"dist","regime","label","n","p","alpha","is_covered","c_plus_estimate","c_minus_estimate","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079956,-0.0060044,FALSE,2.40076882087344,3.15208526034926,0.575045366890941,0.633763206537237
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110004,-0.0080006,FALSE,3.99868314110233,5.02409298447668,0.945956174625181,1.06644923019266
"bivt","intermediate","2_3",1000,0.01,"0.05",FALSE,0.0090198,-0.0070396,FALSE,1.20852486992463,1.52508660350734,0.40746853337383,0.49527157897543
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0080156,-0.0069958,FALSE,1.00894055159132,1.22968372394605,0.310555925429319,0.395104144776606
"bivt","intermediate","2_3",1000,0.01,"0.01",FALSE,0.011024,-0.0089812,FALSE,1.50796597928883,1.76747116225648,0.498698601591799,0.560775004810976
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090134,-0.0079968,FALSE,1.76877383588733,2.19211159879534,0.478868628126141,0.560303043521498
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080106,-0.007011,FALSE,1.76093169801361,2.18581764962365,0.472741172916124,0.558694312068864
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119278,-0.009011,FALSE,8.45020147544267,17.7672910014641,2.00280413948252,4.87200599546212
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089926,-0.0070464,FALSE,5.34498422723887,6.90132198791292,1.21391007181082,1.5559961469178
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079892,-0.0069842,FALSE,3.88360238611417,5.51761648229139,0.911148586252318,1.21689998302091
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119602,-0.0090144,FALSE,8.37688018568387,11.4584629149145,1.89039543872824,2.55791659334722
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090238,-0.0070318,FALSE,2.46545719383674,3.44339558274636,0.630814801433426,0.818577517224937
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079944,-0.0060512,FALSE,1.8685010656064,2.43984467765392,0.497580959910362,0.596654134108987
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110372,-0.0080506,FALSE,3.15056310071625,4.23027616514019,0.847666301139845,1.07360002231845
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090436,-0.0070194,FALSE,1.99911646369318,3.08620073550715,0.581695971531558,0.911670825609048
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008036,-0.006963,FALSE,1.68387492736741,2.63423238487975,0.498652885537512,0.695156338659233
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011037,-0.00894,FALSE,6.24694909255969,8.46056059100625,1.98215969586464,2.46866307701394
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.008994,-0.0080116,FALSE,2.61956882816259,4.75672548668921,0.652879443955026,1.09298507095273
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079884,-0.0070276,FALSE,1.69579184049472,2.69164585059461,0.410004035987255,0.664622688517558
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011964,-0.0090258,FALSE,8.51606818933631,11.6948192090547,2.33510630838544,2.76562278437665
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090218,-0.0080208,FALSE,2.26920333332642,2.63172576570138,0.640770498085235,0.893812166115073
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0080218,-0.0070502,FALSE,1.80571297617238,2.3651496386985,0.547708260957022,0.80809595978645
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110038,-0.009039,FALSE,2.98306951938576,3.4758898626148,0.859168053740432,1.07611033148009
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.009001,-0.008023,FALSE,4.43697711220837,5.94912114553201,1.01586800289451,1.47675061187472
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008001,-0.0070396,FALSE,2.28525426814114,2.94848737301671,0.54579720437905,0.668797029898754
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119596,-0.0090396,FALSE,6.76926973954875,8.68823552942394,1.61429532700206,1.97430469554115
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0080316,-0.0070056,FALSE,2.70346223553385,3.50816539635319,0.715641862819802,0.82934929802548
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0070316,-0.0060182,FALSE,2.41160312694317,3.09835034056686,0.613296592079207,0.750373845145379
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110308,-0.0080182,FALSE,3.88859760894274,4.68390039365966,0.978593519077913,1.15172325909602
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.009072,-0.0069934,FALSE,1.95688042770221,2.55363814458539,0.56719006451412,0.735968386569182
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080542,-0.0069526,FALSE,1.92129462040309,2.5127175584763,0.555020412989069,0.724174915438579
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011072,-0.0089476,FALSE,2.88762426643464,6.68808892629372,0.814819386878205,2.21249364054844
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090386,-0.0070186,FALSE,1.96267714897974,2.69423662487477,0.484859449021616,0.629385377062576
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080366,-0.0069698,FALSE,1.64837744715245,2.35720490830659,0.394070806331219,0.53665114535229
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011057,-0.0080336,FALSE,4.67284090621358,6.75129194327896,1.11560641343912,1.62521730459823
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.008991,-0.0070552,FALSE,2.59142823480136,3.94108179658809,0.666765643440277,1.04007916972552
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.007991,-0.0070324,FALSE,2.5065467639782,3.820939947893,0.656371218513416,1.00837289193442
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119604,-0.0090148,FALSE,5.47120074747522,7.91311792169112,1.50831566177164,1.78305781583551
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099288,-0.007079,FALSE,2.58029895072549,3.70841667040857,0.714073389800885,1.0073373238217
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.007987,-0.0069984,FALSE,2.14422503012735,3.13964640435636,0.588029405387155,0.89639318298161
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119306,-0.0080866,FALSE,4.57016298243472,6.35498695539736,1.2507326600073,1.73587913513869
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099352,-0.0070648,FALSE,2.59158974492556,3.51968797699227,0.628403221956748,0.862042041444624
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.00804,-0.0070084,FALSE,2.50107375296464,3.4619584843837,0.606439908842985,0.847902933096053
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119352,-0.0080648,FALSE,3.23893125810852,3.92124330014458,0.856149825699068,0.964097090834581
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089706,-0.0070598,FALSE,3.34808436700389,6.33897256919027,0.833779197252782,1.45786440655053
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079534,-0.0060764,FALSE,2.17222228754857,3.15006913026424,0.522470688838832,0.786116323631764
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119468,-0.0090344,FALSE,6.73466994872194,9.50606088003567,1.67769617125244,2.10084070427152
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.008999,-0.0070274,FALSE,2.70097752262043,3.57578291715371,0.72656763094608,0.968961416115049
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079914,-0.0070086,FALSE,2.67533808615669,3.45765646367489,0.717297157013003,0.958861725518163
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119874,-0.0080274,FALSE,3.42533275499725,4.46211717267201,0.949103717815639,1.19660497860604
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0100144,-0.0070264,FALSE,1.59536539866421,2.40996085870351,0.529696330307245,0.682214432883296
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0089736,-0.0069738,FALSE,1.5088006228352,2.09723352805823,0.474226427437625,0.628001833555403
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0120316,-0.0089296,FALSE,2.44157187507783,4.07208917354178,0.715907627113857,1.31907696300091
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090444,-0.0070026,FALSE,1.63250069152727,1.91925356715147,0.454362231505523,0.554371500814657
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080392,-0.0069736,FALSE,1.32342444627878,1.75859847329783,0.399033207409909,0.506829141101087
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0120334,-0.0089672,FALSE,2.20055567580597,2.96536291247901,0.61734135934593,0.830899435863476
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.00908,-0.0070214,FALSE,2.32014318522283,4.51147541513666,0.646162829732134,1.12120890227487
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080682,-0.0069368,FALSE,1.93887189927971,2.62855197271643,0.505874694813628,0.678284730865566
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110452,-0.0089186,FALSE,3.35286450282749,4.86120113051807,0.961268400063494,1.18925723136287
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.009026,-0.0070496,FALSE,1.52276103950556,1.89810202626241,0.397561751738168,0.56401798360641
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080112,-0.0070022,FALSE,1.46981101629877,1.87469092214275,0.390053591889582,0.557061411432273
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119504,-0.0090002,FALSE,2.27288652275774,2.92547308057346,0.583052171281696,0.804667348699261
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089734,-0.0070474,FALSE,2.22442359925881,3.38971570741055,0.750029651247913,1.10549304434956
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079704,-0.0069624,FALSE,1.82785725962025,2.75626904012787,0.638912157917892,0.848029505239822
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110376,-0.0090014,FALSE,5.32684293391236,7.59643013366611,1.76348548622598,2.33721628551285
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090966,-0.0069122,FALSE,1.99320056521476,2.5020660383886,0.504438442297833,0.57810254945308
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0071058,-0.005915,FALSE,1.77182636362804,2.26763646287384,0.440313704008355,0.529018097290911
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0101192,-0.0079122,FALSE,2.61448480484132,3.35949300144148,0.611731446742547,0.829749417641303
"bivt","intermediate","2_3",1000,0.01,"0.05",FALSE,0.0089652,-0.0070412,FALSE,2.52271344883859,3.7356389694068,0.547776774553331,0.696222032292974
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0079588,-0.0060456,FALSE,2.16417452177465,3.38629728310741,0.478591473568937,0.631114193770067
"bivt","intermediate","2_3",1000,0.01,"0.01",FALSE,0.0109776,-0.0080456,FALSE,3.99175023125771,7.42970566921504,0.82747579893049,1.57993771889717
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090984,-0.0079016,FALSE,1.8146346172229,2.26368029972416,0.477446260800525,0.574881934413629
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080966,-0.0069168,FALSE,1.49475938711111,2.03850938410699,0.397674271096006,0.517697758909934
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110886,-0.0089114,FALSE,2.26207659213722,3.89656708237943,0.59511319818246,1.07968797193331
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090206,-0.0069862,FALSE,2.31195932020597,3.27514497439302,0.580411199802012,0.836604161665582
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080206,-0.0059996,FALSE,1.91698843228417,3.10886364386011,0.477279152892004,0.805826175938084
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110318,-0.0079996,FALSE,2.58858075918172,3.36724388192267,0.649856271730252,0.895657814152734
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.00902,-0.007012,FALSE,2.6008377767721,3.36845866419192,0.705196473074214,0.868366403621297
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080096,-0.0069518,FALSE,1.9806712376039,2.51451452223134,0.53320055234877,0.655035303716499
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110482,-0.008038,FALSE,4.52687149096086,6.28096389830956,1.1651977915971,1.64501438509963
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090168,-0.0070006,FALSE,2.84580729807805,4.23030718036798,0.71009013641616,0.92802906057304
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080112,-0.0060134,FALSE,2.37581252599227,3.16040724841549,0.587375174547369,0.702258016525506
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110508,-0.0080068,FALSE,3.97277344576465,5.31211149429863,0.974829454918479,1.19861920688289
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.009047,-0.0069656,FALSE,2.05376852546032,2.92006981964558,0.583364321623245,0.735426793118774
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080394,-0.0069314,FALSE,1.88139411957032,2.87053587418715,0.558222833721643,0.722951546666128
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110606,-0.0089456,FALSE,2.83262445465164,3.82433866453585,0.815831147683353,0.959254866490147
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099948,-0.0079436,FALSE,1.63764534073069,2.48935835086727,0.483004119871947,0.732237210919501
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008984,-0.007001,FALSE,1.6095388212784,2.36186892360024,0.469813392395508,0.694736582449834
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0120152,-0.008028,FALSE,1.94477759955091,2.85943728993749,0.563136167550891,0.825235295365983
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090086,-0.0079748,FALSE,1.75053916171742,2.21095682300944,0.45474147472098,0.533796065547948
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080086,-0.0070188,FALSE,1.73113015355029,2.09033582608607,0.440709381441902,0.513829711366257
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110178,-0.0090198,FALSE,4.22801715828007,5.75887119470922,1.0503217630217,1.363108372584
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090456,-0.0070352,FALSE,2.54581419458693,3.51774481649726,0.690420890151966,0.847688674202924
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080278,-0.006954,FALSE,2.25691377215151,2.80241100050511,0.612685298559277,0.730090027582409
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110676,-0.008954,FALSE,2.81862879559205,4.12074839371786,0.771416399892613,1.02331015744423
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090258,-0.0070946,FALSE,1.85362493973892,2.67557241479039,0.514699524115476,0.729494320492254
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080258,-0.0070134,FALSE,1.81847654951024,2.67193433175116,0.512489875271604,0.728502397829302
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011941,-0.0089902,FALSE,2.31912134487238,3.37806926508842,0.647131465406445,0.890928263744622
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099616,-0.0080076,FALSE,3.04529117478925,3.83362860522311,0.878491731706522,1.12905508997948
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008926,-0.0070184,FALSE,2.55402038568038,3.23517573377398,0.733400944997519,0.935082798668404
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119906,-0.0090172,FALSE,3.96203933968022,4.82461855993873,1.14437305655189,1.37309210637937
"bivt","intermediate","2_3",1000,0.01,"0.05",FALSE,0.008928,-0.0070844,FALSE,3.49451916262155,4.80784979167706,0.762270443825285,1.03880942877942
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0079274,-0.0061156,FALSE,2.79251711965769,4.7332983832555,0.7026144883289,1.02828102523755
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0109528,-0.0090472,FALSE,6.50927653863483,8.2498317307162,1.39728814946775,1.74142540785409
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090192,-0.00702,FALSE,3.30045669966963,4.47459012007849,0.828290880646367,1.03219346608894
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008009,-0.0060242,FALSE,2.32337413706489,3.47771803432614,0.617058141426146,0.848019264979561
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119984,-0.00802,FALSE,5.71623039941153,7.79301875441512,1.43284883056538,1.72301426277626
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090264,-0.0070266,FALSE,3.55356715028587,4.10722754132518,1.17736336542238,1.34454046035315
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080232,-0.0069776,FALSE,2.37837011032714,3.373145382601,0.785702238154305,1.07204669432626
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011063,-0.0080266,FALSE,6.01577707877863,8.46133731566451,1.96817632348738,2.67557719111642
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0080684,-0.0069522,FALSE,1.37222725590834,2.23152335251108,0.378882673500884,0.561857238290848
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0070684,-0.0059654,FALSE,1.17684201872146,2.03106680218515,0.322183204118222,0.511385902807532
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110488,-0.0079642,FALSE,1.94062585643253,2.7389484315684,0.517788878069184,0.682883760205326
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089378,-0.0070742,FALSE,4.30010135397426,4.98890648405915,1.0241444249113,1.25985367318404
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079378,-0.0060766,FALSE,3.4633030399108,4.20266626450727,0.796560959612102,1.067090964034
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0109946,-0.0080766,FALSE,5.54387907164001,6.43220758062575,1.2839155866791,1.54888972161093
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090362,-0.007034,FALSE,2.41678425988289,3.45407375581867,0.576596590936807,0.811080077369644
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080334,-0.0069802,FALSE,2.0866845977124,2.60640843676173,0.510193639283818,0.651584420517812
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110334,-0.0089638,FALSE,2.70234033284832,3.93701120509446,0.671389820702618,0.924148017616778
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090462,-0.006995,FALSE,2.01033583644914,2.55885157686399,0.475042207229752,0.590739137848116
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008025,-0.0069226,FALSE,1.94053532872856,2.38366407597859,0.449367685559091,0.550295169088646
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110522,-0.0089226,FALSE,3.48080020481492,5.28818727246691,0.793144492379492,1.46560106741213
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.00902,-0.0069828,FALSE,2.499433673843,4.28724153228809,0.592399138677592,1.05217269330649
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080172,-0.0069392,FALSE,2.46363996634653,4.26694420443001,0.583817869656226,1.04719133315719
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.01102,-0.0089462,FALSE,4.07324844679855,5.76931375799386,0.998157761883916,1.36351877789659
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089588,-0.0070618,FALSE,2.50668261867632,3.44427428505225,0.635259539893283,0.81486289418018
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079588,-0.006986,FALSE,2.1784805817543,3.14578992994099,0.553404977121005,0.743440002491936
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011048,-0.008952,FALSE,3.3300178532038,4.11549017496725,0.870192006153909,1.00614878129953
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099642,-0.0079702,FALSE,2.6676925696059,4.37096689987256,0.552263806559906,1.02059994372891
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0080568,-0.0070218,FALSE,2.60820485370422,4.24372140813728,0.542432828779934,1.02056248967876
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119644,-0.0090008,FALSE,13.2298920873831,17.5253133639753,3.2643708529355,3.84039356051712
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090238,-0.007017,FALSE,2.74664323087608,4.07862973290734,0.807027215234154,1.12747338066251
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080238,-0.0069608,FALSE,2.1131681673927,2.47763519407822,0.576856531520711,0.677053819519299
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110392,-0.008047,FALSE,3.8109471909794,4.84888001254696,1.04498299156432,1.26711719651053
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090756,-0.0069786,FALSE,1.27611889760648,2.46895508653338,0.361959440792023,0.64837559833755
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008074,-0.0069546,FALSE,1.20732360134253,2.38314588964873,0.347081550416577,0.62584113034483
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110936,-0.008926,FALSE,2.41644451731224,3.12399909505469,0.706906178597361,0.820755832249021
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0091012,-0.0078988,FALSE,1.8956538050898,2.56297534729209,0.53746520951291,0.708662604729772
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080956,-0.0069596,FALSE,1.56100463743863,1.9613897477912,0.434308874680142,0.529386892693823
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011117,-0.0089044,FALSE,2.76183579437213,3.84912430737563,0.793098746729608,1.04525429241143
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089522,-0.0070342,FALSE,4.07801809544085,5.07090304519778,0.877871220987518,1.0981361183649
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.0069788,-0.0060478,FALSE,2.99643686439949,3.69347379794936,0.700048360158444,0.795307308513534
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0109658,-0.0080494,FALSE,4.9262628576221,6.66575588970302,1.10852230771447,1.48375783367043
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090384,-0.0070682,FALSE,1.82224262535314,2.63813758156626,0.502893370916635,0.685304937350274
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080066,-0.0069536,FALSE,1.62341884135437,2.16873263394893,0.430545544542718,0.549897097735603
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119784,-0.0089656,FALSE,2.05333385756126,3.86112001162679,0.546861373267398,1.06431016630422
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090104,-0.0079888,FALSE,2.19370682485402,3.28344815785422,0.600505330521652,0.868790983966259
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079958,-0.0070142,FALSE,2.06502424308099,3.26275422135685,0.561618797837818,0.863347672578919
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.011988,-0.0090142,FALSE,4.62598860903325,6.49628282167633,1.11988162504027,1.59075227034773
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089872,-0.0070632,FALSE,1.89321346087398,2.84723602475596,0.494911386781796,0.708542936998308
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079858,-0.0070158,FALSE,1.8306389324205,2.77913429901478,0.484107822708577,0.691595625166144
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0109858,-0.0080632,FALSE,2.88071160432724,3.63277670684122,0.710139691723742,0.916602903961805
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090524,-0.0069972,FALSE,2.01741993529999,2.57823361505481,0.550158096558039,0.632554099045124
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0080244,-0.0069402,FALSE,1.97929525385272,2.56913249400898,0.538438940144254,0.630321193776251
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110554,-0.0080002,FALSE,3.29543959582431,4.56085479070592,0.849686021773933,1.12777161926951
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0090362,-0.0070048,FALSE,2.41785779560809,3.04315692574362,0.673187733465186,0.870184501615217
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008023,-0.0069712,FALSE,1.88633326417545,2.34856279230483,0.52292040219998,0.67890964987936
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110362,-0.0089712,FALSE,3.58282764310039,5.12554222646575,1.00910370825675,1.37805452610672
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089784,-0.0070586,FALSE,2.58058575990431,7.04094647129974,0.670024211379928,1.74170565900314
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079666,-0.0070192,FALSE,2.54426013454297,6.96036386750819,0.66379173710504,1.72177209217189
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0119414,-0.0080586,FALSE,3.52045101628402,7.35515853063191,0.949839804737458,2.13257976001821
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.008955,-0.0071018,FALSE,3.29326366581314,4.52406455953321,0.922422738605198,1.1395546856406
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079344,-0.007045,FALSE,3.27480954272349,4.462195514516,0.918150239283362,1.12397065512606
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0109656,-0.0081018,FALSE,5.27703027212534,7.54054945915236,1.28360831661194,1.8060161553222
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0099846,-0.007937,FALSE,2.47837506103932,4.24588798566755,0.720257805048666,1.24421859261626
"bivt","intermediate","2_3",1000,0.01,"0.1",FALSE,0.008067,-0.0069788,FALSE,1.55582215599537,2.46903825405476,0.447794761086374,0.70417352236808
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0120238,-0.008948,FALSE,5.45504605386866,7.5395650849832,1.57068833827805,2.13546993747129
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.009042,-0.0070174,FALSE,3.23010057495627,4.14400447156309,0.809049897651865,1.21725334305557
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.008035,-0.006958,FALSE,2.26683205205584,3.65580391463,0.556483410524424,1.06718166812869
"bivt","intermediate","2_3",1000,0.01,"0.01",TRUE,0.0110294,-0.0089434,FALSE,4.20708729179968,5.64038708918954,1.11593193882349,1.49117069700155
"bivt","intermediate","2_3",1000,0.01,"0.05",TRUE,0.0089138,-0.0071342,FALSE,3.56333744381858,5.01090744377595,0.859962617025652,1.19814889262984
"bivt","intermediate","2_3",1000,0.01,"0.1",TRUE,0.0079006,-0.0061528,FALSE,3.07835152349125,3.99988634632535,0.703375197698365,1.01176527909503
