"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00617680923477928,-0.00287016074710629,0.348400304886177
"bivt",0.005,1000,"0.01",TRUE,0.00759053497286095,-0.00318753329629109,0.348400304886177
"bivt",0.005,1000,"0.05",TRUE,0.00539584940017315,-0.00393931474292422,0.30017058079098
"bivt",0.005,1000,"0.1",TRUE,0.00484029992572343,-0.00385530271608466,0.30017058079098
"bivt",0.005,1000,"0.01",TRUE,0.00799118752080477,-0.00414197992015159,0.30017058079098
"bivt",0.005,1000,"0.05",TRUE,0.0055287686447039,-0.00409625822998834,0.277895764837921
"bivt",0.005,1000,"0.1",TRUE,0.00488050346362682,-0.00402011577145633,0.277895764837921
"bivt",0.005,1000,"0.01",TRUE,0.00878905939966537,-0.00424976213015372,0.277895764837921
"bivt",0.005,1000,"0.05",TRUE,0.0081072028106573,-0.00444529926623618,0.247288587570765
"bivt",0.005,1000,"0.1",TRUE,0.0065044361714779,-0.00437343174763952,0.247288587570765
"bivt",0.005,1000,"0.01",TRUE,0.00921125707326111,-0.00456817640862794,0.247288587570765
"bivt",0.005,1000,"0.05",TRUE,0.00517963381066343,-0.00365772626619641,0.349984638604083
"bivt",0.005,1000,"0.1",TRUE,0.00432768184088454,-0.00356611795375897,0.349984638604083
"bivt",0.005,1000,"0.01",TRUE,0.00642389975932805,-0.0037566014982826,0.349984638604083
"bivt",0.005,1000,"0.05",TRUE,0.0102799975178261,-0.00455826694261255,0.287618111437873
"bivt",0.005,1000,"0.1",TRUE,0.00828479988533554,-0.00453987375216732,0.287618111437873
"bivt",0.005,1000,"0.01",TRUE,0.011086622734083,-0.00461527486701745,0.287618111437873
"bivt",0.005,1000,"0.05",TRUE,0.00505211332087095,-0.00335285826877962,0.336230198124877
"bivt",0.005,1000,"0.1",TRUE,0.00418129104933615,-0.00332484160842433,0.336230198124877
"bivt",0.005,1000,"0.01",TRUE,0.00644407685063319,-0.00351753567726399,0.336230198124877
"bivt",0.005,1000,"0.05",TRUE,0.00767388697782397,-0.00426070762237115,0.371644822608707
"bivt",0.005,1000,"0.1",TRUE,0.00643956894677199,-0.00422058838672484,0.371644822608707
"bivt",0.005,1000,"0.01",TRUE,0.0111357683694451,-0.00433984125659964,0.371644822608707
"bivt",0.005,1000,"0.05",TRUE,0.00767460637862375,-0.00453466295236611,0.249458284793957
"bivt",0.005,1000,"0.1",TRUE,0.00626034918902581,-0.00447458907696261,0.249458284793957
"bivt",0.005,1000,"0.01",TRUE,0.0106234510996786,-0.00459158408931625,0.249458284793957
"bivt",0.005,1000,"0.05",TRUE,0.0084030992106162,-0.0019597050404661,0.401321104478146
"bivt",0.005,1000,"0.1",TRUE,0.00784745164059576,-0.00180169335432908,0.401321104478146
"bivt",0.005,1000,"0.01",TRUE,0.00959719460039523,-0.00227700863715373,0.401321104478146
"bivt",0.005,1000,"0.05",TRUE,0.00910282149610499,-0.0045015408752171,0.247349710191749
"bivt",0.005,1000,"0.1",TRUE,0.00769765734108681,-0.00446746922631274,0.247349710191749
"bivt",0.005,1000,"0.01",TRUE,0.0141700225639331,-0.00457787554094794,0.247349710191749
"bivt",0.005,1000,"0.05",TRUE,0.0118667242749463,-0.00299717586978638,0.293364746361276
"bivt",0.005,1000,"0.1",TRUE,0.0110301648946138,-0.00287887975544183,0.293364746361276
"bivt",0.005,1000,"0.01",TRUE,0.0126091236994408,-0.00328882946522088,0.293364746361276
"bivt",0.005,1000,"0.05",TRUE,0.00819298815560663,-0.00446167310882339,0.34392055511601
"bivt",0.005,1000,"0.1",TRUE,0.00667485537413353,-0.0043946395654951,0.34392055511601
"bivt",0.005,1000,"0.01",TRUE,0.011324471428725,-0.00451816048757011,0.34392055511601
"bivt",0.005,1000,"0.05",TRUE,0.00649080065866712,-0.00353129629501694,0.340658461717316
"bivt",0.005,1000,"0.1",TRUE,0.00537814625491259,-0.00333535397177481,0.340658461717316
"bivt",0.005,1000,"0.01",TRUE,0.00701234263767629,-0.00375445204437819,0.340658461717316
"bivt",0.005,1000,"0.05",TRUE,0.00753414633159497,-0.00346630830613102,0.262689354915303
