"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.00559348660283124,-0.00253320016608729,0.286955781889989
"bivt",0.005,1000,"0.1",TRUE,0.0048078730403997,-0.00231542999793862,0.286955781889989
"bivt",0.005,1000,"0.01",TRUE,0.00690412526696214,-0.00277987544168829,0.286955781889989
"bivt",0.005,1000,"0.05",TRUE,0.00479197501633952,-0.00259249254837322,0.278872942984647
"bivt",0.005,1000,"0.1",TRUE,0.00445836864072884,-0.00242727601981171,0.278872942984647
"bivt",0.005,1000,"0.01",TRUE,0.00640590456268187,-0.00283357817207721,0.278872942984647
"bivt",0.005,1000,"0.05",FALSE,0.00441231261987264,-0.00230018117469096,0.313632034662668
"bivt",0.005,1000,"0.1",FALSE,0.00400852155191769,-0.00212658560619029,0.313632034662668
"bivt",0.005,1000,"0.01",TRUE,0.00555668344073056,-0.0026340881842331,0.313632034662668
"bivt",0.005,1000,"0.05",TRUE,0.00516589371689468,-0.00225679630565953,0.335020550241776
"bivt",0.005,1000,"0.1",TRUE,0.00406421330492555,-0.00204930339019381,0.335020550241776
"bivt",0.005,1000,"0.01",TRUE,0.00805348586693426,-0.00247852503638178,0.335020550241776
"bivt",0.005,1000,"0.05",TRUE,0.00799100549897614,-0.0030631005912188,0.267019750813852
"bivt",0.005,1000,"0.1",FALSE,0.00722077974705645,-0.00287489470805486,0.267019750813852
"bivt",0.005,1000,"0.01",TRUE,0.0104960902025936,-0.00340059835234473,0.267019750813852
"bivt",0.005,1000,"0.05",TRUE,0.00562444520478587,-0.0025414481249783,0.308714391953612
"bivt",0.005,1000,"0.1",TRUE,0.00512075118431356,-0.00238667567729585,0.308714391953612
"bivt",0.005,1000,"0.01",TRUE,0.0069645490486062,-0.00273529457120295,0.308714391953612
"bivt",0.005,1000,"0.05",TRUE,0.0051562743500888,-0.00263473225011992,0.305310616295551
"bivt",0.005,1000,"0.1",TRUE,0.00434010081626314,-0.00239050335476016,0.305310616295551
"bivt",0.005,1000,"0.01",TRUE,0.0062094467234731,-0.00296281714528328,0.305310616295551
"bivt",0.005,1000,"0.05",FALSE,0.00679202720463412,-0.00282653177682628,0.261122801731789
"bivt",0.005,1000,"0.1",FALSE,0.00629144456651432,-0.00262275622188968,0.261122801731789
"bivt",0.005,1000,"0.01",TRUE,0.01114273770057,-0.00310826083644248,0.261122801731789
"bivt",0.005,1000,"0.05",TRUE,0.00472384649190085,-0.00218988367554075,0.303841433125275
"bivt",0.005,1000,"0.1",TRUE,0.00402776677144169,-0.00202383786946995,0.303841433125275
"bivt",0.005,1000,"0.01",TRUE,0.00681048138557149,-0.00292688159746726,0.303841433125275
"bivt",0.005,1000,"0.05",TRUE,0.0043137263647281,-0.00221646895200871,0.337646153397258
"bivt",0.005,1000,"0.1",TRUE,0.00379645123391057,-0.00212007619582685,0.337646153397258
"bivt",0.005,1000,"0.01",TRUE,0.00618103827976853,-0.00248811023907704,0.337646153397258
"bivt",0.005,1000,"0.05",TRUE,0.00485137777696886,-0.00189672972957416,0.351407825587068
"bivt",0.005,1000,"0.1",TRUE,0.00410525615825918,-0.0018154751943903,0.351407825587068
"bivt",0.005,1000,"0.01",TRUE,0.00582073763309506,-0.00222733845332024,0.351407825587068
"bivt",0.005,1000,"0.05",TRUE,0.00518866615489188,-0.00222841616575417,0.32916511223379
"bivt",0.005,1000,"0.1",TRUE,0.00416696007377311,-0.00206302747835075,0.32916511223379
"bivt",0.005,1000,"0.01",TRUE,0.00696067457064631,-0.00263590435250617,0.32916511223379
"bivt",0.005,1000,"0.05",TRUE,0.00589770970706586,-0.00266682185395152,0.3041828966183
"bivt",0.005,1000,"0.1",TRUE,0.00532077577486015,-0.00239938398715295,0.3041828966183
"bivt",0.005,1000,"0.01",TRUE,0.00726743866606584,-0.00290485276946803,0.3041828966183
"bivt",0.005,1000,"0.05",TRUE,0.00500623385496303,-0.00257756501094195,0.319180823693228
"bivt",0.005,1000,"0.1",TRUE,0.00470346108596678,-0.00230437469241551,0.319180823693228
"bivt",0.005,1000,"0.01",TRUE,0.00642600636664322,-0.00288077419195485,0.319180823693228
"bivt",0.005,1000,"0.05",FALSE,0.00971948857289196,-0.00295772209412509,0.236970702125584
"bivt",0.005,1000,"0.1",FALSE,0.0077949701890778,-0.00274713569831578,0.236970702125584
"bivt",0.005,1000,"0.01",TRUE,0.0146503046276441,-0.00320927679856241,0.236970702125584
"bivt",0.005,1000,"0.05",TRUE,0.00580078971426951,-0.00246014288462192,0.282658672636905
"bivt",0.005,1000,"0.1",FALSE,0.00476793752037248,-0.00211072306793061,0.282658672636905
"bivt",0.005,1000,"0.01",TRUE,0.0077485432266803,-0.00269046354736724,0.282658672636905
"bivt",0.005,1000,"0.05",FALSE,0.00470531562614598,-0.00254716911895636,0.274990605302975
"bivt",0.005,1000,"0.1",FALSE,0.00407547717165569,-0.00243625186040075,0.274990605302975
"bivt",0.005,1000,"0.01",TRUE,0.00552089125160731,-0.00300687370619143,0.274990605302975
"bivt",0.005,1000,"0.05",TRUE,0.00519239299239735,-0.00227887477743434,0.323479460137501
"bivt",0.005,1000,"0.1",TRUE,0.00449247263438528,-0.00216715596160492,0.323479460137501
"bivt",0.005,1000,"0.01",TRUE,0.00588040658858932,-0.00241607009877351,0.323479460137501
"bivt",0.005,1000,"0.05",FALSE,0.00798303648255371,-0.00236110064924047,0.240821215387079
"bivt",0.005,1000,"0.1",FALSE,0.00609582168370591,-0.00219671430193822,0.240821215387079
"bivt",0.005,1000,"0.01",FALSE,0.00847953617371873,-0.00263570650884064,0.240821215387079
"bivt",0.005,1000,"0.05",TRUE,0.00548762747627107,-0.00295440846956873,0.307926534539956
"bivt",0.005,1000,"0.1",TRUE,0.00484397107462718,-0.00256951102252937,0.307926534539956
"bivt",0.005,1000,"0.01",TRUE,0.0057797413352364,-0.00324457998165377,0.307926534539956
"bivt",0.005,1000,"0.05",TRUE,0.00762698942514797,-0.00285447984454241,0.291455010933591
"bivt",0.005,1000,"0.1",TRUE,0.00630710635483382,-0.00272110011747076,0.291455010933591
"bivt",0.005,1000,"0.01",TRUE,0.00957030894665245,-0.00304100390239521,0.291455010933591
"bivt",0.005,1000,"0.05",TRUE,0.00478289939179401,-0.00232891362454755,0.327402900270361
"bivt",0.005,1000,"0.1",TRUE,0.00407514758118572,-0.00222982787201066,0.327402900270361
"bivt",0.005,1000,"0.01",TRUE,0.00628872692202128,-0.00262047092903422,0.327402900270361
"bivt",0.005,1000,"0.05",TRUE,0.00459483865264194,-0.00235118354444529,0.373619034504399
"bivt",0.005,1000,"0.1",TRUE,0.00350410097405173,-0.00223222356515749,0.373619034504399
"bivt",0.005,1000,"0.01",TRUE,0.00654453330390313,-0.00256100131684302,0.373619034504399
"bivt",0.005,1000,"0.05",TRUE,0.00409476024825542,-0.00237491722981479,0.297073533105247
"bivt",0.005,1000,"0.1",TRUE,0.0038280201232616,-0.00213861352444209,0.297073533105247
"bivt",0.005,1000,"0.01",TRUE,0.0055103392250723,-0.00245344631269619,0.297073533105247
"bivt",0.005,1000,"0.05",TRUE,0.00537695976151648,-0.00221967903151915,0.301034267039049
"bivt",0.005,1000,"0.1",TRUE,0.0047646829891986,-0.0020753238754106,0.301034267039049
"bivt",0.005,1000,"0.01",TRUE,0.00639456603038235,-0.00242877091698191,0.301034267039049
"bivt",0.005,1000,"0.05",FALSE,0.00768386641714014,-0.00307654360802343,0.270113789260914
"bivt",0.005,1000,"0.1",FALSE,0.00729066741324058,-0.00296189616743359,0.270113789260914
"bivt",0.005,1000,"0.01",TRUE,0.0105459248327365,-0.00335606972990054,0.270113789260914
"bivt",0.005,1000,"0.05",TRUE,0.00763371531657447,-0.00248291446963652,0.288017667835504
