"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est","xi_hat_ch","xi_hat_hill","beta_hat","rho_hat"
"bivt",0.005,1000,46,1.4425680552198,-0.409621912385123,-0.001823940154818,-0.00110340125207031,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.47462512311358,-0.404975752415974,0.0234816189919158,0.0142053168399614,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.50668219100735,-0.400532851997154,0.0508141376544683,0.0307402537099186,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.53873925890112,-0.397691958660054,0.0714934678666918,0.0432503126544894,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,46,1.5707963267949,-0.393962545249856,0.0776998877254059,0.0470049158002612,0.264269964842703,0.283411812188798,1.62512122351332,-0.753873018494798
"bivt",0.005,1000,47,0,-0.388307422191491,-0.452027777003613,-0.271020427940747,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.0320570678937734,-0.390601394638091,-0.46637366902553,-0.279621735189484,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.0641141357875468,-0.394490391037914,-0.467093747990853,-0.280053469961684,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.0961712036813202,-0.399507699151223,-0.468298005981716,-0.280775501953165,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.128228271575094,-0.404350715029974,-0.469992687255502,-0.281791575007546,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.160285339468867,-0.409937717233353,-0.472186644467549,-0.283106996874835,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.19234240736264,-0.415177886489579,-0.494757621094479,-0.296639784140742,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.224399475256414,-0.421363652291059,-0.535349300449193,-0.320977169737868,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.256456543150187,-0.428383007223954,-0.555125560480655,-0.332834340313364,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.288513611043961,-0.436932349090396,-0.565274664768579,-0.338919396867989,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.320570678937734,-0.443805003856769,-0.578343317600812,-0.34675491508919,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.352627746831507,-0.451189700719564,-0.637183744556227,-0.382033626940443,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.384684814725281,-0.460010889690445,-0.699396163706718,-0.419334070229928,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.416741882619054,-0.470348150237043,-0.727179962995818,-0.435992288056863,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.448798950512828,-0.479738748570786,-0.588600868224541,-0.352904992365624,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.480856018406601,-0.490537585370262,-0.676956154783858,-0.405879806729614,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.512913086300374,-0.50503263945185,-0.75075223802789,-0.450125419673415,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.544970154194148,-0.517408260905157,-0.859088384317143,-0.515080075609371,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.577027222087921,-0.526999726885276,-0.870727840736537,-0.522058696438145,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.609084289981695,-0.535202126656877,-0.757514772152196,-0.454180004337398,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.641141357875468,-0.544953082450482,-0.795675953113995,-0.477060146048044,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.673198425769241,-0.553207217267621,-0.697961077651224,-0.418473641608771,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.705255493663015,-0.561543420583979,-0.470153764948134,-0.281888151694665,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.737312561556788,-0.566543695625072,-0.239782645018505,-0.143765490467104,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.769369629450562,-0.571179115597079,-0.117708080948558,-0.0705737481051019,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.801426697344335,-0.574322967634718,-0.24530017656137,-0.147073614073659,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.833483765238108,-0.572297612285034,-0.449484649044163,-0.269495655210082,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.865540833131882,-0.568958059498916,-0.715073116548858,-0.428733436119006,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.897597901025655,-0.562829609450656,-1.01321052512216,-0.607486451237443,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.929654968919429,-0.554341209743792,-1.02859678249428,-0.616711526043781,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.961712036813202,-0.545990375059699,-0.992000399191381,-0.594769583604794,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,0.993769104706975,-0.534652354894845,-1.32358796478854,-0.793578171262128,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.02582617260075,-0.523973623752437,-1.23693612623988,-0.741624686188748,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.05788324049452,-0.512230903300586,-1.28316993069901,-0.769344897439709,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.0899403083883,-0.502625974767604,-1.36995571258987,-0.82137869036975,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.12199737628207,-0.4892612408082,-1.2533257565376,-0.751451349157392,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.15405444417584,-0.477957826643133,-1.15924336266158,-0.695042756705415,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.18611151206962,-0.469307865740372,-1.11211074575176,-0.666783648184381,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.21816857996339,-0.458501883795089,-1.09695933343669,-0.657699378459281,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.25022564785716,-0.449963377350488,-1.06454201512199,-0.638263060760891,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
"bivt",0.005,1000,47,1.28228271575094,-0.440913096185432,-1.01709395846559,-0.609814825333374,0.277178924422217,0.297475170241428,1.61223076239063,-0.749399739420471
