"dist","p","n","sim_id","theta","true_bias","somrv_bias_est","in_sample_bias_est"
"bivt",5e-04,10000,84,0.705255493663015,-0.947822215964226,-1.25167467753476,-0.599590778452987
"bivt",5e-04,10000,84,0.737312561556788,-0.955328493162279,-0.87769303641282,-0.420442036889346
"bivt",5e-04,10000,84,0.769369629450562,-0.961131081646554,-0.856067465643668,-0.410082721450046
"bivt",5e-04,10000,84,0.801426697344335,-0.962410905398418,-0.784800858473542,-0.375943818396579
"bivt",5e-04,10000,84,0.833483765238108,-0.95690821550626,-1.01863674505024,-0.487958420736312
"bivt",5e-04,10000,84,0.865540833131882,-0.953736266132248,-1.24670530940626,-0.597210297839243
"bivt",5e-04,10000,84,0.897597901025655,-0.946996441684687,-1.11252350465516,-0.532933074524799
"bivt",5e-04,10000,84,0.929654968919429,-0.937178744913995,-1.03539501130621,-0.495986147181757
"bivt",5e-04,10000,84,0.961712036813202,-0.924987593198194,-1.30927934564094,-0.627185191292225
"bivt",5e-04,10000,84,0.993769104706975,-0.908144740661763,-0.990832460281222,-0.4746393107086
"bivt",5e-04,10000,84,1.02582617260075,-0.894132808317188,-1.38770313419933,-0.664752604993977
"bivt",5e-04,10000,84,1.05788324049452,-0.876676485804257,-1.49207253035269,-0.714748765026162
"bivt",5e-04,10000,84,1.0899403083883,-0.861738593411243,-1.39353713582962,-0.667547271724705
"bivt",5e-04,10000,84,1.12199737628207,-0.847349868312794,-1.36262155991429,-0.652737757270116
"bivt",5e-04,10000,84,1.15405444417584,-0.833586698328617,-1.23468801942534,-0.591453645264995
"bivt",5e-04,10000,84,1.18611151206962,-0.820435808594548,-1.18162378327197,-0.566034239380808
"bivt",5e-04,10000,84,1.21816857996339,-0.80664875858273,-1.15016691768359,-0.550965430476746
"bivt",5e-04,10000,84,1.25022564785716,-0.794690173708543,-1.11626761017609,-0.534726616556283
"bivt",5e-04,10000,84,1.28228271575094,-0.783522486300813,-1.16302928497386,-0.557126901148589
"bivt",5e-04,10000,84,1.31433978364471,-0.773486986996789,-1.70700501873586,-0.81770805655575
"bivt",5e-04,10000,84,1.34639685153848,-0.763644926594472,-1.63794114261234,-0.78462432961686
"bivt",5e-04,10000,84,1.37845391943226,-0.755979979542396,-1.6241880772889,-0.778036187113541
"bivt",5e-04,10000,84,1.41051098732603,-0.750193336037045,-1.61080597082175,-0.77162574534461
"bivt",5e-04,10000,84,1.4425680552198,-0.742742288529911,-1.55235055119994,-0.743623796287954
"bivt",5e-04,10000,84,1.47462512311358,-0.737759361445699,-1.54675314621726,-0.740942466649253
"bivt",5e-04,10000,84,1.50668219100735,-0.73279154909113,-1.52958796302714,-0.732719814440996
"bivt",5e-04,10000,84,1.53873925890112,-0.729503928983961,-1.50015585836686,-0.718620928475254
"bivt",5e-04,10000,84,1.5707963267949,-0.726821993598105,-1.49354194246492,-0.715452658751948
"bivt",5e-04,10000,85,0,-0.716883590606923,-0.348650592491058,-0.167014387933085
"bivt",5e-04,10000,85,0.0320570678937734,-0.718879657147955,-0.329368412231957,-0.157777628829995
"bivt",5e-04,10000,85,0.0641141357875468,-0.722308100792005,-0.35169030352755,-0.168470503279472
"bivt",5e-04,10000,85,0.0961712036813202,-0.726723534770456,-0.35683360583914,-0.170934303731918
"bivt",5e-04,10000,85,0.128228271575094,-0.7325270916137,-0.378432364860978,-0.181280775517245
"bivt",5e-04,10000,85,0.160285339468867,-0.737651262931184,-0.368315257605451,-0.176434369079606
"bivt",5e-04,10000,85,0.19234240736264,-0.744213859495409,-0.401443023024596,-0.192303590541524
"bivt",5e-04,10000,85,0.224399475256414,-0.751419469170572,-0.466861774560816,-0.223641190369204
"bivt",5e-04,10000,85,0.256456543150187,-0.761228517065114,-0.482788309876103,-0.231270492039315
"bivt",5e-04,10000,85,0.288513611043961,-0.77085521685769,-0.48713290072176,-0.233351685063319
"bivt",5e-04,10000,85,0.320570678937734,-0.780521861885849,-0.498267537700621,-0.238685519624146
"bivt",5e-04,10000,85,0.352627746831507,-0.794064057149553,-0.596430217417176,-0.285708471036891
"bivt",5e-04,10000,85,0.384684814725281,-0.808503060692471,-0.492745832684002,-0.236040452604157
"bivt",5e-04,10000,85,0.416741882619054,-0.82287713636099,-0.591551755982805,-0.283371537533651
"bivt",5e-04,10000,85,0.448798950512828,-0.837389427425574,-0.627238630449708,-0.300466651165181
"bivt",5e-04,10000,85,0.480856018406601,-0.851686675800252,-0.752112275135728,-0.360284978698194
"bivt",5e-04,10000,85,0.512913086300374,-0.869724034400349,-0.855335351880741,-0.409732016375551
"bivt",5e-04,10000,85,0.544970154194148,-0.886504939765157,-0.902947673968924,-0.432539787258185
"bivt",5e-04,10000,85,0.577027222087921,-0.900856924547863,-1.09056926634838,-0.522416317197223
"bivt",5e-04,10000,85,0.609084289981695,-0.915016213898586,-0.934747713258055,-0.447772986950104
"bivt",5e-04,10000,85,0.641141357875468,-0.928364114784317,-0.64991364608645,-0.31132868306619
"bivt",5e-04,10000,85,0.673198425769241,-0.940145261742767,-0.821603023788182,-0.393573190745328
"bivt",5e-04,10000,85,0.705255493663015,-0.947822215964226,-1.0909425156583,-0.522595115129549
"bivt",5e-04,10000,85,0.737312561556788,-0.955328493162279,-0.92560719920613,-0.443394398780015
"bivt",5e-04,10000,85,0.769369629450562,-0.961131081646554,-0.987792756705307,-0.473183198936059
"bivt",5e-04,10000,85,0.801426697344335,-0.962410905398418,-0.910320847751662,-0.436071764925711
"bivt",5e-04,10000,85,0.833483765238108,-0.95690821550626,-1.10648202698823,-0.530039020372921
"bivt",5e-04,10000,85,0.865540833131882,-0.953736266132248,-1.54697753922027,-0.741049957819098
"bivt",5e-04,10000,85,0.897597901025655,-0.946996441684687,-1.87833756866465,-0.899781632725293
"bivt",5e-04,10000,85,0.929654968919429,-0.937178744913995,-1.68006462690692,-0.804802777893119
"bivt",5e-04,10000,85,0.961712036813202,-0.924987593198194,-1.38987406871636,-0.665792549590124
"bivt",5e-04,10000,85,0.993769104706975,-0.908144740661763,-1.22777566953121,-0.588142416454224
"bivt",5e-04,10000,85,1.02582617260075,-0.894132808317188,-1.13945496035802,-0.545834072507399
"bivt",5e-04,10000,85,1.05788324049452,-0.876676485804257,-1.0348420195504,-0.495721247073686
"bivt",5e-04,10000,85,1.0899403083883,-0.861738593411243,-1.06198025559476,-0.508721299218007
"bivt",5e-04,10000,85,1.12199737628207,-0.847349868312794,-0.94819711831215,-0.454215666818005
"bivt",5e-04,10000,85,1.15405444417584,-0.833586698328617,-1.0757281402126,-0.515306960003548
"bivt",5e-04,10000,85,1.18611151206962,-0.820435808594548,-1.04674200755255,-0.501421708381925
"bivt",5e-04,10000,85,1.21816857996339,-0.80664875858273,-0.920914533387996,-0.44114646710782
"bivt",5e-04,10000,85,1.25022564785716,-0.794690173708543,-0.814324154763836,-0.390086387965902
"bivt",5e-04,10000,85,1.28228271575094,-0.783522486300813,-0.725326240161858,-0.347453641730281
"bivt",5e-04,10000,85,1.31433978364471,-0.773486986996789,-0.650069559388145,-0.311403370346849
"bivt",5e-04,10000,85,1.34639685153848,-0.763644926594472,-0.599956275134884,-0.287397561444947
"bivt",5e-04,10000,85,1.37845391943226,-0.755979979542396,-0.952323340485645,-0.45619225451246
"bivt",5e-04,10000,85,1.41051098732603,-0.750193336037045,-0.946899255005359,-0.45359395026145
"bivt",5e-04,10000,85,1.4425680552198,-0.742742288529911,-1.17550531142907,-0.563103302643754
"bivt",5e-04,10000,85,1.47462512311358,-0.737759361445699,-1.16909394613981,-0.560032060911595
"bivt",5e-04,10000,85,1.50668219100735,-0.73279154909113,-1.16608754699072,-0.558591902986776
"bivt",5e-04,10000,85,1.53873925890112,-0.729503928983961,-1.16428988834526,-0.55773076904681
"bivt",5e-04,10000,85,1.5707963267949,-0.726821993598105,-1.12179016975161,-0.537372092936346
"bivt",5e-04,10000,86,0,-0.716883590606923,-0.776989965250734,-0.3722021596158
"bivt",5e-04,10000,86,0.0320570678937734,-0.718879657147955,-0.777389375317527,-0.3723934893576
"bivt",5e-04,10000,86,0.0641141357875468,-0.722308100792005,-0.792214198119102,-0.379495036751313
"bivt",5e-04,10000,86,0.0961712036813202,-0.726723534770456,-0.816638703956779,-0.391195128421607
"bivt",5e-04,10000,86,0.128228271575094,-0.7325270916137,-0.891369622808432,-0.426993543627243
"bivt",5e-04,10000,86,0.160285339468867,-0.737651262931184,-0.90817122966283,-0.435042031556176
"bivt",5e-04,10000,86,0.19234240736264,-0.744213859495409,-0.985794636492831,-0.472226037722252
"bivt",5e-04,10000,86,0.224399475256414,-0.751419469170572,-1.02943829603095,-0.493132696829985
"bivt",5e-04,10000,86,0.256456543150187,-0.761228517065114,-0.967084890409551,-0.463263492246117
"bivt",5e-04,10000,86,0.288513611043961,-0.77085521685769,-0.685913029057158,-0.328573497910368
"bivt",5e-04,10000,86,0.320570678937734,-0.780521861885849,-0.701603850338048,-0.336089885287403
"bivt",5e-04,10000,86,0.352627746831507,-0.794064057149553,-0.839886188618548,-0.402331390643416
"bivt",5e-04,10000,86,0.384684814725281,-0.808503060692471,-0.965636077834705,-0.462569466334132
"bivt",5e-04,10000,86,0.416741882619054,-0.82287713636099,-1.15748848245476,-0.554472685835846
"bivt",5e-04,10000,86,0.448798950512828,-0.837389427425574,-0.927598091954518,-0.444348097815593
"bivt",5e-04,10000,86,0.480856018406601,-0.851686675800252,-0.878423850084547,-0.420792119180056
"bivt",5e-04,10000,86,0.512913086300374,-0.869724034400349,-0.935962424455752,-0.448354871081576
"bivt",5e-04,10000,86,0.544970154194148,-0.886504939765157,-0.75650340405046,-0.362388464892751
"bivt",5e-04,10000,86,0.577027222087921,-0.900856924547863,-0.523541521653944,-0.250792537513992
"bivt",5e-04,10000,86,0.609084289981694,-0.915016213898586,-0.590269503911695,-0.282757299240516
"bivt",5e-04,10000,86,0.641141357875468,-0.928364114784317,-0.858332248856657,-0.411167622466322
"bivt",5e-04,10000,86,0.673198425769241,-0.940145261742767,-0.739026086380797,-0.354016290641002
"bivt",5e-04,10000,86,0.705255493663015,-0.947822215964226,-1.0259817025994,-0.491476881957625
"bivt",5e-04,10000,86,0.737312561556788,-0.955328493162279,-1.22708905744869,-0.587813508088143
"bivt",5e-04,10000,86,0.769369629450562,-0.961131081646554,-1.43487194359355,-0.687347919616049
"bivt",5e-04,10000,86,0.801426697344335,-0.962410905398418,-1.1808792006006,-0.565677561314566
"bivt",5e-04,10000,86,0.833483765238108,-0.95690821550626,-1.28648474918657,-0.6162658764911
"bivt",5e-04,10000,86,0.865540833131882,-0.953736266132248,-0.996990326710978,-0.477589118667884
"bivt",5e-04,10000,86,0.897597901025655,-0.946996441684687,-1.00596239178277,-0.481887014580678
"bivt",5e-04,10000,86,0.929654968919429,-0.937178744913995,-1.00007601891107,-0.479067260409924
"bivt",5e-04,10000,86,0.961712036813202,-0.924987593198194,-0.783399514518926,-0.375272531417854
"bivt",5e-04,10000,86,0.993769104706975,-0.908144740661763,-0.911158388977205,-0.436472973006711
"bivt",5e-04,10000,86,1.02582617260075,-0.894132808317188,-1.06651678055363,-0.51089443460245
"bivt",5e-04,10000,86,1.05788324049452,-0.876676485804257,-0.895713615376681,-0.429074450057914
"bivt",5e-04,10000,86,1.0899403083883,-0.861738593411243,-0.729354123690451,-0.349383122180572
"bivt",5e-04,10000,86,1.12199737628207,-0.847349868312794,-0.673090978054692,-0.322431339983938
"bivt",5e-04,10000,86,1.15405444417584,-0.833586698328617,-0.537706958202145,-0.257578218553566
"bivt",5e-04,10000,86,1.18611151206962,-0.820435808594548,-0.358361163664826,-0.171666051047953
"bivt",5e-04,10000,86,1.21816857996339,-0.80664875858273,-0.350508995425166,-0.167904620260973
"bivt",5e-04,10000,86,1.25022564785716,-0.794690173708543,-0.295913033301204,-0.141751470390777
"bivt",5e-04,10000,86,1.28228271575094,-0.783522486300813,-0.246440297259726,-0.118052503840033
"bivt",5e-04,10000,86,1.31433978364471,-0.773486986996789,-0.295636365471211,-0.141618937966389
"bivt",5e-04,10000,86,1.34639685153848,-0.763644926594472,-0.267305155931049,-0.128047414720303
"bivt",5e-04,10000,86,1.37845391943226,-0.755979979542396,-0.135059423355725,-0.0646976296962132
"bivt",5e-04,10000,86,1.41051098732603,-0.750193336037045,-0.117465914564971,-0.0562697963135452
"bivt",5e-04,10000,86,1.4425680552198,-0.742742288529911,-0.589686763063472,-0.282478148399572
"bivt",5e-04,10000,86,1.47462512311358,-0.737759361445699,-0.509951130075102,-0.244282320752007
"bivt",5e-04,10000,86,1.50668219100735,-0.73279154909113,-0.426262299117792,-0.204192789340903
"bivt",5e-04,10000,86,1.53873925890112,-0.729503928983961,-0.572937310130547,-0.274454643807712
"bivt",5e-04,10000,86,1.5707963267949,-0.726821993598105,-0.529029338151879,-0.25342137088824
"bivt",5e-04,10000,87,0,-0.716883590606923,-0.125571189179194,-0.0601524728610077
"bivt",5e-04,10000,87,0.0320570678937734,-0.718879657147955,-0.125999538011876,-0.0603576651642852
"bivt",5e-04,10000,87,0.0641141357875468,-0.722308100792005,-0.126400299089846,-0.060549642082111
"bivt",5e-04,10000,87,0.0961712036813202,-0.726723534770456,-0.106318602095104,-0.0509298898015507
"bivt",5e-04,10000,87,0.128228271575094,-0.7325270916137,-0.131072866851174,-0.0627879461651712
"bivt",5e-04,10000,87,0.160285339468867,-0.737651262931184,-0.131684723736034,-0.0630810444857488
"bivt",5e-04,10000,87,0.19234240736264,-0.744213859495409,0.030502197793335,0.0146114935835033
"bivt",5e-04,10000,87,0.224399475256414,-0.751419469170572,-0.00283075208934742,-0.00135601756536463
"bivt",5e-04,10000,87,0.256456543150187,-0.761228517065114,-0.0364291349887709,-0.0174506793165348
"bivt",5e-04,10000,87,0.288513611043961,-0.77085521685769,0.271280008796031,0.129951491846993
"bivt",5e-04,10000,87,0.320570678937734,-0.780521861885849,0.644969607495807,0.308960336082368
"bivt",5e-04,10000,87,0.352627746831507,-0.794064057149553,0.681196195058313,0.326313988934145
"bivt",5e-04,10000,87,0.384684814725281,-0.808503060692471,0.652262202722828,0.31245371413626
"bivt",5e-04,10000,87,0.416741882619054,-0.82287713636099,0.57693834593445,0.276371263369758
"bivt",5e-04,10000,87,0.448798950512828,-0.837389427425574,0.574999662989959,0.275442574440659
"bivt",5e-04,10000,87,0.480856018406601,-0.851686675800252,0.383976332507805,0.183936507023795
"bivt",5e-04,10000,87,0.512913086300374,-0.869724034400349,0.344195775539977,0.164880393204658
"bivt",5e-04,10000,87,0.544970154194148,-0.886504939765157,0.277210233867537,0.132792252574077
"bivt",5e-04,10000,87,0.577027222087921,-0.900856924547863,0.337965512225552,0.161895904904535
"bivt",5e-04,10000,87,0.609084289981694,-0.915016213898586,0.555387662875325,0.266047821453474
"bivt",5e-04,10000,87,0.641141357875468,-0.928364114784317,0.557045254622297,0.266841859028702
"bivt",5e-04,10000,87,0.673198425769241,-0.940145261742767,0.379475589151135,0.181780512130491
"bivt",5e-04,10000,87,0.705255493663015,-0.947822215964226,0.68407911866308,0.327694998264627
"bivt",5e-04,10000,87,0.737312561556788,-0.955328493162279,0.468698849523723,0.224521205941026
"bivt",5e-04,10000,87,0.769369629450562,-0.961131081646554,0.726250931300431,0.347896597307762
"bivt",5e-04,10000,87,0.801426697344335,-0.962410905398418,0.530456646634822,0.254105095676909
"bivt",5e-04,10000,87,0.833483765238108,-0.95690821550626,0.523779649908084,0.250906608292793
"bivt",5e-04,10000,87,0.865540833131882,-0.953736266132248,0.623517490461233,0.298684110332113
"bivt",5e-04,10000,87,0.897597901025655,-0.946996441684687,0.619140338776582,0.296587319661892
"bivt",5e-04,10000,87,0.929654968919429,-0.937178744913995,0.673828610728002,0.322784688786738
"bivt",5e-04,10000,87,0.961712036813202,-0.924987593198194,0.280285925974831,0.134265603963214
"bivt",5e-04,10000,87,0.993769104706975,-0.908144740661763,-0.225426834810173,-0.107986407166307
"bivt",5e-04,10000,87,1.02582617260075,-0.894132808317188,-0.335094422212686,-0.160520564229581
"bivt",5e-04,10000,87,1.05788324049452,-0.876676485804257,-0.410786964631856,-0.196779626785343
"bivt",5e-04,10000,87,1.0899403083883,-0.861738593411243,-0.587900711571895,-0.281622574644336
"bivt",5e-04,10000,87,1.12199737628207,-0.847349868312794,-0.704068371409294,-0.337270466898699
"bivt",5e-04,10000,87,1.15405444417584,-0.833586698328617,-0.588089071801613,-0.281712805004344
"bivt",5e-04,10000,87,1.18611151206962,-0.820435808594548,-0.51211745273463,-0.245320056126158
"bivt",5e-04,10000,87,1.21816857996339,-0.80664875858273,-0.579906088142211,-0.277792903427304
"bivt",5e-04,10000,87,1.25022564785716,-0.794690173708543,-0.485380001752583,-0.232511992388902
"bivt",5e-04,10000,87,1.28228271575094,-0.783522486300813,-0.446881577605435,-0.214070059738267
"bivt",5e-04,10000,87,1.31433978364471,-0.773486986996789,-0.398539202871193,-0.190912571119692
"bivt",5e-04,10000,87,1.34639685153848,-0.763644926594472,-0.416941437339559,-0.199727809047085
"bivt",5e-04,10000,87,1.37845391943226,-0.755979979542396,-0.343739195104972,-0.164661677093064
"bivt",5e-04,10000,87,1.41051098732603,-0.750193336037045,-0.280730708963705,-0.134478668734219
"bivt",5e-04,10000,87,1.4425680552198,-0.742742288529911,-0.312285021641054,-0.149594157799656
"bivt",5e-04,10000,87,1.47462512311358,-0.737759361445699,-0.309266403149325,-0.14814814643281
"bivt",5e-04,10000,87,1.50668219100735,-0.73279154909113,-0.228604628477206,-0.109508668351883
"bivt",5e-04,10000,87,1.53873925890112,-0.729503928983961,-0.249836429737483,-0.119679356050608
"bivt",5e-04,10000,87,1.5707963267949,-0.726821993598105,-0.249708067827404,-0.119617866736356
"bivt",5e-04,10000,88,0,-0.716883590606923,-0.0873147292937294,-0.0418264485551081
"bivt",5e-04,10000,88,0.0320570678937734,-0.718879657147955,-0.0873596132477295,-0.04184794935352
"bivt",5e-04,10000,88,0.0641141357875468,-0.722308100792005,-0.116794169427255,-0.0559480096725959
"bivt",5e-04,10000,88,0.0961712036813202,-0.726723534770456,-0.145513961949225,-0.0697056761528128
"bivt",5e-04,10000,88,0.128228271575094,-0.7325270916137,-0.146040549257392,-0.0699579277160138
"bivt",5e-04,10000,88,0.160285339468867,-0.737651262931184,-0.15589832590417,-0.0746801067930072
"bivt",5e-04,10000,88,0.19234240736264,-0.744213859495409,-0.173423332455193,-0.0830751254898923
"bivt",5e-04,10000,88,0.224399475256414,-0.751419469170572,-0.206095890261964,-0.0987262884646007
"bivt",5e-04,10000,88,0.256456543150187,-0.761228517065114,-0.2285597115898,-0.109487151777354
"bivt",5e-04,10000,88,0.288513611043961,-0.77085521685769,-0.0896139406879003,-0.0429278417321068
"bivt",5e-04,10000,88,0.320570678937734,-0.780521861885849,-0.0976918206223864,-0.0467973953829866
"bivt",5e-04,10000,88,0.352627746831507,-0.794064057149553,-0.0754410418462806,-0.036138586023811
"bivt",5e-04,10000,88,0.384684814725281,-0.808503060692471,-0.0959833590961843,-0.0459789896144285
"bivt",5e-04,10000,88,0.416741882619054,-0.82287713636099,-0.169675970170519,-0.0812800233681186
"bivt",5e-04,10000,88,0.448798950512828,-0.837389427425574,-0.227273399023229,-0.108870968381646
"bivt",5e-04,10000,88,0.480856018406601,-0.851686675800252,-0.333534539179101,-0.159773332141891
"bivt",5e-04,10000,88,0.512913086300374,-0.869724034400349,-0.288586955637046,-0.138242053216731
"bivt",5e-04,10000,88,0.544970154194148,-0.886504939765157,-0.0677363135388067,-0.0324477835121346
"bivt",5e-04,10000,88,0.577027222087921,-0.900856924547863,-0.170205238010444,-0.0815335589887125
"bivt",5e-04,10000,88,0.609084289981695,-0.915016213898586,-0.345787136889472,-0.165642704376618
"bivt",5e-04,10000,88,0.641141357875468,-0.928364114784317,-0.46425498751583,-0.222392458968292
"bivt",5e-04,10000,88,0.673198425769241,-0.940145261742767,-0.548145409860686,-0.262578558872119
"bivt",5e-04,10000,88,0.705255493663015,-0.947822215964226,-0.641721712218174,-0.30740449406303
"bivt",5e-04,10000,88,0.737312561556788,-0.955328493162279,-0.90662490770039,-0.434301295639856
"bivt",5e-04,10000,88,0.769369629450562,-0.961131081646554,-0.816956358557584,-0.391347294773452
"bivt",5e-04,10000,88,0.801426697344335,-0.962410905398418,-0.822708593071113,-0.394102792533144
"bivt",5e-04,10000,88,0.833483765238108,-0.95690821550626,-0.964229826878021,-0.461895828750061
"bivt",5e-04,10000,88,0.865540833131882,-0.953736266132248,-0.862907918142985,-0.413359509191022
"bivt",5e-04,10000,88,0.897597901025655,-0.946996441684687,-0.694603153215645,-0.332736335429222
"bivt",5e-04,10000,88,0.929654968919429,-0.937178744913995,-0.57820677410341,-0.276978879587365
"bivt",5e-04,10000,88,0.961712036813202,-0.924987593198194,-0.641309780233285,-0.307207165936224
"bivt",5e-04,10000,88,0.993769104706975,-0.908144740661763,-0.660624437884815,-0.316459482712052
"bivt",5e-04,10000,88,1.02582617260075,-0.894132808317188,-0.742687016556102,-0.355769989116388
"bivt",5e-04,10000,88,1.05788324049452,-0.876676485804257,-0.965202902964025,-0.462361962209795
"bivt",5e-04,10000,88,1.0899403083883,-0.861738593411243,-1.01300216858508,-0.485259284810947
"bivt",5e-04,10000,88,1.12199737628207,-0.847349868312794,-0.980645775703226,-0.469759574587385
"bivt",5e-04,10000,88,1.15405444417584,-0.833586698328617,-0.874295430774051,-0.418814478989207
"bivt",5e-04,10000,88,1.18611151206962,-0.820435808594548,-0.798546554111061,-0.382528430593025
"bivt",5e-04,10000,88,1.21816857996339,-0.80664875858273,-0.707924037203718,-0.339117449742265
"bivt",5e-04,10000,88,1.25022564785716,-0.794690173708543,-0.649750777204632,-0.311250663848107
"bivt",5e-04,10000,88,1.28228271575094,-0.783522486300813,-0.571040626803735,-0.27354607399096
"bivt",5e-04,10000,88,1.31433978364471,-0.773486986996789,-0.541468202863161,-0.25937997076181
"bivt",5e-04,10000,88,1.34639685153848,-0.763644926594472,-0.511752427193078,-0.24514519763254
"bivt",5e-04,10000,88,1.37845391943226,-0.755979979542396,-0.48478984055662,-0.23222928697251
"bivt",5e-04,10000,88,1.41051098732603,-0.750193336037045,-0.482028654913712,-0.230906593880768
"bivt",5e-04,10000,88,1.4425680552198,-0.742742288529911,-0.479788968009707,-0.229833714770591
"bivt",5e-04,10000,88,1.47462512311358,-0.737759361445699,-0.416786897452905,-0.199653779674594
"bivt",5e-04,10000,88,1.50668219100735,-0.73279154909113,-0.413788729832711,-0.19821756490602
"bivt",5e-04,10000,88,1.53873925890112,-0.729503928983961,-0.412666575892844,-0.197680018555978
"bivt",5e-04,10000,88,1.5707963267949,-0.726821993598105,-0.384200390902708,-0.184043837906036
"bivt",5e-04,10000,89,0,-0.716883590606923,-1.13292372128608,-0.542705407535826
"bivt",5e-04,10000,89,0.0320570678937734,-0.718879657147955,-1.16501772322432,-0.55807942440395
"bivt",5e-04,10000,89,0.0641141357875468,-0.722308100792005,-1.18667177099775,-0.56845238120667
"bivt",5e-04,10000,89,0.0961712036813202,-0.726723534770456,-1.18973124025612,-0.569917961350779
"bivt",5e-04,10000,89,0.128228271575094,-0.7325270916137,-1.2234954367408,-0.586092052923808
"bivt",5e-04,10000,89,0.160285339468867,-0.737651262931184,-1.22920679504515,-0.588827969718479
"bivt",5e-04,10000,89,0.19234240736264,-0.744213859495409,-1.15872710545737,-0.555066024459435
"bivt",5e-04,10000,89,0.224399475256414,-0.751419469170572,-0.921126761717946,-0.44124813102405
"bivt",5e-04,10000,89,0.256456543150187,-0.761228517065114,-0.976659950080234,-0.467850241171154
"bivt",5e-04,10000,89,0.288513611043961,-0.77085521685769,-1.07212858707032,-0.513582663020155
"bivt",5e-04,10000,89,0.320570678937734,-0.780521861885849,-1.15522204700629,-0.553386993347816
"bivt",5e-04,10000,89,0.352627746831507,-0.794064057149553,-1.24531509982275,-0.596544344567716
"bivt",5e-04,10000,89,0.384684814725281,-0.808503060692471,-1.27522525514373,-0.610872231545409
"bivt",5e-04,10000,89,0.416741882619054,-0.82287713636099,-1.34587664357691,-0.644716425847451
"bivt",5e-04,10000,89,0.448798950512828,-0.837389427425574,-1.48311330644793,-0.710457020428459
"bivt",5e-04,10000,89,0.480856018406601,-0.851686675800252,-1.57911906222477,-0.756446738743747
"bivt",5e-04,10000,89,0.512913086300374,-0.869724034400349,-1.71480714152787,-0.821445514029651
"bivt",5e-04,10000,89,0.544970154194148,-0.886504939765157,-1.81233917915204,-0.868166368427983
"bivt",5e-04,10000,89,0.577027222087921,-0.900856924547863,-1.8655668297748,-0.893664054883527
"bivt",5e-04,10000,89,0.609084289981695,-0.915016213898586,-2.04880239978859,-0.981439544822522
"bivt",5e-04,10000,89,0.641141357875468,-0.928364114784317,-2.11958038208219,-1.0153443814885
"bivt",5e-04,10000,89,0.673198425769241,-0.940145261742767,-2.37941076113198,-1.13981114752313
"bivt",5e-04,10000,89,0.705255493663015,-0.947822215964226,-2.61462630320033,-1.25248664739885
"bivt",5e-04,10000,89,0.737312561556788,-0.955328493162279,-2.81394354995408,-1.34796575653571
"bivt",5e-04,10000,89,0.769369629450562,-0.961131081646554,-2.17486761642163,-1.0418286720722
"bivt",5e-04,10000,89,0.801426697344335,-0.962410905398418,-2.1112512497325,-1.01135447018085
"bivt",5e-04,10000,89,0.833483765238108,-0.95690821550626,-1.76070399005491,-0.843431520162707
"bivt",5e-04,10000,89,0.865540833131882,-0.953736266132248,-1.48043550512444,-0.70917427099771
"bivt",5e-04,10000,89,0.897597901025655,-0.946996441684687,-1.31342491725534,-0.629171047965706
"bivt",5e-04,10000,89,0.929654968919429,-0.937178744913995,-1.71128150932325,-0.819756627455487
"bivt",5e-04,10000,89,0.961712036813202,-0.924987593198194,-1.46326330586995,-0.700948257878206
"bivt",5e-04,10000,89,0.993769104706975,-0.908144740661763,-1.36682207455827,-0.654749933349486
"bivt",5e-04,10000,89,1.02582617260075,-0.894132808317188,-1.25706953324465,-0.602175080742385
"bivt",5e-04,10000,89,1.05788324049452,-0.876676485804257,-1.11107957222382,-0.532241386352079
"bivt",5e-04,10000,89,1.0899403083883,-0.861738593411243,-0.981285756418937,-0.470066145090421
"bivt",5e-04,10000,89,1.12199737628207,-0.847349868312794,-0.866341257402031,-0.415004184597478
"bivt",5e-04,10000,89,1.15405444417584,-0.833586698328617,-0.764705464657582,-0.366317504916177
"bivt",5e-04,10000,89,1.18611151206962,-0.820435808594548,-0.808169072828135,-0.387137913865158
"bivt",5e-04,10000,89,1.21816857996339,-0.80664875858273,-0.705435228815986,-0.33792523375723
"bivt",5e-04,10000,89,1.25022564785716,-0.794690173708543,-0.564610897245785,-0.27046603520765
"bivt",5e-04,10000,89,1.28228271575094,-0.783522486300813,-0.501550563599301,-0.240258190294569
"bivt",5e-04,10000,89,1.31433978364471,-0.773486986996789,-0.484956168364419,-0.232308963122828
"bivt",5e-04,10000,89,1.34639685153848,-0.763644926594472,-0.445048577522242,-0.213191996159518
"bivt",5e-04,10000,89,1.37845391943226,-0.755979979542396,-0.408082796791022,-0.195484246979508
"bivt",5e-04,10000,89,1.41051098732603,-0.750193336037045,-0.350486219648837,-0.167893709961593
"bivt",5e-04,10000,89,1.4425680552198,-0.742742288529911,-0.330230965080343,-0.158190818249821
"bivt",5e-04,10000,89,1.47462512311358,-0.737759361445699,-0.315494863963407,-0.151131771279671
"bivt",5e-04,10000,89,1.50668219100735,-0.73279154909113,-0.310613798554574,-0.148793590392344
"bivt",5e-04,10000,89,1.53873925890112,-0.729503928983961,-0.310134951505899,-0.148564207885989
"bivt",5e-04,10000,89,1.5707963267949,-0.726821993598105,-0.309975609192217,-0.14848787800282
"bivt",5e-04,10000,90,0,-0.716883590606923,0.0259882757739757,0.0124491857042752
