"dist","regime","label","n","p","alpha","is_covered","c_estimate"
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433666666666666
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",FALSE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",FALSE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433666666666666
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00336666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00533333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00303333333333334
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00368333333333332
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00533333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.003
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",FALSE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",FALSE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",FALSE,0.00433666666666666
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00368333333333332
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",FALSE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.003
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433666666666666
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00433666666666666
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00336666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",FALSE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00533333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.003
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00467
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00533333333333333
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00333333333333333
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.00466666666666667
"bivgauss","extremal","15",3000,0.005,"0.05",TRUE,0.004
"bivgauss","extremal","15",3000,0.005,"0.1",TRUE,0.00366666666666667
"bivgauss","extremal","15",3000,0.005,"0.01",TRUE,0.005
