"dist","regime","label","n","p","alpha","is_covered","c_estimate"
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001891
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.001711
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019505
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00176
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022301
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023201
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022503
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021903
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00193
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00232
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001691
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023801
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.0018705
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00166
"bivgauss","central","0.05",1e+05,0.05,"0.01",FALSE,0.00209009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00225019999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001731
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00199
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00244
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019305
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001731
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00233999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022902
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00183999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021805
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023004
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023905
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00193099999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00172
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001721
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.0019905
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.001681
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022801
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023502
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018705
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00225019999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001711
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.002391
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00198
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00176
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00232069999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00186
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00168
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022004
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00185
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001721
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023101
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00182
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00166
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00218009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001701
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.002251
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00233060000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019105
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023801
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00166
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022502
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019105
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00237
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022201
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018805
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022601
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018305
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018205
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021903
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00197
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00174
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00233010000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001711
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00224050000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.00186
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022902
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019215
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022509
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00186
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022101
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00165
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021502
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00195
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0024003
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018715
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001681
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0024405
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018805
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018505
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001691
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001721
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022207
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021901
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019705
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001741
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023403
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019205
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001701
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00225009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00194
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023201
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022801
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00200049999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001771
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00252029999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001691
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00236009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00193049999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022702
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018305
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00163
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00232
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00185
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00235999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019105
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021704
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001711
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021303
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001891
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00174999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023504
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00174
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00229
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019005
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001721
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00231
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022907
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.0019205
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00174000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023005
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018705
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001641
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00222
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001961
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00176
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023307
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001901
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.00196
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00172
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00233
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022102
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001691
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022103
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00224030000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00174000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022602
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001971
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001731
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022902
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00201999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001731
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00244
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001671
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00215040000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001901
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00224010000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.00189099999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00174999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",FALSE,0.0022205
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022602
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00181000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00165999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022302
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00172
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022902
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00164
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00233999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001721
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022802
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001891
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022108
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019105
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001751
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00228
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001751
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023101
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00188
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00165
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00229
"bivgauss","central","0.05",1e+05,0.05,"0.05",FALSE,0.00190050000000001
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00173
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00245059999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00197
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00174999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023202
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00183999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00166
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022201
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00187
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00226999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00190000000000001
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00176
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022605
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00186
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022803
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00215080000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023301
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018605
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022601
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001851
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00224
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00232
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00234029999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001851
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001681
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022501
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019905
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.00174
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00235999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00236009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00186
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00167999999999999
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022305
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018505
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00169
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0021601
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019905
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00175
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0024102
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.001921
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022801
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0019105
"bivgauss","central","0.05",1e+05,0.05,"0.1",FALSE,0.001691
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00227009999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018815
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0023503
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00191
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00224040000000001
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00171
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022101
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00189
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001741
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022301
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.0018805
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.001701
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.00218029999999999
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00198
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.00176
"bivgauss","central","0.05",1e+05,0.05,"0.01",TRUE,0.0022501
"bivgauss","central","0.05",1e+05,0.05,"0.05",TRUE,0.00192
"bivgauss","central","0.05",1e+05,0.05,"0.1",TRUE,0.0017
