"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00355031314018135
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00168577208361426
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.000993973750410843
"bivt",0.00166666666666667,3000,"0.01",FALSE,0.00328296326256931
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00271352587262157
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00224845418774594
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00544519624183055
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00184649473749001
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00158607426792757
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00374291212677119
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00392274335273307
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00319142469250878
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00444371416377311
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00278690156265549
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00231543325318375
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0043596340766152
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00265667574931881
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00118795414497
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00303845498269562
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00122220059480429
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00114520080963034
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00164036228572766
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00663007531640764
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0103433333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00115612282648908
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00107892425573155
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00355798836811496
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00130876373591492
