"dist","regime","label","n","p","alpha","is_covered","c_plus_estimate","c_minus_estimate"
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0067
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.007,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0064,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.00770000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0081,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0056
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",FALSE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0061
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0059,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0053,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0064,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0061
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0075
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0063
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0055
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.0076
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0058,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0053,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.007,-0.0066
"bivgauss","central","0.05",10000,0.05,"0.05",FALSE,0.006,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0066
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0076
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.007,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0079,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0076
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0066
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0067
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0061
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0059,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0064,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.0075
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0057,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0079,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0055
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",FALSE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0057,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0065,-0.0056
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0058,-0.005
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.0066
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0071,-0.0067
"bivgauss","central","0.05",10000,0.05,"0.05",FALSE,0.006,-0.0062
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0053,-0.0055
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0074
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0065,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0059,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0053,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.007,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0068
"bivgauss","central","0.05",10000,0.05,"0.05",FALSE,0.0058,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0054,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0068,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0067
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0054
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",FALSE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0072,-0.0067
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0075,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0057
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0071
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.00600000000000001
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.00559999999999999,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.00700000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.006,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00729999999999999,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0058
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0052
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0076,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0059
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0055,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0077,-0.00720000000000001
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0062,-0.0061
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.00530000000000001
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.00779999999999999,-0.0073
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.00609999999999999,-0.0056
"bivgauss","central","0.05",10000,0.05,"0.1",TRUE,0.0054,-0.0051
"bivgauss","central","0.05",10000,0.05,"0.01",TRUE,0.0074,-0.0069
"bivgauss","central","0.05",10000,0.05,"0.05",TRUE,0.0063,-0.0058
