date,temp,relHum
08/03/04,91.58187103271484,61.804012298583984
08/04/04,93.7268295288086,55.867645263671875
08/05/04,97.32658386230469,46.6439323425293
08/06/04,91.66716766357422,58.85404586791992
08/07/04,92.11151885986328,59.03611755371094
08/08/04,89.54533386230469,61.259986877441406
08/09/04,86.460235595703125,73.446807861328125
08/10/04,87.92594909667969,69.16625213623047
08/11/04,90.31560516357422,59.45520782470703
08/12/04,89.77043151855469,59.805267333984375
08/13/04,90.87016296386719,61.76202392578125
08/14/04,91.97100067138672,49.959930419921875
08/15/04,92.02305603027344,48.84968566894531
08/16/04,88.333282470703125,61.2718391418457
08/17/04,88.6433334350586,61.14763259887695
08/18/04,87.10462188720703,71.63995361328125
08/19/04,91.2579345703125,57.323158264160156
08/20/04,90.08744049072266,55.54582977294922
08/21/04,90.29826354980469,53.30549621582031
08/22/04,91.04393005371094,54.101131439208984
08/23/04,90.184234619140625,58.685245513916016
08/24/04,90.00666809082031,54.509544372558594
08/25/04,88.28461456298828,57.729976654052734
08/26/04,86.66368865966797,65.75342559814453
08/27/04,86.763671875,64.87409210205078
08/28/04,86.51979064941406,69.2066421508789
08/29/04,86.16638946533203,62.14413833618164
08/30/04,88.4350357055664,49.634864807128906
08/31/04,86.32953643798828,58.1061897277832
09/01/04,87.91874694824219,52.02873992919922
09/02/04,89.01995086669922,48.18296813964844
09/03/04,88.69146728515625,52.801902770996094
09/04/04,87.8852767944336,55.41899108886719
09/05/04,85.64823913574219,58.54332733154297
09/06/04,89.350311279296875,50.357913970947266
09/07/04,92.18040466308594,47.016937255859375
09/08/04,88.645599365234375,56.6496696472168
09/09/04,84.84376525878906,61.76755142211914
09/10/04,84.39351654052734,71.1547622680664
09/11/04,84.72896575927734,66.3737564086914
09/12/04,88.111785888671875,57.25929641723633
09/13/04,89.53609466552734,52.877986907958984
09/14/04,84.9442138671875,66.76866149902344
09/15/04,83.61808013916016,76.99300384521484
09/16/04,88.48271179199219,55.57888412475586
09/17/04,91.49858093261719,53.75135040283203
09/18/04,94.979827880859375,48.895023345947266
09/19/04,91.862640380859375,50.356842041015625
09/20/04,91.9028549194336,48.50053024291992
09/21/04,90.718902587890625,54.975616455078125
09/22/04,90.419464111328125,58.63706588745117
09/23/04,93.89014434814453,48.33742141723633
09/24/04,95.65216827392578,47.34336853027344
09/25/04,97.36946105957031,38.10875701904297
09/26/04,96.71009063720703,35.510772705078125
09/27/04,97.65962219238281,38.18299865722656
09/28/04,95.21033477783203,48.00892639160156
09/29/04,96.972412109375,41.0466194152832
09/30/04,94.52191925048828,37.39413833618164
10/01/04,98.7317886352539,37.14958953857422
10/02/04,84.5568618774414,78.100738525390625
10/03/04,83.29358673095703,76.559417724609375
10/04/04,91.98372650146484,45.662353515625
10/05/04,91.486297607421875,60.67137145996094
10/06/04,93.60546875,46.21200942993164
10/07/04,91.66480255126953,52.13716125488281
10/08/04,89.44981384277344,64.45055389404297
