"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.01",FALSE,0.0115427509509877,-0.00284163424154509,0.25,FALSE,1.92034187288588,2.10252744720971,0.492239909261806,0.492239909261806
"bivt",0.005,1000,"0.05",FALSE,0.00775049935784676,-0.00291706273885186,0.25,FALSE,1.69059011741111,1.89457260312691,0.453389521138821,0.453389521138821
"bivt",0.005,1000,"0.1",FALSE,0.00717746567625173,-0.00262458232625803,0.25,FALSE,1.5064900913005,1.68825951628701,0.404016806948493,0.404016806948493
"bivt",0.005,1000,"0.01",FALSE,0.0112989525650416,-0.0033558477768513,0.25,FALSE,2.14902460980954,2.40832068474736,0.576334398694555,0.576334398694555
"bivt",0.005,1000,"0.05",TRUE,0.00606493757207784,-0.00252825381194936,0.25,FALSE,1.63868444719315,1.7905805431901,0.372701638099591,0.372701638099591
"bivt",0.005,1000,"0.1",TRUE,0.00522587103325748,-0.00230454358792903,0.25,FALSE,1.45455128871592,1.58937935922194,0.330822477099153,0.330822477099153
"bivt",0.005,1000,"0.01",TRUE,0.00769580875030261,-0.0028774292385879,0.25,FALSE,1.96398142772052,2.14603057817915,0.446687033957269,0.446687033957269
"bivt",0.005,1000,"0.05",FALSE,0.00691500047801122,-0.00243114740553553,0.25,FALSE,1.36975638841816,1.46110205241273,0.376299728206589,0.376299728206589
"bivt",0.005,1000,"0.1",FALSE,0.00570763228333669,-0.00225386717993776,0.25,FALSE,1.21931180195021,1.30062468875791,0.334969563604532,0.334969563604532
"bivt",0.005,1000,"0.01",FALSE,0.00901009492384493,-0.00274890056966838,0.25,FALSE,1.63032134261781,1.73904343862346,0.447882180586112,0.447882180586112
"bivt",0.005,1000,"0.05",FALSE,0.00480405852959741,-0.00226914123944686,0.25,FALSE,1.2092942860467,1.34315815094411,0.318168841679009,0.31816884167901
