"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.0263165022386276,-0.00479001690476204,0.0095430642530722,-0.0043290634432606,1.16164755357725,0.767030990351301,0.199517932744844
"bivt",0.005,1000,"0.05",TRUE,0.0069131365118258,-0.00419738979206706,0.0069131365118258,-0.00341657247838378,0.679477917595113,0,0.357983082222064
"bivt",0.005,1000,"0.1",TRUE,0.00595218579831029,-0.00402955215312197,0.00595218579831029,-0.00308545441628838,0.679477917595113,0,0.357983082222064
"bivt",0.005,1000,"0.01",TRUE,0.0085561397175211,-0.00453556835085653,0.0085561397175211,-0.00408374719397436,0.679477917595113,0,0.357983082222064
"bivt",0.005,1000,"0.05",TRUE,0.0196471438592401,-0.00415474101267344,0.00644588224024313,-0.00333243294167254,0.679477917595113,0.767030990351301,0.30285003081934
"bivt",0.005,1000,"0.1",TRUE,0.017827797407363,-0.00396510061530548,0.00560099630289822,-0.00295830136268848,0.679477917595113,0.767030990351301,0.30285003081934
"bivt",0.005,1000,"0.01",TRUE,0.0241633498855449,-0.00444131309197529,0.00854316225958228,-0.00389779594454534,0.679477917595113,0.767030990351301,0.30285003081934
"bivt",0.005,1000,"0.05",TRUE,0.0196556462653633,-0.00441371951881959,0.00844622171659734,-0.00384335803343655,0.679477917595113,0.606307778357255,0.25730158916915
"bivt",0.005,1000,"0.1",TRUE,0.0173202259513152,-0.00422640268326303,0.0071725751446861,-0.00347381048750363,0.679477917595113,0.606307778357255,0.25730158916915
"bivt",0.005,1000,"0.01",TRUE,0.0239648254275149,-0.00469925801970672,0.010796278892435,-0.00440668194374431,0.679477917595113,0.606307778357255,0.25730158916915
"bivt",0.005,1000,"0.05",TRUE,0.00823056466755017,-0.0042571509535087,0.00668599966755078,-0.00353447213479875,0.679477917595113,0.124138142375117,0.347278234455054
"bivt",0.005,1000,"0.1",TRUE,0.00712592745534529,-0.00409124735500908,0.00571032021478705,-0.00320716963951151,0.679477917595113,0.124138142375117,0.347278234455054
"bivt",0.005,1000,"0.01",TRUE,0.0108560133485035,-0.0045145512689617,0.00900494773845525,-0.00404228369703972,0.679477917595113,0.124138142375117,0.347278234455054
"bivt",0.005,1000,"0.05",TRUE,0.0108707116881533,-0.00464068152226877,0.00901793016184966,-0.00365172687572419,1.3223707655713,0.124138142375117,0.240800981244125
"bivt",0.005,1000,"0.1",TRUE,0.00908017630750792,-0.0045411078022076,0.00743642579006123,-0.00327809574077583,1.3223707655713,0.124138142375117,0.240800981244125
"bivt",0.005,1000,"0.01",TRUE,0.0142181038509611,-0.00476358722266349,0.0119745404566223,-0.00411290675633822,1.3223707655713,0.124138142375117,0.240800981244125
"bivt",0.005,1000,"0.05",TRUE,0.00737741534305704,-0.00469055683323024,0.00737741534305704,-0.00383887433821722,1.3223707655713,0,0.279219555549878
"bivt",0.005,1000,"0.1",TRUE,0.00625522440165609,-0.00459315828726079,0.00625522440165609,-0.0034734051235436,1.3223707655713,0,0.279219555549878
