"dist","p","n","method","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","n_truth_pts","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0236008404980305,-0.00460726306154662,0.0110921032195915,-0.00453629528469147,0.036585069618929,0.445584566363209,0.129522870664832,-0.0790363069473212,-0.0790363069473212,0.958426428768331,-1.01247858684928,-0.583798168361435,0.0102,0.9982,50,FALSE,0.117957058307858,0.454945263255267,0.0886142027510497,0.41187278718623
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0251267247337479,-0.00459177255992688,0.00912476183512001,-0.00432072135931344,0.358031493607021,0.606307778357255,0.151175448727331,-0.0790363069473212,0.0232929922807543,0.821152795775853,-1.12406400385981,-1.04262170788099,0.0134,0.9996,50,FALSE,0.10970148897079,0.427799899242035,0.0796742357214599,0.378222631446341
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0227809598879781,-0.00457311008677291,0.00802496190464237,-0.00428966754432832,0.358031493607021,0.606307778357255,0.151175448727331,-0.0790363069473212,0.0232929922807543,0.821152795775853,-1.12406400385981,-1.04262170788099,0.0134,0.9996,50,FALSE,0.103634109936705,0.424735854727124,0.0759351328224669,0.373060104290384
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0307261501681345,-0.00462531087691735,0.011750024002621,-0.0043765281477354,0.358031493607021,0.606307778357255,0.151175448727331,-0.0790363069473212,0.0232929922807543,0.821152795775853,-1.12406400385981,-1.04262170788099,0.0134,0.9996,50,FALSE,0.114258387999581,0.430067754431518,0.0830143675419785,0.386209177934748
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.040158896800385,-0.00461755893146536,0.0129922846522874,-0.0043623309934724,0.197308281612975,0.606307778357255,0.313936496356973,-0.181365606175397,-0.181365606175397,0.907385275922972,-1.07648885735706,-0.906328024871897,0.0159,0.9996,50,FALSE,0.12830522581998,0.45455218819505,0.0923505102804907,0.40268674441376
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0348643904789363,-0.00457143016301872,0.0108828384173646,-0.00428541748086139,0.197308281612975,0.606307778357255,0.313936496356973,-0.181365606175397,-0.181365606175397,0.907385275922972,-1.07648885735706,-0.906328024871897,0.0159,0.9996,50,FALSE,0.123351053836864,0.453318993510513,0.0921775781083333,0.396564658607484
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0508604488477244,-0.0046412659248285,0.0172560152635135,-0.00440185921402558,0.197308281612975,0.606307778357255,0.313936496356973,-0.181365606175397,-0.181365606175397,0.907385275922972,-1.07648885735706,-0.906328024871897,0.0159,0.9996,50,FALSE,0.128430070303705,0.455188255800023,0.0924403698454774,0.406888377585453
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0421160755591232,-0.00485797708905498,0.0101602611589806,-0.00434506133150711,0.840201129589159,0.445584566363209,0.688352076503406,-0.181365606175397,-0.283694905403472,0.64732072666451,-1.08606728432802,-1.02011090594515,0.0139,0.9984,50,FALSE,0.102546266219667,0.440218390452717,0.0774994484021177,0.41508159512752
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0371127847881795,-0.00481366593738959,0.00855038185893906,-0.00414072045102513,0.840201129589159,0.445584566363209,0.688352076503406,-0.181365606175397,-0.283694905403472,0.64732072666451,-1.08606728432802,-1.02011090594515,0.0139,0.9984,50,FALSE,0.101900499671352,0.436705280886908,0.0743799872732597,0.404324155491296
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.052835664492617,-0.00487706436027706,0.0136094399333197,-0.00443308228471932,0.840201129589159,0.445584566363209,0.688352076503406,-0.181365606175397,-0.283694905403472,0.64732072666451,-1.08606728432802,-1.02011090594515,0.0139,0.9984,50,FALSE,0.105235317397947,0.442291736986464,0.0779359187485791,0.417431622588387
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.0351489130547672,-0.00478659861953667,0.00979030978655492,-0.00437673730407041,0.679477917595113,0.606307778357255,0.392315367378838,0.0232929922807543,-0.181365606175397,0.72610297239284,-0.847007046195913,-0.862123783754083,0.0088,0.9974,50,FALSE,0.119680521076456,0.424824744956353,0.0878603042013653,0.389063294778423
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0319926510527134,-0.00475285998737661,0.00862758608556134,-0.00427819984010743,0.679477917595113,0.606307778357255,0.392315367378838,0.0232929922807543,-0.181365606175397,0.72610297239284,-0.847007046195913,-0.862123783754083,0.0088,0.9974,50,FALSE,0.112525646430466,0.422600016740726,0.087472371210256,0.384739269456073
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0425601351834274,-0.00481721302091705,0.0125205025325037,-0.00446615010120029,0.679477917595113,0.606307778357255,0.392315367378838,0.0232929922807543,-0.181365606175397,0.72610297239284,-0.847007046195913,-0.862123783754083,0.0088,0.9974,50,FALSE,0.120332447001834,0.427029536600601,0.0882331428824415,0.390525905665376
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.053678616100533,-0.00477235221632638,0.00841965647558281,-0.00433873480295691,0.358031493607021,0.767030990351301,0.708323845538626,0.0232929922807543,-0.386024204631547,0.855975387777895,-1.16415522288732,-1.08700222625143,0.0162,0.9998,50,FALSE,0.107232398872847,0.438888952847916,0.0773020479412852,0.413193247899749
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.1",TRUE,0.0490681786467609,-0.00471689566366568,0.0073652606676486,-0.00417764609112882,0.358031493607021,0.767030990351301,0.708323845538626,0.0232929922807543,-0.386024204631547,0.855975387777895,-1.16415522288732,-1.08700222625143,0.0162,0.9998,50,FALSE,0.101713836835915,0.436603105404815,0.0737872313096418,0.404734276357256
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.01",TRUE,0.0649886584490729,-0.00479886272896388,0.0110062355929509,-0.00441574183144653,0.358031493607021,0.767030990351301,0.708323845538626,0.0232929922807543,-0.386024204631547,0.855975387777895,-1.16415522288732,-1.08700222625143,0.0162,0.9998,50,FALSE,0.107348835803545,0.439983848118135,0.0773859853827075,0.416704281770622
"gausscopula_unifbeta52margs",0.005,1000,"percoord_full","0.05",TRUE,0.104684904607769,-0.00494109359117432,0.0163354309942047,-0.00447229769811177,1.16164755357725,0.606307778357255,1.0309348556164,-0.181365606175397,-0.386024204631547,0.588114539977157,-0.809475821686065,-0.54269842309154,0.0078,0.9666,50,FALSE,0.111301274275851,0.440265034731077,0.0819179798566155,0.419851842239021
