"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00609235632835866,-0.00287813741038723,0.259006445648811
"bivt",0.005,1000,"0.01",TRUE,0.00926007189042252,-0.0037041344299158,0.259006445648811
"bivt",0.005,1000,"0.05",TRUE,0.00396788026252927,-0.00198892969324331,0.339932615411093
"bivt",0.005,1000,"0.1",TRUE,0.00342177023786423,-0.00187043278507249,0.339932615411093
"bivt",0.005,1000,"0.01",TRUE,0.00550446526091552,-0.00231266033843499,0.339932615411093
"bivt",0.005,1000,"0.05",TRUE,0.0031919279816738,-0.002229002347172,0.334061828744952
"bivt",0.005,1000,"0.1",FALSE,0.00279868934469857,-0.00199571862897915,0.334061828744952
"bivt",0.005,1000,"0.01",TRUE,0.00459356753554861,-0.0026429330532904,0.334061828744952
"bivt",0.005,1000,"0.05",TRUE,0.0148791811702085,-0.00429535045335322,0.194679345269692
"bivt",0.005,1000,"0.1",TRUE,0.00998617439089587,-0.00406521171592119,0.194679345269692
"bivt",0.005,1000,"0.01",TRUE,0.0177672181013956,-0.0046218032813502,0.194679345269692
"bivt",0.005,1000,"0.05",TRUE,0.00609876591169681,-0.002930352526522,0.280626023477367
"bivt",0.005,1000,"0.1",TRUE,0.00555148586091192,-0.00271841544623286,0.280626023477367
"bivt",0.005,1000,"0.01",TRUE,0.00921968957562937,-0.00333956160023258,0.280626023477367
"bivt",0.005,1000,"0.05",FALSE,0.0100986462574359,-0.00370497901298264,0.229012918897462
"bivt",0.005,1000,"0.1",FALSE,0.00820512205848304,-0.00348514400259275,0.229012918897462
"bivt",0.005,1000,"0.01",TRUE,0.013242817787439,-0.00418967180117026,0.229012918897462
"bivt",0.005,1000,"0.05",TRUE,0.00383533555092648,-0.00221800251570617,0.328815858456021
"bivt",0.005,1000,"0.1",TRUE,0.00322027069452748,-0.0019978354670516,0.328815858456021
"bivt",0.005,1000,"0.01",TRUE,0.00598246954309829,-0.00248031680077982,0.328815858456021
"bivt",0.005,1000,"0.05",TRUE,0.00361088556536978,-0.00246192535619074,0.330810328151308
"bivt",0.005,1000,"0.1",TRUE,0.00300455040553037,-0.00228841996476117,0.330810328151308
"bivt",0.005,1000,"0.01",TRUE,0.00611663914842055,-0.00270038356887765,0.330810328151308
"bivt",0.005,1000,"0.05",FALSE,0.00544185400518453,-0.0027666558108029,0.266347529111485
"bivt",0.005,1000,"0.1",FALSE,0.00462034233009357,-0.00253575885333759,0.266347529111485
"bivt",0.005,1000,"0.01",FALSE,0.0072505652301774,-0.00308415670374155,0.266347529111485
"bivt",0.005,1000,"0.05",TRUE,0.00300852379516912,-0.0020139332771977,0.37433073406794
"bivt",0.005,1000,"0.1",TRUE,0.00286212955556616,-0.00181110571555191,0.37433073406794
"bivt",0.005,1000,"0.01",TRUE,0.00387978793498774,-0.00238737473696365,0.37433073406794
"bivt",0.005,1000,"0.05",TRUE,0.0050216622806116,-0.00292810118999592,0.280426326518402
"bivt",0.005,1000,"0.1",TRUE,0.00417555736855655,-0.00274080334986785,0.280426326518402
"bivt",0.005,1000,"0.01",TRUE,0.00670074524671853,-0.00337185862894472,0.280426326518402
"bivt",0.005,1000,"0.05",TRUE,0.00524003234329721,-0.00294053252990429,0.262351199384518
"bivt",0.005,1000,"0.1",FALSE,0.00446230346967369,-0.00274939497433746,0.262351199384518
"bivt",0.005,1000,"0.01",TRUE,0.00707506274387188,-0.00335154783419632,0.262351199384518
"bivt",0.005,1000,"0.05",TRUE,0.00753473616282156,-0.00381033426067988,0.216972688593856
"bivt",0.005,1000,"0.1",TRUE,0.00582348805373905,-0.0031544533253833,0.216972688593856
"bivt",0.005,1000,"0.01",TRUE,0.00995132027267841,-0.0041628987411668,0.216972688593856
"bivt",0.005,1000,"0.05",TRUE,0.00543401837027095,-0.00323238689684782,0.278211810436224
"bivt",0.005,1000,"0.1",TRUE,0.00494513769191171,-0.00264574151819977,0.278211810436224
"bivt",0.005,1000,"0.01",TRUE,0.00827712208020099,-0.00337841789338667,0.278211810436224
"bivt",0.005,1000,"0.05",TRUE,0.00490648843207408,-0.00247089577138979,0.296251605823081
"bivt",0.005,1000,"0.1",TRUE,0.00413929155215148,-0.00225540976963821,0.296251605823081
"bivt",0.005,1000,"0.01",TRUE,0.00578285249627178,-0.00292669925246588,0.296251605823081
"bivt",0.005,1000,"0.05",TRUE,0.00908967967262729,-0.00373137790801514,0.202479837747055
"bivt",0.005,1000,"0.1",TRUE,0.0085561973614965,-0.00356382154760627,0.202479837747055
"bivt",0.005,1000,"0.01",TRUE,0.0132624724500166,-0.00439073174125956,0.202479837747055
"bivt",0.005,1000,"0.05",TRUE,0.00699565616456664,-0.00257472958756656,0.297297159868583
"bivt",0.005,1000,"0.1",TRUE,0.0045683818317835,-0.00238592176704744,0.297297159868583
"bivt",0.005,1000,"0.01",TRUE,0.0080598590885582,-0.00309271067616105,0.297297159868583
"bivt",0.005,1000,"0.05",TRUE,0.00491926891250085,-0.00270320470039683,0.277055854135479
"bivt",0.005,1000,"0.1",TRUE,0.00403492421459605,-0.00255851380977377,0.277055854135479
"bivt",0.005,1000,"0.01",TRUE,0.00633075278609806,-0.00308710290960508,0.277055854135479
"bivt",0.005,1000,"0.05",TRUE,0.00466165062950067,-0.00243053426627549,0.319694983619869
"bivt",0.005,1000,"0.1",TRUE,0.00397160058964217,-0.00211303429814948,0.319694983619869
"bivt",0.005,1000,"0.01",TRUE,0.0063189441839685,-0.00267560563716419,0.319694983619869
"bivt",0.005,1000,"0.05",TRUE,0.00465654055547422,-0.00226324693898747,0.320958805983015
"bivt",0.005,1000,"0.1",TRUE,0.00394258352633182,-0.00210750358717358,0.320958805983015
"bivt",0.005,1000,"0.01",TRUE,0.00627266276680749,-0.00254184084110058,0.320958805983015
"bivt",0.005,1000,"0.05",TRUE,0.0101653132122092,-0.00334749145391786,0.281892622791719
"bivt",0.005,1000,"0.1",TRUE,0.00755628160773602,-0.00319768378150129,0.281892622791719
"bivt",0.005,1000,"0.01",TRUE,0.0142053029281642,-0.00358807170457047,0.281892622791719
"bivt",0.005,1000,"0.05",FALSE,0.00723695810914477,-0.00321576726341015,0.222441424831641
"bivt",0.005,1000,"0.1",FALSE,0.0052125766330402,-0.00311338845991871,0.222441424831641
