"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat"
"bivt",5e-04,10000,"0.01",TRUE,0.000666944738693367,-0.000343055116092668,0.23493337904272
"bivt",5e-04,10000,"0.05",TRUE,0.000460276968644411,-0.000279862663589283,0.294085754697343
"bivt",5e-04,10000,"0.1",TRUE,0.000394165582307518,-0.000248195091742724,0.294085754697343
"bivt",5e-04,10000,"0.01",TRUE,0.000603951284699429,-0.000337310049871208,0.294085754697343
"bivt",5e-04,10000,"0.05",TRUE,0.000473861264167617,-0.000282251709924977,0.237410401130354
"bivt",5e-04,10000,"0.1",FALSE,0.000404051126066552,-0.000252683295856568,0.237410401130354
"bivt",5e-04,10000,"0.01",TRUE,0.000611221610634818,-0.000328182847551168,0.237410401130354
"bivt",5e-04,10000,"0.05",TRUE,0.000477455754527316,-0.000277553046246496,0.251390160577515
"bivt",5e-04,10000,"0.1",TRUE,0.000407221905862988,-0.0002506152230021,0.251390160577515
"bivt",5e-04,10000,"0.01",TRUE,0.000626304728851849,-0.000331027477561553,0.251390160577515
"bivt",5e-04,10000,"0.05",TRUE,0.000486956856660326,-0.000279058901146625,0.270589676939488
"bivt",5e-04,10000,"0.1",TRUE,0.000403749203396868,-0.000242830325254195,0.270589676939488
"bivt",5e-04,10000,"0.01",TRUE,0.000630776858248744,-0.000337241483980544,0.270589676939488
"bivt",5e-04,10000,"0.05",TRUE,0.000488913661485958,-0.000282759449341118,0.284689330347061
"bivt",5e-04,10000,"0.1",TRUE,0.000420651349133777,-0.000254959280753611,0.284689330347061
"bivt",5e-04,10000,"0.01",TRUE,0.000627269431694036,-0.000332661019984066,0.284689330347061
"bivt",5e-04,10000,"0.05",TRUE,0.000488689793255294,-0.000298847717794355,0.277142598656629
"bivt",5e-04,10000,"0.1",TRUE,0.000419704443803779,-0.00026619946273271,0.277142598656629
"bivt",5e-04,10000,"0.01",TRUE,0.000640196618959296,-0.000347665265252568,0.277142598656629
"bivt",5e-04,10000,"0.05",TRUE,0.000545096933394587,-0.000299249388018746,0.264131428172358
"bivt",5e-04,10000,"0.1",TRUE,0.000468130443336807,-0.000269707120370354,0.264131428172358
"bivt",5e-04,10000,"0.01",TRUE,0.000754147343093459,-0.000358787179330158,0.264131428172358
"bivt",5e-04,10000,"0.05",FALSE,0.000563938535579828,-0.000303429991778989,0.211169756185197
"bivt",5e-04,10000,"0.1",FALSE,0.000486432294427856,-0.000274134499012652,0.211169756185197
"bivt",5e-04,10000,"0.01",TRUE,0.000731960548622681,-0.000350034524757513,0.211169756185197
"bivt",5e-04,10000,"0.05",TRUE,0.000662065086705252,-0.000332829350449013,0.268860403519932
"bivt",5e-04,10000,"0.1",TRUE,0.000552224140657837,-0.000298901269044186,0.268860403519932
"bivt",5e-04,10000,"0.01",TRUE,0.00086063046372844,-0.000383445709740216,0.268860403519932
"bivt",5e-04,10000,"0.05",TRUE,0.000468225999617042,-0.000281828910018918,0.304087488876739
"bivt",5e-04,10000,"0.1",TRUE,0.00039131371805335,-0.000252558417129613,0.304087488876739
"bivt",5e-04,10000,"0.01",TRUE,0.000612673159874264,-0.000335794517572866,0.304087488876739
"bivt",5e-04,10000,"0.05",TRUE,0.000488519599916651,-0.00028429076631293,0.266009784107379
"bivt",5e-04,10000,"0.1",TRUE,0.000409009362319711,-0.000252443528542245,0.266009784107379
"bivt",5e-04,10000,"0.01",TRUE,0.000624672083977156,-0.000330357806535543,0.266009784107379
"bivt",5e-04,10000,"0.05",TRUE,0.0005001999408231,-0.000284426599715257,0.251231729662295
"bivt",5e-04,10000,"0.1",TRUE,0.000432104407218363,-0.000256705846798593,0.251231729662295
"bivt",5e-04,10000,"0.01",TRUE,0.000653825997898254,-0.000341564884124579,0.251231729662295
"bivt",5e-04,10000,"0.05",TRUE,0.000616435175292706,-0.000315942578068374,0.269146828919178
"bivt",5e-04,10000,"0.1",TRUE,0.000509189696197678,-0.000282900728763475,0.269146828919178
"bivt",5e-04,10000,"0.01",TRUE,0.000818748812523921,-0.000366858550203133,0.269146828919178
"bivt",5e-04,10000,"0.05",TRUE,0.000495679127417989,-0.000285981344938289,0.310026573377
"bivt",5e-04,10000,"0.1",TRUE,0.000420900161895468,-0.000253445458159467,0.310026573377
"bivt",5e-04,10000,"0.01",TRUE,0.000648195543008024,-0.000341413103087511,0.310026573377
"bivt",5e-04,10000,"0.05",TRUE,0.000499358764584569,-0.000284571222053627,0.288242621787665
"bivt",5e-04,10000,"0.1",TRUE,0.000417767843225378,-0.000252484595077274,0.288242621787665
"bivt",5e-04,10000,"0.01",TRUE,0.000658682223175098,-0.000339071279247538,0.288242621787665
"bivt",5e-04,10000,"0.05",TRUE,0.000514383563504625,-0.000298840961735803,0.244480371597714
"bivt",5e-04,10000,"0.1",TRUE,0.000435767708851878,-0.000267390534987421,0.244480371597714
"bivt",5e-04,10000,"0.01",TRUE,0.000679340601076248,-0.000347023594740478,0.244480371597714
"bivt",5e-04,10000,"0.05",TRUE,0.000601026581126618,-0.000312513042161195,0.282271686321491
"bivt",5e-04,10000,"0.1",TRUE,0.000512099521488256,-0.000280998594497931,0.282271686321491
"bivt",5e-04,10000,"0.01",TRUE,0.000814868104522053,-0.000373159123891424,0.282271686321491
"bivt",5e-04,10000,"0.05",TRUE,0.000572688146025743,-0.000299672056103535,0.325365896533176
"bivt",5e-04,10000,"0.1",TRUE,0.00046241983558817,-0.000273897589201555,0.325365896533176
"bivt",5e-04,10000,"0.01",TRUE,0.000773379527648511,-0.000349862441312178,0.325365896533176
"bivt",5e-04,10000,"0.05",TRUE,0.000460200366075895,-0.000274364965071992,0.25771371274986
"bivt",5e-04,10000,"0.1",TRUE,0.000397685439719133,-0.000243806544531051,0.25771371274986
"bivt",5e-04,10000,"0.01",TRUE,0.000585536024173329,-0.000327488621301455,0.25771371274986
"bivt",5e-04,10000,"0.05",TRUE,0.00049705859580781,-0.000291727097830488,0.284909039495017
"bivt",5e-04,10000,"0.1",TRUE,0.000419100229670209,-0.000261187085057945,0.284909039495017
"bivt",5e-04,10000,"0.01",TRUE,0.00063226868061555,-0.000347095570291526,0.284909039495017
"bivt",5e-04,10000,"0.05",TRUE,0.000427148070106971,-0.000267301857638155,0.302295303677702
"bivt",5e-04,10000,"0.1",TRUE,0.000364137922491705,-0.00023763623340038,0.302295303677702
"bivt",5e-04,10000,"0.01",TRUE,0.000541791830498746,-0.000319457416468869,0.302295303677702
"bivt",5e-04,10000,"0.05",TRUE,0.000591294980983918,-0.00030493470491808,0.226736156095545
"bivt",5e-04,10000,"0.1",FALSE,0.000501047405933392,-0.000274969810443853,0.226736156095545
"bivt",5e-04,10000,"0.01",TRUE,0.000812835348197103,-0.000349982312496359,0.226736156095545
"bivt",5e-04,10000,"0.05",FALSE,0.000543113684508408,-0.000307946851197486,0.211265541672388
"bivt",5e-04,10000,"0.1",FALSE,0.000464082200767251,-0.000271264265560306,0.211265541672388
"bivt",5e-04,10000,"0.01",TRUE,0.000699136022080082,-0.000360470255572744,0.211265541672388
"bivt",5e-04,10000,"0.05",TRUE,0.000562079926925779,-0.000304660617142228,0.220252576419896
"bivt",5e-04,10000,"0.1",TRUE,0.000484625083527803,-0.000274479255985921,0.220252576419896
"bivt",5e-04,10000,"0.01",TRUE,0.000743943788852829,-0.000359187294295954,0.220252576419896
"bivt",5e-04,10000,"0.05",TRUE,0.00055007348570804,-0.000302533917097632,0.256308329616497
"bivt",5e-04,10000,"0.1",TRUE,0.000470331873403933,-0.000274481686396814,0.256308329616497
"bivt",5e-04,10000,"0.01",TRUE,0.000747710725239064,-0.000358676248889108,0.256308329616497
"bivt",5e-04,10000,"0.05",TRUE,0.000512030389515157,-0.000299722680969305,0.274871480203193
"bivt",5e-04,10000,"0.1",TRUE,0.000434026845209943,-0.000266334824194005,0.274871480203193
"bivt",5e-04,10000,"0.01",TRUE,0.000701248540170702,-0.000351366054187424,0.274871480203193
"bivt",5e-04,10000,"0.05",TRUE,0.000532098359235028,-0.000304515581073417,0.256969927867581
"bivt",5e-04,10000,"0.1",TRUE,0.000452890247787818,-0.000273712794317895,0.256969927867581
"bivt",5e-04,10000,"0.01",TRUE,0.000694792055305578,-0.00035270007882303,0.256969927867581
"bivt",5e-04,10000,"0.05",TRUE,0.000434280618511444,-0.000264450460281793,0.308400804114842
"bivt",5e-04,10000,"0.1",TRUE,0.000355944550508532,-0.000233286603325997,0.308400804114842
"bivt",5e-04,10000,"0.01",TRUE,0.000558802972481675,-0.000313211781189199,0.308400804114842
"bivt",5e-04,10000,"0.05",FALSE,0.00049534739936056,-0.000282765728342946,0.244677197675829
"bivt",5e-04,10000,"0.1",FALSE,0.000416137130467597,-0.00025143092509137,0.244677197675829
"bivt",5e-04,10000,"0.01",TRUE,0.000640401100606668,-0.000334878768844055,0.244677197675829
"bivt",5e-04,10000,"0.05",TRUE,0.000590076372372029,-0.000316238531626017,0.282205382742181
"bivt",5e-04,10000,"0.1",TRUE,0.000499499057977646,-0.000280931965830292,0.282205382742181
"bivt",5e-04,10000,"0.01",TRUE,0.000783718087543335,-0.000376910127996951,0.282205382742181
"bivt",5e-04,10000,"0.05",TRUE,0.000497614303033224,-0.000280934680610313,0.252519561619424
"bivt",5e-04,10000,"0.1",TRUE,0.000428701694408955,-0.000249112185461654,0.252519561619424
"bivt",5e-04,10000,"0.01",TRUE,0.000640398084794381,-0.000331150860501678,0.252519561619424
"bivt",5e-04,10000,"0.05",TRUE,0.000455788942263395,-0.000291838631460178,0.291595835479614
"bivt",5e-04,10000,"0.1",TRUE,0.000397025857903991,-0.000252437801345274,0.291595835479614
"bivt",5e-04,10000,"0.01",TRUE,0.00058627356956873,-0.000340032307593615,0.291595835479614
"bivt",5e-04,10000,"0.05",TRUE,0.000425514957766667,-0.000274085734426939,0.263735153902865
"bivt",5e-04,10000,"0.1",TRUE,0.000366624511549016,-0.000242439682438062,0.263735153902865
"bivt",5e-04,10000,"0.01",TRUE,0.000534176326530706,-0.00032756627356165,0.263735153902865
"bivt",5e-04,10000,"0.05",TRUE,0.000496241325351306,-0.000290881885594957,0.247523001847842
"bivt",5e-04,10000,"0.1",TRUE,0.000422096672006357,-0.000260624939235675,0.247523001847842
"bivt",5e-04,10000,"0.01",TRUE,0.000651104786882059,-0.000341691551406601,0.247523001847842
"bivt",5e-04,10000,"0.05",TRUE,0.000516978058693159,-0.000290078115045327,0.24775506275669
"bivt",5e-04,10000,"0.1",TRUE,0.000442606457293919,-0.000261678416734114,0.24775506275669
"bivt",5e-04,10000,"0.01",TRUE,0.000686604935461354,-0.000339582483401852,0.24775506275669
"bivt",5e-04,10000,"0.05",TRUE,0.000543477704420402,-0.000297124851320277,0.275161417503319
"bivt",5e-04,10000,"0.1",TRUE,0.000455281014738896,-0.000267171249872047,0.275161417503319
"bivt",5e-04,10000,"0.01",TRUE,0.000686740284613149,-0.000349219050345828,0.275161417503319
"bivt",5e-04,10000,"0.05",TRUE,0.000508944392839038,-0.000291483843481612,0.309923053324018
"bivt",5e-04,10000,"0.1",TRUE,0.000429261509986711,-0.000258332361799982,0.309923053324018
"bivt",5e-04,10000,"0.01",TRUE,0.000662677463244443,-0.000345952883810576,0.309923053324018
"bivt",5e-04,10000,"0.05",TRUE,0.000591020885328718,-0.000309694000537612,0.277868342779148
"bivt",5e-04,10000,"0.1",TRUE,0.00050243224851027,-0.00027803606028944,0.277868342779148
"bivt",5e-04,10000,"0.01",TRUE,0.000794297574872323,-0.000372642493175461,0.277868342779148
"bivt",5e-04,10000,"0.05",TRUE,0.000481419528184376,-0.00027077647977616,0.330720025653743
"bivt",5e-04,10000,"0.1",FALSE,0.000399774444216782,-0.000240586594907793,0.330720025653743
"bivt",5e-04,10000,"0.01",TRUE,0.000600483729789289,-0.0003266352287712,0.330720025653743
"bivt",5e-04,10000,"0.05",TRUE,0.00046268568656825,-0.000281521112368373,0.239525818035228
"bivt",5e-04,10000,"0.1",TRUE,0.00040307617560667,-0.000250054209457634,0.239525818035228
"bivt",5e-04,10000,"0.01",TRUE,0.00062662059921189,-0.000327903211300789,0.239525818035228
"bivt",5e-04,10000,"0.05",TRUE,0.000395232321526251,-0.000258786305107399,0.293120009612778
"bivt",5e-04,10000,"0.1",TRUE,0.000331778829970991,-0.00023001816160646,0.293120009612778
"bivt",5e-04,10000,"0.01",TRUE,0.000523693858153382,-0.000315413742482377,0.293120009612778
"bivt",5e-04,10000,"0.05",TRUE,0.000505733885766467,-0.000296172864360792,0.231172878523798
"bivt",5e-04,10000,"0.1",FALSE,0.000431899170014657,-0.000260374833812489,0.231172878523798
"bivt",5e-04,10000,"0.01",TRUE,0.000652034735786315,-0.00034777274876801,0.231172878523798
"bivt",5e-04,10000,"0.05",TRUE,0.000504409741143448,-0.000282239031051333,0.25163254526203
"bivt",5e-04,10000,"0.1",TRUE,0.00043437348425475,-0.000252597202634173,0.25163254526203
"bivt",5e-04,10000,"0.01",TRUE,0.000690486881112417,-0.000333906268854825,0.25163254526203
"bivt",5e-04,10000,"0.05",TRUE,0.000444395836751328,-0.000275509773082784,0.298227754125984
"bivt",5e-04,10000,"0.1",TRUE,0.000381739176232704,-0.000241140525143892,0.298227754125984
"bivt",5e-04,10000,"0.01",TRUE,0.000581143631116311,-0.00032501385719361,0.298227754125984
"bivt",5e-04,10000,"0.05",TRUE,0.000468515451231339,-0.000283009531841353,0.253768063214785
"bivt",5e-04,10000,"0.1",TRUE,0.000390494515913552,-0.000254422123203118,0.253768063214785
"bivt",5e-04,10000,"0.01",TRUE,0.000615441347949941,-0.000337172011303243,0.253768063214785
"bivt",5e-04,10000,"0.05",TRUE,0.000484579104193403,-0.000288677769011102,0.248901574134449
"bivt",5e-04,10000,"0.1",TRUE,0.000415161835227651,-0.000259427884457629,0.248901574134449
"bivt",5e-04,10000,"0.01",TRUE,0.000627610910629528,-0.000342649627281241,0.248901574134449
"bivt",5e-04,10000,"0.05",TRUE,0.000517070998033592,-0.00029054318564467,0.250156094796236
"bivt",5e-04,10000,"0.1",TRUE,0.000437414609946128,-0.000262403629466013,0.250156094796236
"bivt",5e-04,10000,"0.01",TRUE,0.00069311181838874,-0.000349573835984317,0.250156094796236
"bivt",5e-04,10000,"0.05",TRUE,0.000464543118271469,-0.00027358317875597,0.302405552198484
"bivt",5e-04,10000,"0.1",TRUE,0.000395869911284619,-0.000246893742669857,0.302405552198484
"bivt",5e-04,10000,"0.01",TRUE,0.000599878576989497,-0.000325878509090105,0.302405552198484
"bivt",5e-04,10000,"0.05",FALSE,0.000529272867819237,-0.000296582625545335,0.215330041103758
"bivt",5e-04,10000,"0.1",FALSE,0.0004519806881819,-0.000263998619673625,0.215330041103758
"bivt",5e-04,10000,"0.01",FALSE,0.000693876370860928,-0.000344373962987645,0.215330041103758
"bivt",5e-04,10000,"0.05",TRUE,0.000445556787478146,-0.000275091518097909,0.258834174316543
"bivt",5e-04,10000,"0.1",TRUE,0.000382910241581016,-0.000242056774495235,0.258834174316543
"bivt",5e-04,10000,"0.01",TRUE,0.000573620584332005,-0.000326140564359931,0.258834174316543
"bivt",5e-04,10000,"0.05",TRUE,0.000507220765981043,-0.00028924434434096,0.2588080081997
"bivt",5e-04,10000,"0.1",TRUE,0.000438104067218555,-0.000258966436383726,0.2588080081997
"bivt",5e-04,10000,"0.01",TRUE,0.000635865770425956,-0.000347524783729286,0.2588080081997
"bivt",5e-04,10000,"0.05",TRUE,0.00044142290836768,-0.000264592720045296,0.253070125484888
"bivt",5e-04,10000,"0.1",TRUE,0.000381347505531164,-0.000234357744130198,0.253070125484888
"bivt",5e-04,10000,"0.01",TRUE,0.000560508901280155,-0.000317054172966983,0.253070125484888
"bivt",5e-04,10000,"0.05",TRUE,0.000471508818913887,-0.000292082815487709,0.269784847698002
"bivt",5e-04,10000,"0.1",TRUE,0.000407106143307871,-0.000258162346036176,0.269784847698002
"bivt",5e-04,10000,"0.01",TRUE,0.000613735559360311,-0.000338108849680527,0.269784847698002
"bivt",5e-04,10000,"0.05",TRUE,0.00051138576367997,-0.00029299121664652,0.267841170440396
"bivt",5e-04,10000,"0.1",TRUE,0.000433159900797642,-0.000260363833455015,0.267841170440396
"bivt",5e-04,10000,"0.01",TRUE,0.000713136477260418,-0.000338191468108581,0.267841170440396
"bivt",5e-04,10000,"0.05",TRUE,0.000503694854619163,-0.000290788700076497,0.277201558357981
"bivt",5e-04,10000,"0.1",TRUE,0.000420857284394002,-0.000258244053479688,0.277201558357981
"bivt",5e-04,10000,"0.01",TRUE,0.000679479189253938,-0.000339189906993411,0.277201558357981
"bivt",5e-04,10000,"0.05",TRUE,0.000515988127545536,-0.000293909689250894,0.271108040626528
"bivt",5e-04,10000,"0.1",TRUE,0.000422205531999198,-0.000259485385245976,0.271108040626528
"bivt",5e-04,10000,"0.01",TRUE,0.000696074543351075,-0.000348507234640322,0.271108040626528
"bivt",5e-04,10000,"0.05",TRUE,0.000481820566437889,-0.000281465009540344,0.299515917107669
"bivt",5e-04,10000,"0.1",TRUE,0.00040793691037222,-0.000248837149438359,0.299515917107669
"bivt",5e-04,10000,"0.01",TRUE,0.000622651149788274,-0.000341311120927169,0.299515917107669
"bivt",5e-04,10000,"0.05",TRUE,0.000509824365282928,-0.000288266863724051,0.243231994453583
"bivt",5e-04,10000,"0.1",FALSE,0.000433693438316939,-0.000257810821061701,0.243231994453583
"bivt",5e-04,10000,"0.01",TRUE,0.00067504001112334,-0.000343397901206758,0.243231994453583
"bivt",5e-04,10000,"0.05",TRUE,0.000499565477313348,-0.000297103035293724,0.247957622349897
"bivt",5e-04,10000,"0.1",TRUE,0.000422085079128021,-0.000266547853070392,0.247957622349897
"bivt",5e-04,10000,"0.01",TRUE,0.000700473707495038,-0.000347988493613504,0.247957622349897
"bivt",5e-04,10000,"0.05",TRUE,0.000537451472482501,-0.000293637150674497,0.231504424684046
"bivt",5e-04,10000,"0.1",FALSE,0.000454089926792821,-0.000266323001110856,0.231504424684046
"bivt",5e-04,10000,"0.01",TRUE,0.000721135241474722,-0.000348731621440208,0.231504424684046
"bivt",5e-04,10000,"0.05",TRUE,0.000414486740329192,-0.000262052058756828,0.316433955959426
"bivt",5e-04,10000,"0.1",TRUE,0.000353147349700207,-0.000229414654940165,0.316433955959426
"bivt",5e-04,10000,"0.01",TRUE,0.000556943545401902,-0.000321892143551556,0.316433955959426
"bivt",5e-04,10000,"0.05",TRUE,0.000474125909915243,-0.000286730125163771,0.24825091096229
"bivt",5e-04,10000,"0.1",TRUE,0.000408472227307797,-0.000250546909493626,0.24825091096229
"bivt",5e-04,10000,"0.01",TRUE,0.000623451082236276,-0.000339022541391272,0.24825091096229
"bivt",5e-04,10000,"0.05",TRUE,0.00044115129029417,-0.000267702950654022,0.277599384531169
"bivt",5e-04,10000,"0.1",TRUE,0.000379814518202098,-0.000237042414706999,0.277599384531169
"bivt",5e-04,10000,"0.01",TRUE,0.000570569526844996,-0.000315114401960621,0.277599384531169
"bivt",5e-04,10000,"0.05",TRUE,0.000567335494369222,-0.000310762554051456,0.268725817717306
"bivt",5e-04,10000,"0.1",TRUE,0.000472855394967338,-0.000275893343723296,0.268725817717306
"bivt",5e-04,10000,"0.01",TRUE,0.000760671243069152,-0.000362089446110405,0.268725817717306
"bivt",5e-04,10000,"0.05",TRUE,0.000445764058420139,-0.0002759866226462,0.252576315325136
"bivt",5e-04,10000,"0.1",TRUE,0.000380747506901415,-0.000247305961247203,0.252576315325136
"bivt",5e-04,10000,"0.01",TRUE,0.000573774674686691,-0.000340839633260426,0.252576315325136
"bivt",5e-04,10000,"0.05",TRUE,0.000390262155280337,-0.000253803534426637,0.283237499109941
"bivt",5e-04,10000,"0.1",TRUE,0.00033411523709294,-0.000223428957468243,0.283237499109941
"bivt",5e-04,10000,"0.01",TRUE,0.000503572628983787,-0.000304232474265902,0.283237499109941
"bivt",5e-04,10000,"0.05",TRUE,0.000463781704726081,-0.000282540864652064,0.284389075657168
"bivt",5e-04,10000,"0.1",TRUE,0.000393826244239695,-0.000251386735099567,0.284389075657168
"bivt",5e-04,10000,"0.01",TRUE,0.0005964148381142,-0.000338423239417728,0.284389075657168
"bivt",5e-04,10000,"0.05",TRUE,0.000527431798589112,-0.000302050705658953,0.2728657853148
"bivt",5e-04,10000,"0.1",TRUE,0.00045099479624213,-0.000271509469646492,0.2728657853148
"bivt",5e-04,10000,"0.01",TRUE,0.000713655296513781,-0.000350929599762377,0.2728657853148
"bivt",5e-04,10000,"0.05",TRUE,0.000445548108452783,-0.000271142895798922,0.275759340725535
"bivt",5e-04,10000,"0.1",TRUE,0.00037900337069519,-0.000244537870415625,0.275759340725535
"bivt",5e-04,10000,"0.01",TRUE,0.000583409729700262,-0.000316768462449107,0.275759340725535
"bivt",5e-04,10000,"0.05",TRUE,0.000505956061548195,-0.000297116033420994,0.287320955776291
"bivt",5e-04,10000,"0.1",TRUE,0.000433780780394735,-0.00026114903084683,0.287320955776291
"bivt",5e-04,10000,"0.01",TRUE,0.000664483920454437,-0.000351914669520592,0.287320955776291
"bivt",5e-04,10000,"0.05",TRUE,0.000541500768924266,-0.000306027586429302,0.269331185536067
"bivt",5e-04,10000,"0.1",TRUE,0.000458360255960533,-0.000270975114648219,0.269331185536067
"bivt",5e-04,10000,"0.01",TRUE,0.000712086753183279,-0.000356731708394667,0.269331185536067
"bivt",5e-04,10000,"0.05",FALSE,0.000569562639972051,-0.000309757425186796,0.224121224399712
"bivt",5e-04,10000,"0.1",FALSE,0.000487443519153921,-0.000275616043627275,0.224121224399712
"bivt",5e-04,10000,"0.01",TRUE,0.00075183890196183,-0.000359868759672312,0.224121224399712
"bivt",5e-04,10000,"0.05",TRUE,0.000485141223160809,-0.000288426459306928,0.283074456533902
"bivt",5e-04,10000,"0.1",TRUE,0.000410576203609049,-0.000258034964094864,0.283074456533902
"bivt",5e-04,10000,"0.01",TRUE,0.000629362595032997,-0.000333692945256782,0.283074456533902
"bivt",5e-04,10000,"0.05",TRUE,0.000507074098909225,-0.000287577324403677,0.270377698734865
"bivt",5e-04,10000,"0.1",TRUE,0.000430241859516454,-0.000258456733730311,0.270377698734865
"bivt",5e-04,10000,"0.01",TRUE,0.000666600524777971,-0.000347878778358522,0.270377698734865
"bivt",5e-04,10000,"0.05",TRUE,0.000526455002519062,-0.000292094909487371,0.242621509841775
"bivt",5e-04,10000,"0.1",TRUE,0.000447723059043965,-0.000262234229930113,0.242621509841775
"bivt",5e-04,10000,"0.01",TRUE,0.000671496411299075,-0.000351186102876897,0.242621509841775
"bivt",5e-04,10000,"0.05",TRUE,0.000521527103075811,-0.000290648243211345,0.243015406078315
"bivt",5e-04,10000,"0.1",FALSE,0.000442221331553127,-0.000256543948975214,0.243015406078315
"bivt",5e-04,10000,"0.01",TRUE,0.000689756777092845,-0.000346079474762861,0.243015406078315
"bivt",5e-04,10000,"0.05",TRUE,0.000556782277540655,-0.000307883006386629,0.285745671803708
"bivt",5e-04,10000,"0.1",TRUE,0.000470893686938973,-0.000276900142759068,0.285745671803708
"bivt",5e-04,10000,"0.01",TRUE,0.000722365261977413,-0.000364166339132494,0.285745671803708
"bivt",5e-04,10000,"0.05",TRUE,0.000383814959099981,-0.00025715238622346,0.326224458193909
"bivt",5e-04,10000,"0.1",FALSE,0.00032482481456134,-0.000223680897691367,0.326224458193909
"bivt",5e-04,10000,"0.01",TRUE,0.000524102022020413,-0.000306817209617235,0.326224458193909
"bivt",5e-04,10000,"0.05",TRUE,0.000421097928981999,-0.000269417262054121,0.307457642955992
"bivt",5e-04,10000,"0.1",TRUE,0.000368915562352073,-0.00024231471736297,0.307457642955992
"bivt",5e-04,10000,"0.01",TRUE,0.000564586651561757,-0.000323671605776418,0.307457642955992
"bivt",5e-04,10000,"0.05",TRUE,0.000497369693952211,-0.00028864961196354,0.251249357268061
"bivt",5e-04,10000,"0.1",TRUE,0.000417197567830717,-0.000257065605500195,0.251249357268061
"bivt",5e-04,10000,"0.01",TRUE,0.000655123282950412,-0.000339929482368832,0.251249357268061
"bivt",5e-04,10000,"0.05",TRUE,0.000506730933987837,-0.00029630398086629,0.258783673303192
"bivt",5e-04,10000,"0.1",TRUE,0.000430887460690904,-0.000265982976770109,0.258783673303192
"bivt",5e-04,10000,"0.01",TRUE,0.000633334137003798,-0.000356098528681336,0.258783673303192
"bivt",5e-04,10000,"0.05",TRUE,0.000460391885655135,-0.000280785858732828,0.264118874049082
"bivt",5e-04,10000,"0.1",TRUE,0.000396602650274022,-0.000247760105503831,0.264118874049082
"bivt",5e-04,10000,"0.01",TRUE,0.000578451959260678,-0.000336667605719559,0.264118874049082
"bivt",5e-04,10000,"0.05",TRUE,0.000461930022372626,-0.000272041776777182,0.271857283724947
"bivt",5e-04,10000,"0.1",TRUE,0.000394305936927719,-0.000241431904968051,0.271857283724947
"bivt",5e-04,10000,"0.01",TRUE,0.000589113282126954,-0.000318972587273618,0.271857283724947
"bivt",5e-04,10000,"0.05",TRUE,0.00047031175845885,-0.000279570334247886,0.281251769230704
"bivt",5e-04,10000,"0.1",TRUE,0.000404435130751223,-0.000245351805751354,0.281251769230704
"bivt",5e-04,10000,"0.01",TRUE,0.000619049181112004,-0.000331661092574954,0.281251769230704
"bivt",5e-04,10000,"0.05",TRUE,0.00044904057811563,-0.000271969423733122,0.268456546619717
"bivt",5e-04,10000,"0.1",TRUE,0.000381995521411194,-0.000242256316926453,0.268456546619717
"bivt",5e-04,10000,"0.01",TRUE,0.000612344768378857,-0.000322902066494755,0.268456546619717
"bivt",5e-04,10000,"0.05",TRUE,0.000519978362154816,-0.00028976444995925,0.261276948973053
"bivt",5e-04,10000,"0.1",TRUE,0.000432249336064355,-0.000259446681878097,0.261276948973053
"bivt",5e-04,10000,"0.01",TRUE,0.000694098164879155,-0.000336899259586651,0.261276948973053
"bivt",5e-04,10000,"0.05",TRUE,0.000489396728196031,-0.000284524185152385,0.291089235167833
"bivt",5e-04,10000,"0.1",TRUE,0.000411049613457994,-0.000255917810071788,0.291089235167833
"bivt",5e-04,10000,"0.01",TRUE,0.000649600467848964,-0.000334382403090781,0.291089235167833
"bivt",5e-04,10000,"0.05",TRUE,0.000437378553722222,-0.000268440652821213,0.302129957391916
"bivt",5e-04,10000,"0.1",TRUE,0.00037346357750797,-0.000234269060249067,0.302129957391916
"bivt",5e-04,10000,"0.01",TRUE,0.000554245877635816,-0.000318000379332165,0.302129957391916
"bivt",5e-04,10000,"0.05",TRUE,0.000464815272910616,-0.000283514640333048,0.300710498063648
"bivt",5e-04,10000,"0.1",TRUE,0.000395220701115058,-0.000248349072826693,0.300710498063648
"bivt",5e-04,10000,"0.01",TRUE,0.000601137671489502,-0.000330077235912603,0.300710498063648
"bivt",5e-04,10000,"0.05",TRUE,0.000557443182040394,-0.000300271581758923,0.282295363769635
"bivt",5e-04,10000,"0.1",TRUE,0.000463899019158184,-0.000270655190712418,0.282295363769635
"bivt",5e-04,10000,"0.01",TRUE,0.00071473236419467,-0.000357145565903036,0.282295363769635
"bivt",5e-04,10000,"0.05",TRUE,0.000477562593985735,-0.000286096407253984,0.269747104576839
"bivt",5e-04,10000,"0.1",TRUE,0.000408400647193366,-0.000256813039275011,0.269747104576839
"bivt",5e-04,10000,"0.01",TRUE,0.000627619870554699,-0.000347297200606959,0.269747104576839
"bivt",5e-04,10000,"0.05",TRUE,0.000470014031127427,-0.000286827164082667,0.292208378897286
"bivt",5e-04,10000,"0.1",TRUE,0.000391959716612003,-0.000251248509582038,0.292208378897286
"bivt",5e-04,10000,"0.01",TRUE,0.000593841278703457,-0.00033529149966914,0.292208378897286
"bivt",5e-04,10000,"0.05",TRUE,0.000432722959324103,-0.000265250244246871,0.277525825601992
"bivt",5e-04,10000,"0.1",TRUE,0.000364481632499394,-0.00023551459297854,0.277525825601992
