"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","beta_frac_pos","beta_frac_neg","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00665929861467145,-0.00369520354617619,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.197308281612975,0.445584566363209,-0.21132482061057,-0.224994318520655,0.001,0.815
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0124988561612827,-0.00448898774574922,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.197308281612975,0.445584566363209,-0.21132482061057,-0.224994318520655,0.001,0.815
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00835476867839129,-0.00435275188473468,0.445584566363209,-0.283694905403472,-0.181365606175397,0.036585069618929,0.606307778357255,-0.523264641697729,0.00358903322939361,0.002,0.917
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00667913561101981,-0.00427453797143988,0.445584566363209,-0.283694905403472,-0.181365606175397,0.036585069618929,0.606307778357255,-0.523264641697729,0.00358903322939361,0.002,0.917
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0148962845531813,-0.00447470125844689,0.445584566363209,-0.283694905403472,-0.181365606175397,0.036585069618929,0.606307778357255,-0.523264641697729,0.00358903322939361,0.002,0.917
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00712125780028729,-0.00445041635621307,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.767030990351301,-0.30216739422533,-0.108681653965716,0.0011,0.9198
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00621783218418197,-0.00411807025804489,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.767030990351301,-0.30216739422533,-0.108681653965716,0.0011,0.9198
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0113426513802798,-0.00448033558937851,0.284861354369163,-0.0790363069473212,-0.181365606175397,0,0.767030990351301,-0.30216739422533,-0.108681653965716,0.0011,0.9198
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00772192808611923,-0.00441582905352277,0.284861354369163,-0.181365606175397,-0.181365606175397,0.518754705601067,0.767030990351301,-0.667206690005124,-0.890961449697222,0.0071,0.9988
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.006853442141875,-0.00405402290251276,0.284861354369163,-0.181365606175397,-0.181365606175397,0.518754705601067,0.767030990351301,-0.667206690005124,-0.890961449697222,0.0071,0.9988
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.00948546721678046,-0.00451975377158048,0.284861354369163,-0.181365606175397,-0.181365606175397,0.518754705601067,0.767030990351301,-0.667206690005124,-0.890961449697222,0.0071,0.9988
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00966326849762661,-0.00439791233786061,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.350751255175381,-0.081201802278564,9e-04,0.9288
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00809622078110422,-0.0043080116405265,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.350751255175381,-0.081201802278564,9e-04,0.9288
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0114080179073268,-0.00449511554144597,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0.036585069618929,0.606307778357255,-0.350751255175381,-0.081201802278564,9e-04,0.9288
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.010471469859439,-0.00444235077254314,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.767030990351301,-0.662458167455633,-0.133090890277205,0.0028,0.926
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00881906815244348,-0.00443283164736694,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.767030990351301,-0.662458167455633,-0.133090890277205,0.0028,0.926
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0126644853709102,-0.00448761862012918,0.124138142375117,-0.0790363069473212,0.0232929922807543,0.036585069618929,0.767030990351301,-0.662458167455633,-0.133090890277205,0.0028,0.926
