"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_max","xi_hat"
"bivt",0.005,1000,"0.05",TRUE,0.0419763659613301,-0.00445514760604583,0.00751933009911236,-0.00295554672249494,1.3223707655713,0.279061287191748
"bivt",0.005,1000,"0.1",TRUE,0.038957538146404,-0.00439502549412279,0.00671480422415319,-0.00272995012030415,1.3223707655713,0.279061287191748
"bivt",0.005,1000,"0.01",TRUE,0.0504474676301184,-0.00457471339265164,0.00977690187854723,-0.00340419422228786,1.3223707655713,0.279061287191748
"bivt",0.005,1000,"0.05",TRUE,0.0265267455172627,-0.00431677371166283,0.00403978710041095,-0.00261721143608232,1.24920062633344,0.30864831312835
"bivt",0.005,1000,"0.1",TRUE,0.0257669484019826,-0.00425886666214782,0.00382192750060301,-0.00241525747483998,1.24920062633344,0.30864831312835
"bivt",0.005,1000,"0.01",TRUE,0.0303807502643168,-0.00443214523938761,0.00514486096153201,-0.00301957586724813,1.24920062633344,0.30864831312835
"bivt",0.005,1000,"0.05",TRUE,0.0388137916781681,-0.00433685122171636,0.00667649539694616,-0.0025116624093433,1.3223707655713,0.272763145926216
"bivt",0.005,1000,"0.1",TRUE,0.0321093353894003,-0.00428020894649372,0.00488973944644869,-0.00229912322164907,1.3223707655713,0.272763145926216
"bivt",0.005,1000,"0.01",TRUE,0.048433739736969,-0.00440495865966114,0.00924023788361666,-0.0027672224037083,1.3223707655713,0.272763145926216
"bivt",0.005,1000,"0.05",TRUE,0.0162142772458285,-0.00375194058637185,0.00485169399563478,-0.00231247454176863,0.767030990351301,0.305348098521002
"bivt",0.005,1000,"0.1",TRUE,0.0146987141130938,-0.0036663451448283,0.00414788193351501,-0.00212815645102317,0.767030990351301,0.305348098521002
"bivt",0.005,1000,"0.01",TRUE,0.0203489953204865,-0.00386310196676617,0.00677181490089733,-0.00255184538943797,0.767030990351301,0.305348098521002
"bivt",0.005,1000,"0.05",TRUE,0.0278327681204463,-0.0042149475545989,0.00527567540613143,-0.00249160576959607,1.16164755357725,0.294973291016013
