"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00506403719897233,-0.00331662741197709,0.00388913952779811,-0.0016789626413118,0.679477917595113,0.124138142375117,0.25,FALSE,2.95310089923245,3.25913986868447,0.473241023951306,0.473241023951306
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00741593988256843,-0.0036212479359554,0.00596647595819439,-0.00227993247268068,0.679477917595113,0.124138142375117,0.25,FALSE,3.64026608178045,4.01751810201747,0.583360781355199,0.5833607813552
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00571332464892411,-0.00332368444837849,0.00446262774352718,-0.00218389995062241,0.518754705601067,0.124138142375117,0.25,FALSE,3.11613399973208,3.48662727591722,0.487640724401773,0.487640724401774
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00518009705500559,-0.00323594522970617,0.00399165030289353,-0.00203650382475788,0.518754705601067,0.124138142375117,0.25,FALSE,2.94186075504557,3.29163378448237,0.460368876884919,0.460368876884919
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00703672947321228,-0.00349171064504729,0.00563153539979656,-0.00246617292737671,0.518754705601067,0.124138142375117,0.25,FALSE,3.49241778777637,3.90764938825048,0.546525001842454,0.546525001842454
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0090579197316563,-0.00298804037121653,0.00400339161605602,-0.0021218702799727,0.358031493607021,0.445584566363209,0.25,FALSE,2.99463812218552,3.33381761639634,0.483302938753773,0.483302938753773
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00832524945876572,-0.00290240245610607,0.00353415310010248,-0.00199936432850408,0.358031493607021,0.445584566363209,0.25,FALSE,2.84952724298885,3.17227115046023,0.459883576714226,0.459883576714226
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0103412195538505,-0.00318020520157598,0.0048252807063751,-0.00239676412052952,0.358031493607021,0.445584566363209,0.25,FALSE,3.29572035986294,3.66900111002676,0.531894429390999,0.531894429390999
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00676566780569424,-0.00377932193081594,0.00539211806303916,-0.00217189287243551,0.840201129589159,0.124138142375117,0.25,FALSE,3.82346746755867,4.13766722346691,0.615231552446006,0.615231552446006
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00587377849357203,-0.00374145622905809,0.00460434985609972,-0.0020841643683073,0.840201129589159,0.124138142375117,0.25,FALSE,3.65633294838654,3.9567981490584,0.588338050521367,0.588338050521367
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00816004528931413,-0.00390206579832415,0.00662371287546522,-0.00245626990461798,0.840201129589159,0.124138142375117,0.25,FALSE,4.19938401671823,4.54447533610647,0.67572002896422,0.675720028964221
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0115335596236087,-0.00226217651851968,0.00401675446146936,-0.00216015826209318,0.036585069618929,0.606307778357255,0.25,FALSE,2.56470279864203,2.75710496113671,0.420927246175854,0.420927246175855
"t4copula_loggamma",0.005,1000,"0.1",FALSE,0.0105622587597033,-0.00210288613742837,0.00348704509473728,-0.00199493231683773,0.036585069618929,0.606307778357255,0.25,FALSE,2.39635781799327,2.57613086091156,0.393297928209839,0.393297928209839
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0130339880975376,-0.00249078612066417,0.00483502925796845,-0.00239728643863478,0.036585069618929,0.606307778357255,0.25,FALSE,2.8178628263225,3.02925687232459,0.462476681591828,0.462476681591828
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00427755621574071,-0.00370338883274364,0.00427755621574071,-0.00199596857159189,0.840201129589159,0,0.25,FALSE,3.35091463306087,3.65266100347535,0.54451968187082,0.54451968187082
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00373587581783795,-0.00363139030587663,0.00373587581783795,-0.00182916001481751,0.840201129589159,0,0.25,FALSE,3.1552892165949,3.43941972213564,0.512730782061518,0.512730782061518
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00652634676433042,-0.00385589826250045,0.00652634676433042,-0.00234930743808298,0.840201129589159,0,0.25,FALSE,3.90342698935504,4.25492652163048,0.634302289135926,0.634302289135926
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00409835634323412,-0.00388938316959712,0.00409835634323412,-0.00242688637295256,0.840201129589159,0,0.25,FALSE,3.88362259797259,4.51455204341822,0.595640087041614,0.595640087041614
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00354927911847933,-0.00380320523238337,0.00354927911847933,-0.00222722649159176,0.840201129589159,0,0.25,FALSE,3.61978830467468,4.20785549454305,0.555175217590457,0.555175217590457
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00561436282808973,-0.00407394691340666,0.00561436282808973,-0.00285448972926308,0.840201129589159,0,0.25,FALSE,4.53726507019835,5.27438461834254,0.695890729123546,0.695890729123546
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00568028514474373,-0.00368705429531222,0.00443344534318603,-0.00195812417764276,0.840201129589159,0.124138142375117,0.25,FALSE,3.57393498027751,3.89958121470858,0.569775994448688,0.569775994448688
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00472592344359412,-0.00362338900238854,0.00359049791028386,-0.00181062233154481,0.840201129589159,0.124138142375117,0.25,FALSE,3.34797034337731,3.65302735793527,0.533751493048818,0.533751493048818
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00798683114605472,-0.00382719651444256,0.00647072012939526,-0.00228281028350534,0.840201129589159,0.124138142375117,0.25,FALSE,4.07225767005801,4.44330957312997,0.649221285897157,0.649221285897157
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00807740400664152,-0.00314603483456007,0.00337542053452182,-0.0018854602649904,0.518754705601067,0.445584566363209,0.25,FALSE,2.86525580501683,3.13294612314445,0.495152403843494,0.495152403843494
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00728924169085094,-0.0031065938841563,0.00287064215183546,-0.00181920205825116,0.518754705601067,0.445584566363209,0.25,FALSE,2.75506754995104,3.01246338442354,0.476110481207611,0.476110481207611
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00926954208041964,-0.00329027058170659,0.00413892510301537,-0.00212776684877675,0.518754705601067,0.445584566363209,0.25,FALSE,3.11510335687727,3.40613601341804,0.538329217474409,0.538329217474409
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00415375764301368,-0.00368584923205067,0.00415375764301368,-0.00195533224741547,0.840201129589159,0,0.25,FALSE,3.34767515416835,3.63969475470911,0.536937941887045,0.536937941887045
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00361642727643856,-0.00362206576856969,0.00361642727643856,-0.00180755661988093,0.840201129589159,0,0.25,FALSE,3.16343240875777,3.43938041022169,0.507387009979809,0.507387009979809
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00667582341916923,-0.00376782979126987,0.00667582341916923,-0.00214526750528777,0.840201129589159,0,0.25,FALSE,3.80540612763031,4.13735386034336,0.610354003933148,0.610354003933148
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00606582221244482,-0.00319264881338302,0.00477397397202328,-0.00196376868844803,0.518754705601067,0.124138142375117,0.25,FALSE,2.86766339417628,3.21183277743605,0.469806710382646,0.469806710382646
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00472470601680734,-0.00308477808626865,0.00358942260855766,-0.00178255295036142,0.518754705601067,0.124138142375117,0.25,FALSE,2.59012592580651,2.90098599545776,0.42433799697384,0.42433799697384
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00805389715906708,-0.0033602901557237,0.00652995670965163,-0.00224539513520305,0.518754705601067,0.124138142375117,0.25,FALSE,3.2640911769022,3.65583877515223,0.534753116883835,0.534753116883835
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00657419454158427,-0.00296569352087296,0.00370516612712206,-0.0020899028720771,0.358031493607021,0.284861354369163,0.25,FALSE,2.72870527156707,3.16987695294949,0.441380257898866,0.441380257898866
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00608267462699849,-0.00277965127398389,0.00333548489393688,-0.00182376745251311,0.358031493607021,0.284861354369163,0.25,FALSE,2.50652748859295,2.91177790464055,0.405442009759596,0.405442009759596
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00804443802533811,-0.00335342313588837,0.00481096348757008,-0.00264455422409519,0.358031493607021,0.284861354369163,0.25,FALSE,3.2965433817784,3.82952200781158,0.533230606905576,0.533230606905576
