"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",5e-04,10000,"0.05",TRUE,0.000437761194874965,-0.000217754366980958,0.000156548251322072,-0.000124857572043356,0.284528030867698,0.356499138040274,0.297425415869791
"bivt",5e-04,10000,"0.1",TRUE,0.000419302109922488,-0.000209757005847814,0.000143624620004431,-0.000114228002895934,0.284528030867698,0.356499138040274,0.297425415869791
"bivt",5e-04,10000,"0.01",TRUE,0.000501897436546703,-0.000229886630044047,0.000201451514056849,-0.000140982982287663,0.284528030867698,0.356499138040274,0.297425415869791
"bivt",5e-04,10000,"0.05",TRUE,0.00032282444966623,-0.000222318364931993,0.00019186742450957,-0.000130923739495537,0.284528030867698,0.173348518352282,0.270004954469014
"bivt",5e-04,10000,"0.1",TRUE,0.00029428924466695,-0.000211437585742363,0.000167873753929274,-0.000116461719730709,0.284528030867698,0.173348518352282,0.270004954469014
"bivt",5e-04,10000,"0.01",TRUE,0.000383498519244733,-0.000236671286655445,0.000242884883058378,-0.000150000703932553,0.284528030867698,0.173348518352282,0.270004954469014
"bivt",5e-04,10000,"0.05",TRUE,0.000207871080416457,-0.000341326321305457,0.000207871080416457,-0.00013465955387467,0.833979889931675,0,0.273672543277038
"bivt",5e-04,10000,"0.1",TRUE,0.000181678273287021,-0.000337130217572868,0.000181678273287021,-0.000124998175741479,0.833979889931675,0,0.273672543277038
"bivt",5e-04,10000,"0.01",TRUE,0.00025478735900423,-0.000352853408656602,0.00025478735900423,-0.000161200258483277,0.833979889931675,0,0.273672543277038
"bivt",5e-04,10000,"0.05",TRUE,0.000229708533162662,-0.000399722254462405,0.000229708533162662,-0.000135035448198672,1.29185643915166,0,0.269237120461018
"bivt",5e-04,10000,"0.1",TRUE,0.00019898665987264,-0.000397003219081018,0.00019898665987264,-0.000125139418686043,1.29185643915166,0,0.269237120461018
"bivt",5e-04,10000,"0.01",TRUE,0.000280350443648755,-0.00040516844907573,0.000280350443648755,-0.00015485707427751,1.29185643915166,0,0.269237120461018
"bivt",5e-04,10000,"0.05",TRUE,0.000312396191542719,-0.000437944892214884,0.000312396191542719,-0.000174233618261854,1.65815767852764,0,0.235689717424872
"bivt",5e-04,10000,"0.1",TRUE,0.000263637136909699,-0.000435553802675577,0.000263637136909699,-0.000161681281871929,1.65815767852764,0,0.235689717424872
"bivt",5e-04,10000,"0.01",TRUE,0.000400093293871753,-0.000442238025577201,0.000400093293871753,-0.000196770981771144,1.65815767852764,0,0.235689717424872
"bivt",1e-04,50000,"0.05",TRUE,3.60449767240939e-05,-5.01304915750788e-05,2.44265921019739e-05,-1.84200119011172e-05,0.492174225627286,0.0892696219310734,0.274814963579016
"bivt",1e-04,50000,"0.1",TRUE,3.35555198770065e-05,-4.9347638015072e-05,2.21497374975131e-05,-1.71393659487981e-05,0.492174225627286,0.0892696219310734,0.274814963579016
"bivt",1e-04,50000,"0.01",TRUE,4.30686644240061e-05,-5.21939944814893e-05,3.08504494580672e-05,-2.17956325531719e-05,0.492174225627286,0.0892696219310734,0.274814963579016
"bivt",1e-04,50000,"0.05",TRUE,2.75048085232007e-05,-6.55603223025698e-05,2.75048085232007e-05,-2.01420161469385e-05,0.841040534162302,0,0.255882825438816
"bivt",1e-04,50000,"0.1",TRUE,2.3715506506069e-05,-6.48264386489606e-05,2.3715506506069e-05,-1.84403025166647e-05,0.841040534162302,0,0.255882825438816
"bivt",1e-04,50000,"0.01",TRUE,3.38834872852425e-05,-6.69650679858119e-05,3.38834872852425e-05,-2.33993102213941e-05,0.841040534162302,0,0.255882825438816
"bivt",1e-04,50000,"0.05",TRUE,6.1726209062759e-05,-4.12681109788044e-05,2.42383703427142e-05,-1.93011838923602e-05,0.317741071359778,0.263702776198581,0.283802901267143
"bivt",1e-04,50000,"0.1",TRUE,5.79031831678404e-05,-3.95483578127326e-05,2.13015148403486e-05,-1.69382078871227e-05,0.317741071359778,0.263702776198581,0.283802901267143
"bivt",1e-04,50000,"0.01",TRUE,6.93691397566269e-05,-4.31697714227067e-05,3.01096837157988e-05,-2.19141042158707e-05,0.317741071359778,0.263702776198581,0.283802901267143
"bivt",1e-04,50000,"0.05",TRUE,2.79230831541691e-05,-7.14533355952559e-05,2.79230831541691e-05,-2.11920575539467e-05,1.01547368842981,0,0.268362164577001
"bivt",1e-04,50000,"0.1",TRUE,2.40151613839745e-05,-7.08362394086527e-05,2.40151613839745e-05,-1.94884581397391e-05,1.01547368842981,0,0.268362164577001
"bivt",1e-04,50000,"0.01",TRUE,3.57668344632888e-05,-7.25975509515473e-05,3.57668344632888e-05,-2.4350859460397e-05,1.01547368842981,0,0.268362164577001
"bivt",1e-04,50000,"0.05",TRUE,8.13101754215066e-05,-4.7049773395682e-05,2.39920803288332e-05,-1.82731824247823e-05,0.43402984087145,0.379991545710253,0.273115366197207
"bivt",1e-04,50000,"0.1",TRUE,7.54586649933485e-05,-4.58048485417163e-05,1.99904243303959e-05,-1.63516845774697e-05,0.43402984087145,0.379991545710253,0.273115366197207
"bivt",1e-04,50000,"0.01",TRUE,8.92792424482409e-05,-4.87913517791395e-05,2.94418638096973e-05,-2.09612475751242e-05,0.43402984087145,0.379991545710253,0.273115366197207
"bivt",1e-04,50000,"0.05",TRUE,2.43051538132635e-05,-5.2511466674177e-05,2.43051538132635e-05,-1.7664127413631e-05,0.550318610383122,0,0.27371815519365
"bivt",1e-04,50000,"0.1",TRUE,2.17950760229682e-05,-5.16527137499466e-05,2.17950760229682e-05,-1.61752170093553e-05,0.550318610383122,0,0.27371815519365
"bivt",1e-04,50000,"0.01",TRUE,3.09378312885365e-05,-5.41550001257575e-05,3.09378312885365e-05,-2.05136944855873e-05,0.550318610383122,0,0.27371815519365
"bivt",1e-04,50000,"0.05",TRUE,4.87400834032933e-05,-5.70557780015221e-05,2.83532680896965e-05,-2.10854906831384e-05,0.608462995138958,0.14741400668691,0.246090444697263
"bivt",1e-04,50000,"0.1",TRUE,4.4565989792881e-05,-5.6008138718856e-05,2.47512897665023e-05,-1.9160343688146e-05,0.608462995138958,0.14741400668691,0.246090444697263
"bivt",1e-04,50000,"0.01",TRUE,5.64609697785181e-05,-5.89634309893187e-05,3.50159038509143e-05,-2.45910030075706e-05,0.608462995138958,0.14741400668691,0.246090444697263
"bivt",1e-04,50000,"0.05",TRUE,2.66170021927137e-05,-6.77376124654111e-05,2.66170021927137e-05,-2.0711983753573e-05,0.899184918918138,0,0.236864508595297
"bivt",1e-04,50000,"0.1",TRUE,2.2842886099428e-05,-6.67737979322303e-05,2.2842886099428e-05,-1.83433139741448e-05,0.899184918918138,0,0.236864508595297
"bivt",1e-04,50000,"0.01",TRUE,3.34138727164938e-05,-6.92434731354435e-05,3.34138727164938e-05,-2.44127856592714e-05,0.899184918918138,0,0.236864508595297
"bivt",1e-04,50000,"0.05",TRUE,4.31107534158866e-05,-5.33567079116229e-05,2.34955129741512e-05,-1.91296111832307e-05,0.550318610383122,0.14741400668691,0.272863041524904
"bivt",1e-04,50000,"0.1",TRUE,4.01383741538133e-05,-5.24833978593683e-05,2.09305379952498e-05,-1.7615461552677e-05,0.550318610383122,0.14741400668691,0.272863041524904
"bivt",1e-04,50000,"0.01",TRUE,4.9980789739771e-05,-5.50713096204554e-05,2.9423919049295e-05,-2.21023967789912e-05,0.550318610383122,0.14741400668691,0.272863041524904
"bivt",1e-04,50000,"0.05",TRUE,0.000106343551614939,-1.79740366640057e-05,1.85242766676583e-05,-1.57275526799121e-05,0.0270191475805985,0.554424699977761,0.315685273108973
"bivt",1e-04,50000,"0.1",TRUE,0.000103399578062817,-1.6502544958968e-05,1.68332505461096e-05,-1.42157605332379e-05,0.0270191475805985,0.554424699977761,0.315685273108973
"bivt",1e-04,50000,"0.01",TRUE,0.000115511119080676,-2.05560264309767e-05,2.37901514390016e-05,-1.83802566259392e-05,0.0270191475805985,0.554424699977761,0.315685273108973
"bivt",1e-04,50000,"0.05",TRUE,7.92965725779245e-05,-3.98472483280743e-05,2.26150434088072e-05,-1.73488895650979e-05,0.317741071359778,0.379991545710253,0.291719800892621
"bivt",1e-04,50000,"0.1",TRUE,7.54329097133755e-05,-3.90850057953521e-05,1.99728111394325e-05,-1.63015527434375e-05,0.317741071359778,0.379991545710253,0.291719800892621
"bivt",1e-04,50000,"0.01",TRUE,8.56936217101567e-05,-4.34090780786146e-05,2.69897754282719e-05,-2.22429164529755e-05,0.317741071359778,0.379991545710253,0.291719800892621
"bivt",1e-04,50000,"0.05",TRUE,4.6273166086318e-05,-7.11376388185826e-05,2.62244747443121e-05,-2.03205226855039e-05,1.01547368842981,0.14741400668691,0.249914858811419
"bivt",1e-04,50000,"0.1",TRUE,4.31325805688268e-05,-7.04142664878884e-05,2.35143484242119e-05,-1.8323529825107e-05,1.01547368842981,0.14741400668691,0.249914858811419
"bivt",1e-04,50000,"0.01",TRUE,5.27463902619074e-05,-7.21857114559709e-05,3.18104570767365e-05,-2.32139061966384e-05,1.01547368842981,0.14741400668691,0.249914858811419
"bivt",1e-04,50000,"0.05",TRUE,5.83598564921909e-05,-4.30261519785511e-05,2.16523321254695e-05,-1.70301065874456e-05,0.375885456115614,0.263702776198581,0.277280791672065
"bivt",1e-04,50000,"0.1",TRUE,5.49714683748936e-05,-4.20627695008233e-05,1.90493661608232e-05,-1.5627151648146e-05,0.375885456115614,0.263702776198581,0.277280791672065
"bivt",1e-04,50000,"0.01",TRUE,6.36801644265058e-05,-4.50526155491781e-05,2.57394024359113e-05,-1.99812055968726e-05,0.375885456115614,0.263702776198581,0.277280791672065
"bivt",1e-04,50000,"0.05",FALSE,2.32054687584364e-05,-4.7502836945498e-05,2.32054687584364e-05,-1.89724701230671e-05,0.43402984087145,0,0.28189335664187
"bivt",1e-04,50000,"0.1",FALSE,2.07101564118376e-05,-4.61304094115238e-05,2.07101564118376e-05,-1.68541763612201e-05,0.43402984087145,0,0.28189335664187
"bivt",1e-04,50000,"0.01",TRUE,2.91831106490961e-05,-4.94400020986649e-05,2.91831106490961e-05,-2.19624165923996e-05,0.43402984087145,0,0.28189335664187
"bivt",1e-04,50000,"0.05",TRUE,0.000101478065348439,-4.45270503798154e-05,2.26580255836386e-05,-1.92158353858426e-05,0.375885456115614,0.496280315221925,0.273640692225229
"bivt",1e-04,50000,"0.1",TRUE,9.85124618233954e-05,-4.34514080023055e-05,2.0852592955443e-05,-1.76493985641903e-05,0.375885456115614,0.496280315221925,0.273640692225229
"bivt",1e-04,50000,"0.01",TRUE,0.00011072302051487,-4.67100170672003e-05,2.8286270749496e-05,-2.23948468036302e-05,0.375885456115614,0.496280315221925,0.273640692225229
"bivt",1e-04,50000,"0.05",TRUE,2.5193322706774e-05,-5.88921210506608e-05,2.5193322706774e-05,-1.99375316008261e-05,0.666607379894794,0,0.253700059101706
"bivt",1e-04,50000,"0.1",TRUE,2.27905553153107e-05,-5.78107330984904e-05,2.27905553153107e-05,-1.78314003442223e-05,0.666607379894794,0,0.253700059101706
"bivt",1e-04,50000,"0.01",TRUE,3.07008273147815e-05,-6.07653335018225e-05,3.07008273147815e-05,-2.35858349555406e-05,0.666607379894794,0,0.253700059101706
"bivt",1e-04,50000,"0.05",TRUE,4.2309484874118e-05,-3.98221257935679e-05,2.2804068989448e-05,-1.73143706891334e-05,0.317741071359778,0.14741400668691,0.283507030629452
"bivt",1e-04,50000,"0.1",TRUE,3.94364599056942e-05,-3.86584628690117e-05,2.03248304710679e-05,-1.57154740432898e-05,0.317741071359778,0.14741400668691,0.283507030629452
"bivt",1e-04,50000,"0.01",TRUE,4.70934277284736e-05,-4.21468540677541e-05,2.69323085712828e-05,-2.05085948597722e-05,0.317741071359778,0.14741400668691,0.283507030629452
"bivt",1e-04,50000,"0.05",TRUE,0.00010058313088375,-4.39505469420272e-05,2.21131975683621e-05,-1.83762847771625e-05,0.375885456115614,0.496280315221925,0.273614509731869
"bivt",1e-04,50000,"0.1",TRUE,9.57607467921874e-05,-4.26148468074213e-05,1.91773737095511e-05,-1.64311309627727e-05,0.375885456115614,0.496280315221925,0.273614509731869
"bivt",1e-04,50000,"0.01",TRUE,0.000108955029645483,-4.68211868098417e-05,2.72099338841705e-05,-2.25567411115974e-05,0.375885456115614,0.496280315221925,0.273614509731869
"bivt",1e-04,50000,"0.05",TRUE,9.35380364501254e-05,-5.77577090787063e-05,2.48781089915368e-05,-1.77281297786552e-05,0.666607379894794,0.438135930466089,0.269578795141451
"bivt",1e-04,50000,"0.1",TRUE,8.78660261235822e-05,-5.69425903338424e-05,2.12183119989094e-05,-1.61405893747179e-05,0.666607379894794,0.438135930466089,0.269578795141451
"bivt",1e-04,50000,"0.01",TRUE,0.000103777147446777,-5.96023523324807e-05,3.14847732032293e-05,-2.13207912340192e-05,0.666607379894794,0.438135930466089,0.269578795141451
"bivt",1e-04,50000,"0.05",TRUE,5.31056295561398e-05,-5.87251165809519e-05,2.4657463146915e-05,-1.96122705944124e-05,0.666607379894794,0.205558391442745,0.268402392305614
"bivt",1e-04,50000,"0.1",TRUE,4.9466080590877e-05,-5.7781127638224e-05,2.16941694893015e-05,-1.77737402000455e-05,0.666607379894794,0.205558391442745,0.268402392305614
"bivt",1e-04,50000,"0.01",TRUE,6.00831707626723e-05,-6.06410068954515e-05,3.03385252236721e-05,-2.33436941482755e-05,0.666607379894794,0.205558391442745,0.268402392305614
"bivt",1e-04,50000,"0.05",TRUE,2.59324384156483e-05,-6.35524832337131e-05,2.59324384156483e-05,-2.02601485983833e-05,0.782896149406466,0,0.242652357373786
"bivt",1e-04,50000,"0.1",TRUE,2.2663470374608e-05,-6.28057091613101e-05,2.2663470374608e-05,-1.86263568109804e-05,0.782896149406466,0,0.242652357373786
"bivt",1e-04,50000,"0.01",TRUE,3.07398684881464e-05,-6.5351887448429e-05,3.07398684881464e-05,-2.41968838666036e-05,0.782896149406466,0,0.242652357373786
"bivt",1e-04,50000,"0.05",TRUE,3.08838845445877e-05,-8.22342732506325e-05,3.08838845445877e-05,-2.19070406067511e-05,1.4806287664765,0,0.227511331985407
"bivt",1e-04,50000,"0.1",TRUE,2.72009204408777e-05,-8.17867998261408e-05,2.72009204408777e-05,-1.99400777877583e-05,1.4806287664765,0,0.227511331985407
"bivt",1e-04,50000,"0.01",TRUE,3.62255059551151e-05,-8.3342916416649e-05,3.62255059551151e-05,-2.67803130017805e-05,1.4806287664765,0,0.227511331985407
"bivt",1e-04,50000,"0.05",TRUE,0.000123995194158848,-1.79877135116734e-05,2.13957065971336e-05,-1.79877135116734e-05,0,0.612569084733597,0.278787185997547
"bivt",1e-04,50000,"0.1",TRUE,0.000119500476036278,-1.64525579166858e-05,1.89597637882113e-05,-1.64525579166858e-05,0,0.612569084733597,0.278787185997547
"bivt",1e-04,50000,"0.01",TRUE,0.000134665708142651,-2.22278792729969e-05,2.71786636363803e-05,-2.22278792729969e-05,0,0.612569084733597,0.278787185997547
"bivt",1e-04,50000,"0.05",TRUE,4.60626754635799e-05,-6.32839005780558e-05,2.60428346731726e-05,-1.96725436543074e-05,0.782896149406466,0.14741400668691,0.26327400247075
"bivt",1e-04,50000,"0.1",TRUE,4.2821221186881e-05,-6.2288489226439e-05,2.32456650047279e-05,-1.74947834033038e-05,0.782896149406466,0.14741400668691,0.26327400247075
"bivt",1e-04,50000,"0.01",TRUE,5.20987343625866e-05,-6.50384181357061e-05,3.12515710698623e-05,-2.35110759259481e-05,0.782896149406466,0.14741400668691,0.26327400247075
"bivt",1e-04,50000,"0.05",FALSE,4.38967193077935e-05,-6.82561819516739e-05,2.41737517415704e-05,-1.73159016077629e-05,0.957329303673973,0.14741400668691,0.295317118727469
"bivt",1e-04,50000,"0.1",FALSE,4.01982232103205e-05,-6.75814128559672e-05,2.09821839390937e-05,-1.55583098077939e-05,0.957329303673973,0.14741400668691,0.295317118727469
"bivt",1e-04,50000,"0.01",FALSE,5.10100086180094e-05,-6.97894393230003e-05,3.03120697318741e-05,-2.13096242015096e-05,0.957329303673973,0.14741400668691,0.295317118727469
"bivt",1e-04,50000,"0.05",TRUE,5.47687560531161e-05,-4.79097394387489e-05,2.60115683526251e-05,-1.96005098496074e-05,0.43402984087145,0.205558391442745,0.257350723017745
"bivt",1e-04,50000,"0.1",TRUE,5.22589058934269e-05,-4.69318267992112e-05,2.39680670477236e-05,-1.8091135990016e-05,0.43402984087145,0.205558391442745,0.257350723017745
"bivt",1e-04,50000,"0.01",TRUE,6.25498146165454e-05,-5.02980366200408e-05,3.23468482762089e-05,-2.32867627812413e-05,0.43402984087145,0.205558391442745,0.257350723017745
"bivt",1e-04,50000,"0.05",TRUE,7.09935751418985e-05,-3.72063206213602e-05,2.39376755319099e-05,-1.85938267833013e-05,0.259596686603942,0.321847160954418,0.274326688212293
"bivt",1e-04,50000,"0.1",TRUE,6.54374959846407e-05,-3.58885230100898e-05,1.99105795708459e-05,-1.688542457357e-05,0.259596686603942,0.321847160954418,0.274326688212293
"bivt",1e-04,50000,"0.01",TRUE,7.95862181143789e-05,-3.9761465440147e-05,3.0165700156818e-05,-2.19063347263009e-05,0.259596686603942,0.321847160954418,0.274326688212293
"bivt",1e-04,50000,"0.05",TRUE,5.87807521704966e-05,-4.93451604775659e-05,2.19756649572971e-05,-1.71353130217361e-05,0.492174225627286,0.263702776198581,0.275993573053884
"bivt",1e-04,50000,"0.1",TRUE,5.48607126513766e-05,-4.84197412095133e-05,1.89642834109361e-05,-1.56214482322351e-05,0.492174225627286,0.263702776198581,0.275993573053884
"bivt",1e-04,50000,"0.01",TRUE,6.52849083425586e-05,-5.13644774156804e-05,2.69721696546767e-05,-2.04386512133941e-05,0.492174225627286,0.263702776198581,0.275993573053884
"bivt",1e-04,50000,"0.05",TRUE,0.000108210724628895,-3.42119431531377e-05,2.67568077157775e-05,-1.95295032844864e-05,0.201452301848106,0.496280315221925,0.260933754980008
"bivt",1e-04,50000,"0.1",TRUE,0.000101033406447003,-3.26914631739101e-05,2.23873212624808e-05,-1.76696857881398e-05,0.201452301848106,0.496280315221925,0.260933754980008
"bivt",1e-04,50000,"0.01",TRUE,0.000120003023447268,-3.74554507424491e-05,3.39358526785745e-05,-2.34968900613901e-05,0.201452301848106,0.496280315221925,0.260933754980008
"bivt",1e-04,50000,"0.05",TRUE,3.88313464857527e-05,-5.32583683816333e-05,2.69750029446786e-05,-1.89591095811728e-05,0.550318610383122,0.0892696219310734,0.258281771531314
"bivt",1e-04,50000,"0.1",TRUE,3.53388656668864e-05,-5.24261965525306e-05,2.37807836744269e-05,-1.75162856215265e-05,0.550318610383122,0.0892696219310734,0.258281771531314
"bivt",1e-04,50000,"0.01",TRUE,4.69918662357936e-05,-5.49438938663829e-05,3.44386056937731e-05,-2.18814826644021e-05,0.550318610383122,0.0892696219310734,0.258281771531314
"bivt",1e-04,50000,"0.05",TRUE,2.74406555403887e-05,-5.58077161543352e-05,2.74406555403887e-05,-1.87920462176329e-05,0.608462995138958,0,0.25809243465049
"bivt",1e-04,50000,"0.1",TRUE,2.41626088621764e-05,-5.50196532231224e-05,2.41626088621764e-05,-1.73438979771159e-05,0.608462995138958,0,0.25809243465049
"bivt",1e-04,50000,"0.01",TRUE,3.47614821327546e-05,-5.72822994134798e-05,3.47614821327546e-05,-2.15017475214866e-05,0.608462995138958,0,0.25809243465049
"bivt",1e-04,50000,"0.05",TRUE,2.92853595194827e-05,-6.79757540864613e-05,2.92853595194827e-05,-2.12972403995215e-05,0.899184918918138,0,0.239177056531031
"bivt",1e-04,50000,"0.1",TRUE,2.48840321907653e-05,-6.70569509399439e-05,2.48840321907653e-05,-1.90391905657874e-05,0.899184918918138,0,0.239177056531031
"bivt",1e-04,50000,"0.01",TRUE,3.54146959671676e-05,-6.9540107192558e-05,3.54146959671676e-05,-2.51417932664897e-05,0.899184918918138,0,0.239177056531031
"bivt",1e-04,50000,"0.05",TRUE,8.12770310381575e-05,-4.03050728361211e-05,2.39694139725015e-05,-1.79779497979658e-05,0.317741071359778,0.379991545710253,0.274209696232594
"bivt",1e-04,50000,"0.1",TRUE,7.75424922081043e-05,-3.92684030076787e-05,2.14154853938621e-05,-1.65535442621653e-05,0.317741071359778,0.379991545710253,0.274209696232594
"bivt",1e-04,50000,"0.01",TRUE,8.95318996126034e-05,-4.27528869527993e-05,2.96146477549251e-05,-2.13412964322994e-05,0.317741071359778,0.379991545710253,0.274209696232594
"bivt",1e-04,50000,"0.05",TRUE,5.3755047379703e-05,-5.61581663439705e-05,2.51862143015425e-05,-1.94360351751242e-05,0.608462995138958,0.205558391442745,0.262016008976249
"bivt",1e-04,50000,"0.1",TRUE,5.11788225783594e-05,-5.51247594844126e-05,2.30886712578107e-05,-1.75370417494292e-05,0.608462995138958,0.205558391442745,0.262016008976249
"bivt",1e-04,50000,"0.01",TRUE,6.12367054976512e-05,-5.77647349624159e-05,3.12777246125593e-05,-2.23882734113408e-05,0.608462995138958,0.205558391442745,0.262016008976249
"bivt",1e-04,50000,"0.05",TRUE,2.99585305676095e-05,-7.32865823391593e-05,2.99585305676095e-05,-2.18379647853323e-05,1.07361807318565,0,0.234175973524653
"bivt",1e-04,50000,"0.1",TRUE,2.56893083368637e-05,-7.24200664352623e-05,2.56893083368637e-05,-1.93025854694258e-05,1.07361807318565,0,0.234175973524653
"bivt",1e-04,50000,"0.01",TRUE,3.70268710753789e-05,-7.42670636727979e-05,3.70268710753789e-05,-2.47068008698866e-05,1.07361807318565,0,0.234175973524653
"bivt",1e-04,50000,"0.05",TRUE,2.8314987152818e-05,-4.9799400724525e-05,2.43826673948367e-05,-1.78783906078476e-05,0.492174225627286,0.0311252371752376,0.25740144776848
"bivt",1e-04,50000,"0.1",TRUE,2.47921835476632e-05,-4.90395610360279e-05,2.09678230431364e-05,-1.66353923369106e-05,0.492174225627286,0.0311252371752376,0.25740144776848
"bivt",1e-04,50000,"0.01",TRUE,3.38888525562585e-05,-5.19646346121487e-05,2.97857170460364e-05,-2.14204298290597e-05,0.492174225627286,0.0311252371752376,0.25740144776848
"bivt",1e-04,50000,"0.05",TRUE,4.58085167553498e-05,-5.84734127753921e-05,2.58235118109799e-05,-1.91220475886617e-05,0.666607379894794,0.14741400668691,0.243326317134872
"bivt",1e-04,50000,"0.1",TRUE,4.20637525916811e-05,-5.76624516026706e-05,2.25920175988326e-05,-1.75426045494336e-05,0.666607379894794,0.14741400668691,0.243326317134872
"bivt",1e-04,50000,"0.01",TRUE,5.23351697238364e-05,-6.03558485891034e-05,3.14555998065284e-05,-2.27883145355522e-05,0.666607379894794,0.14741400668691,0.243326317134872
"bivt",1e-04,50000,"0.05",TRUE,7.14767668475566e-05,-5.63579719691419e-05,2.42878972100394e-05,-1.98031989549153e-05,0.608462995138958,0.321847160954418,0.253006463598277
"bivt",1e-04,50000,"0.1",TRUE,6.75311717476465e-05,-5.52141522830592e-05,2.14280945252475e-05,-1.77013103870566e-05,0.608462995138958,0.321847160954418,0.253006463598277
"bivt",1e-04,50000,"0.01",TRUE,7.96285205409453e-05,-5.79891246633158e-05,3.01963613346643e-05,-2.28006130071753e-05,0.608462995138958,0.321847160954418,0.253006463598277
"bivt",1e-04,50000,"0.05",TRUE,3.74905296919185e-05,-5.87418559106499e-05,2.5748693320412e-05,-1.96448724237753e-05,0.666607379894794,0.0892696219310734,0.259447324180919
"bivt",1e-04,50000,"0.1",TRUE,3.4406741425239e-05,-5.77119432117557e-05,2.29282638269721e-05,-1.76389953263278e-05,0.666607379894794,0.0892696219310734,0.259447324180919
"bivt",1e-04,50000,"0.01",TRUE,4.28117404953536e-05,-6.02742459633207e-05,3.06154671041321e-05,-2.26293837462486e-05,0.666607379894794,0.0892696219310734,0.259447324180919
"bivt",1e-04,50000,"0.05",TRUE,7.6330699875225e-05,-6.17509131980602e-05,2.78060713644634e-05,-2.1045522659804e-05,0.72475176465063,0.321847160954418,0.257782695985162
"bivt",1e-04,50000,"0.1",TRUE,7.2567982908732e-05,-6.07844806155862e-05,2.50788203895385e-05,-1.90505945239014e-05,0.72475176465063,0.321847160954418,0.257782695985162
"bivt",1e-04,50000,"0.01",TRUE,8.81576900885946e-05,-6.36329829607451e-05,3.6378379852471e-05,-2.49305261162273e-05,0.72475176465063,0.321847160954418,0.257782695985162
"bivt",1e-04,50000,"0.05",TRUE,4.74904627340227e-05,-5.05960940096926e-05,2.72749246256927e-05,-1.91816765389748e-05,0.492174225627286,0.14741400668691,0.251044464207257
"bivt",1e-04,50000,"0.1",TRUE,4.35512846894201e-05,-4.9725046799904e-05,2.38756635519913e-05,-1.7756757319747e-05,0.492174225627286,0.14741400668691,0.251044464207257
"bivt",1e-04,50000,"0.01",TRUE,5.35106418384859e-05,-5.25813899905244e-05,3.24699577658048e-05,-2.24293608977019e-05,0.492174225627286,0.14741400668691,0.251044464207257
"bivt",1e-04,50000,"0.05",TRUE,0.000150113871866865,-4.40695095961269e-05,2.7894132536961e-05,-1.85495277486924e-05,0.375885456115614,0.670713469489433,0.267950612551304
"bivt",1e-04,50000,"0.1",TRUE,0.000141503161910084,-4.30837200909651e-05,2.34911009408724e-05,-1.71139418963957e-05,0.375885456115614,0.670713469489433,0.267950612551304
"bivt",1e-04,50000,"0.01",TRUE,0.000162716659312033,-4.61543512686226e-05,3.43384874854364e-05,-2.15856416387686e-05,0.375885456115614,0.670713469489433,0.267950612551304
"bivt",1e-04,50000,"0.05",TRUE,2.80495539217247e-05,-6.52098071355489e-05,2.80495539217247e-05,-1.93292491171734e-05,0.841040534162302,0,0.254429973905011
"bivt",1e-04,50000,"0.1",TRUE,2.39578692798791e-05,-6.44952423874517e-05,2.39578692798791e-05,-1.76723317494544e-05,0.841040534162302,0,0.254429973905011
"bivt",1e-04,50000,"0.01",TRUE,3.46980611458079e-05,-6.66600743534608e-05,3.46980611458079e-05,-2.26920975470607e-05,0.841040534162302,0,0.254429973905011
"bivt",1e-04,50000,"0.05",TRUE,7.99148317574362e-05,-2.34880506601099e-05,2.30378505770858e-05,-1.66865116118441e-05,0.0851635323364343,0.379991545710253,0.275324834711017
"bivt",1e-04,50000,"0.1",TRUE,7.36574045110038e-05,-2.17736817679014e-05,1.87586013844371e-05,-1.48197436883197e-05,0.0851635323364343,0.379991545710253,0.275324834711017
"bivt",1e-04,50000,"0.01",TRUE,8.76560798214539e-05,-2.60848311251518e-05,2.8331836143906e-05,-1.95141331923606e-05,0.0851635323364343,0.379991545710253,0.275324834711017
"bivt",1e-04,50000,"0.05",TRUE,3.50854436358945e-05,-6.68943159056837e-05,3.09456375944345e-05,-1.86394988435045e-05,0.899184918918138,0.0311252371752376,0.268829672961274
"bivt",1e-04,50000,"0.1",TRUE,3.14687008000666e-05,-6.64197867207969e-05,2.74397328581025e-05,-1.74732963211285e-05,0.899184918918138,0.0311252371752376,0.268829672961274
"bivt",1e-04,50000,"0.01",TRUE,4.25814358866384e-05,-6.78665859436106e-05,3.82119089132177e-05,-2.10289488642264e-05,0.899184918918138,0.0311252371752376,0.268829672961274
"bivt",1e-04,50000,"0.05",TRUE,0.000144734530124515,-3.71983182674248e-05,2.51434404596985e-05,-1.85834524746599e-05,0.259596686603942,0.670713469489433,0.270311142393577
"bivt",1e-04,50000,"0.1",TRUE,0.000138646255968872,-3.60095164961591e-05,2.20302403162147e-05,-1.70422813907292e-05,0.259596686603942,0.670713469489433,0.270311142393577
"bivt",1e-04,50000,"0.01",TRUE,0.00015583245684403,-3.99403504366915e-05,3.08182944778179e-05,-2.21382425099929e-05,0.259596686603942,0.670713469489433,0.270311142393577
"bivt",1e-04,50000,"0.05",TRUE,3.00857169128302e-05,-7.05644303366353e-05,3.00857169128302e-05,-2.33282671110341e-05,0.957329303673973,0,0.236813319147154
