"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","xi_marg_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00707011751665056,-0.00309299575737815,0.2125,0.25,FALSE,1.48393905603746,1.89007428731892,0.398457909147294,0.470231557172965
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00599077504519052,-0.00291240866443867,0.2125,0.25,FALSE,1.33465299107691,1.69927433679087,0.358377812979764,0.422761807369191
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00932672957719962,-0.00338437715951847,0.2125,0.25,FALSE,1.75862290937671,2.24179756210148,0.472199344598455,0.557738578159226
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00951332850375809,-0.00299702947470572,0.2125,0.25,FALSE,1.62869690138517,2.1252972797188,0.417581674450246,0.490839999148855
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00634668069482044,-0.00279396887351579,0.2125,0.25,FALSE,1.36553970447566,1.78494066631753,0.350040800972698,0.412234224123213
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0117598696308589,-0.00342193653939832,0.2125,0.25,FALSE,1.96947844298608,2.5768165304256,0.504806619454494,0.595118920854314
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00835000629852031,-0.00331440937832869,0.2125,0.25,FALSE,1.78193820436414,2.31346015191758,0.448689049342926,0.530066657305292
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00716854557861469,-0.00310053552510596,0.2125,0.25,FALSE,1.59224896407393,2.06492489843557,0.400923515305784,0.473119701705882
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0102415701189224,-0.00367026664042663,0.2125,0.25,FALSE,2.1303594013272,2.77451925066211,0.536429098494064,0.635712854701219
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00731679286083694,-0.00286324725684882,0.2125,0.25,FALSE,1.40860611569118,1.71667289612678,0.372675099449342,0.438600988401162
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00665669478012306,-0.00271733238219563,0.2125,0.25,FALSE,1.30865609656117,1.59406872693898,0.346230532031898,0.407275537622987
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00988426729720788,-0.00318085171166198,0.2125,0.25,FALSE,1.68944335476708,2.05982425750331,0.446976999476552,0.526275291011307
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.00749423842368743,-0.00309327844322272,0.2125,0.25,FALSE,1.63952736831609,2.062301657411,0.404563975737984,0.477175376053729
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00658299400274026,-0.00283049561503086,0.2125,0.25,FALSE,1.45039717561436,1.82192256626372,0.357949183138886,0.421554220401718
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.00969656988811531,-0.00352381267855045,0.2125,0.25,FALSE,2.03147644448633,2.56237667010127,0.501167275550979,0.59288898596181
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.0100299051918423,-0.00287908089665955,0.2125,0.25,FALSE,1.52668854219729,1.91745800895943,0.40879595328441,0.479657163177972
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00773337030910166,-0.00273853607332092,0.2125,0.25,FALSE,1.35985380687291,1.71013714422167,0.364125650587361,0.427795303683233
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0132005724551685,-0.00319447642538769,0.2125,0.25,FALSE,1.80070273225449,2.26275784602537,0.482168771158962,0.56603482543653
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00554583492468272,-0.00285706654681827,0.2125,0.25,FALSE,1.28713597946946,1.55098311173335,0.344229041165752,0.406122152592782
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00484514843872337,-0.00271591331988848,0.2125,0.25,FALSE,1.17979481795576,1.42136876971531,0.315524169961353,0.372182589209795
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.00887179639665731,-0.00323163102788161,0.2125,0.25,FALSE,1.65454515391866,1.99311799968628,0.44249531634896,0.521893998455646
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00884888492059559,-0.00301388581000527,0.2125,0.25,FALSE,1.60720941498781,2.13806530389786,0.41178166372095,0.484470069886213
