"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000190276435494682,-6.51282368725099e-05,6.6735545072311e-05,-4.29543600733378e-05,0.492174225627286,0.554424699977761,0.264446081137114,FALSE,10.8121254384513,11.5808018731827,0.566851596168163,0.566851596168164
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000261632096364937,-7.52606024840355e-05,0.000107722423627993,-5.95295839347527e-05,0.492174225627286,0.554424699977761,0.264446081137114,FALSE,14.0195274688034,15.0162307028423,0.735007336758473,0.735007336758473
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000100339716608054,-7.41060909438776e-05,8.32304933299364e-05,-4.95685418824021e-05,0.666607379894794,0.0892696219310734,0.270936781621033,FALSE,11.7777548635954,12.7027525134808,0.613669802435934,0.613669802435934
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,8.50576319650294e-05,-7.13565071750981e-05,6.92535148472846e-05,-4.42134014756182e-05,0.666607379894794,0.0892696219310734,0.270936781621033,FALSE,10.6857591164429,11.5249939438295,0.556772301836113,0.556772301836113
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000134122016858719,-7.97915683587151e-05,0.000114127749478398,-6.06416832726602e-05,0.666607379894794,0.0892696219310734,0.270936781621033,FALSE,14.3578499895061,15.4854823482633,0.748103443186731,0.748103443186731
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000166924698604395,-7.26124456441548e-05,8.25410437895362e-05,-4.96724981196073e-05,0.608462995138958,0.379991545710253,0.283540805757346,FALSE,13.9225188096255,15.3331731872935,0.686689228037456,0.686689228037457
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000145303419251565,-6.9528145888155e-05,6.77549602170295e-05,-4.40047740229998e-05,0.608462995138958,0.379991545710253,0.283540805757346,FALSE,12.6780674785835,13.9626318331793,0.625310153207071,0.625310153207072
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000209060976366216,-7.82112344311943e-05,0.000111356661693252,-5.99608593783963e-05,0.608462995138958,0.379991545710253,0.283540805757346,FALSE,16.5082345745037,18.1808782741476,0.814222412713845,0.814222412713846
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000186252253296225,-5.62864272311395e-05,7.42677851678834e-05,-4.6530524193652e-05,0.201452301848106,0.496280315221925,0.267957966268474,FALSE,9.41231583638456,10.0896176396713,0.493829377881999,0.493829377881999
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000168774669131134,-5.1968462600594e-05,6.36275898595034e-05,-4.12488853176349e-05,0.201452301848106,0.496280315221925,0.267957966268474,FALSE,8.574505380369,9.19151909488613,0.449872563908774,0.449872563908774
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000228833716298283,-6.30783585749512e-05,0.000100190995067991,-5.48382644597374e-05,0.201452301848106,0.496280315221925,0.267957966268474,FALSE,11.0380642286668,11.832353427715,0.579126379290503,0.579126379290503
