"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.014130206146274,-0.00541748945824588,0.222073320958456
"bivt",0.005,1000,"0.05",TRUE,0.00699930940490978,-0.00403192758176908,0.396919438327482
"bivt",0.005,1000,"0.1",TRUE,0.00580344116372898,-0.00371089117368428,0.396919438327482
"bivt",0.005,1000,"0.01",TRUE,0.00877977067842542,-0.00462791681871545,0.396919438327482
"bivt",0.005,1000,"0.05",TRUE,0.00502957237783113,-0.00357537928809832,0.297722413036748
"bivt",0.005,1000,"0.1",TRUE,0.00445171791283681,-0.00328850519725276,0.297722413036748
"bivt",0.005,1000,"0.01",TRUE,0.00618197178247485,-0.00410525910183707,0.297722413036748
"bivt",0.005,1000,"0.05",TRUE,0.00545670355287638,-0.00353521186005513,0.351466556027241
"bivt",0.005,1000,"0.1",TRUE,0.00480477538562543,-0.00323044769781296,0.351466556027241
"bivt",0.005,1000,"0.01",TRUE,0.00669788904927918,-0.00403209818728215,0.351466556027241
"bivt",0.005,1000,"0.05",TRUE,0.00563001694230023,-0.00364940786548405,0.296232368390851
"bivt",0.005,1000,"0.1",TRUE,0.00487548586638155,-0.0033400881464097,0.296232368390851
"bivt",0.005,1000,"0.01",TRUE,0.00749934559573576,-0.00420429921072935,0.296232368390851
"bivt",0.005,1000,"0.05",TRUE,0.00514204529611231,-0.00358789301058771,0.364490029883842
"bivt",0.005,1000,"0.1",TRUE,0.00434685579119913,-0.00324908777759245,0.364490029883842
"bivt",0.005,1000,"0.01",TRUE,0.0065357765847857,-0.00407026397650703,0.364490029883842
"bivt",0.005,1000,"0.05",TRUE,0.00622904352545966,-0.00390350814300459,0.302204471488579
"bivt",0.005,1000,"0.1",TRUE,0.00519839327800784,-0.00355392102743431,0.302204471488579
"bivt",0.005,1000,"0.01",TRUE,0.00841137555841595,-0.00445817577804011,0.302204471488579
"bivt",0.005,1000,"0.05",TRUE,0.00782799138615806,-0.00439126997123944,0.232716875009281
"bivt",0.005,1000,"0.1",TRUE,0.00679228358614784,-0.00396538548211757,0.232716875009281
"bivt",0.005,1000,"0.01",TRUE,0.00985307115001942,-0.00507665402456476,0.232716875009281
"bivt",0.005,1000,"0.05",TRUE,0.00737035195589324,-0.00426062129499435,0.35807611463355
"bivt",0.005,1000,"0.1",TRUE,0.00631745423864808,-0.00395518371937447,0.35807611463355
"bivt",0.005,1000,"0.01",TRUE,0.0094881713450069,-0.00477351669125654,0.35807611463355
"bivt",0.005,1000,"0.05",TRUE,0.0077059669458871,-0.00402745605715949,0.304248865819223
"bivt",0.005,1000,"0.1",TRUE,0.00597318307744418,-0.00363919864348719,0.304248865819223
"bivt",0.005,1000,"0.01",TRUE,0.0119023746675561,-0.0047280325644576,0.304248865819223
