"dist","p","n","alpha","sim","w","g","raw_lo","raw_hi","status","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"bivgauss",5e-04,10000,"0.05",2,0.759630201711385,0.0694714320497241,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.734566107716925,0.0686370421661956,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.707692602390677,0.0990999384744748,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.679100548579899,0.0890662116372858,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.648932510816997,0.119853611918062,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.61738361962599,0.133882887181358,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.584699120157097,0.169471309521975,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.551168313371216,0.144551288405238,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.517115001341857,0.144895410259882,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.482884998658143,0.126426349595632,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.448831686628784,0.107184929133172,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.415300879842903,0.18975041608897,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.38261638037401,0.178949755043457,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.351067489183003,0.149572820930339,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.320899451420101,0.166353748872896,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.292307397609323,0.144322684571034,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.265433892283075,0.0922556035859516,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.240369798288615,0.0722401069941364,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.217157868303069,0.0882483293213832,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.195798311867444,0.104988866299254,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.176255551861031,0.106917703366784,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.158465451866613,0.0832527548332541,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.142342428135071,0.0785771623107455,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.127786020027446,0.0533352662259212,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.114686651396138,0.0422750370621135,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
"bivgauss",5e-04,10000,"0.05",2,0.102930453032928,0.0408368854118316,-1.40650636917552,0.959317978455615,"covered",0.840560717663591,-0.208057452031591,-0.219384129393576,0,0.686
