"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",5e-05,1e+05,"0.01",FALSE,6.00796330804425e-05,-4.23319498524452e-05,0.374627873715856,0.141747780669854,0.0745861465128035,0.801711661457282,-0.0323139840468525,-0.283902210302387,0,0,FALSE,0.760021848734469,1.14176499765811,0.164407184107991,0.273917031614238
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.07142468580983e-05,-3.37544574893804e-05,0.0378099023188299,-0.0149626990299302,-0.0149626990299302,0.838506445208821,-0.0539948880940003,-0.156999321470559,0,0,FALSE,0.603459607163693,0.753490065776536,0.124093592684298,0.182602097246337
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.42209076868497e-05,-3.03280584564675e-05,0.0378099023188299,-0.0149626990299302,-0.0149626990299302,0.838506445208821,-0.0539948880940003,-0.156999321470559,0,0,FALSE,0.520761582074425,0.648941906950626,0.107089670880765,0.157053672774647
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.34626804682493e-05,-4.12422895365569e-05,0.0378099023188299,-0.0149626990299302,-0.0149626990299302,0.838506445208821,-0.0539948880940003,-0.156999321470559,0,0,FALSE,0.83015468731757,1.05162991249787,0.170698495188492,0.253364297773137
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.26859462014848e-05,-4.01932057664499e-05,0.189371635671751,0.0745861465128035,-0.059737121801297,0.834536353401775,-0.12668078643549,-0.0726278554537243,0,0,FALSE,0.679481041015597,0.866705014098441,0.14674290842402,0.221932550912318
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.61761850562457e-05,-3.33727379022512e-05,0.189371635671751,0.0745861465128035,-0.059737121801297,0.834536353401775,-0.12668078643549,-0.0726278554537243,0,0,FALSE,0.517356525483475,0.654522948146528,0.111631273472587,0.16760021593265
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.80237619696508e-05,-4.47061953434738e-05,0.189371635671751,0.0745861465128035,-0.059737121801297,0.834536353401775,-0.12668078643549,-0.0726278554537243,0,0,FALSE,0.881424463621889,1.12990322513421,0.190482073056871,0.289328319277045
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.32928100953367e-05,-3.70316017691512e-05,0.268169546145654,-0.104511544572664,0.0298117237414366,0.825765680809504,-0.196122298822767,-0.0808534120523709,0,0,FALSE,0.627958954582474,0.812050155371498,0.131172070965139,0.198240338120185
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.5802947795211e-05,-3.28643042403004e-05,0.268169546145654,-0.104511544572664,0.0298117237414366,0.825765680809504,-0.196122298822767,-0.0808534120523709,0,0,FALSE,0.526335309406597,0.678913994320769,0.109955889211474,0.165651110503755
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.6328145180722e-05,-4.41472185287797e-05,0.268169546145654,-0.104511544572664,0.0298117237414366,0.825765680809504,-0.196122298822767,-0.0808534120523709,0,0,FALSE,0.87376476030178,1.14747543869833,0.182489679181599,0.280985690311681
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.32904405324058e-05,-3.33378509426836e-05,0.369060101869903,-0.149285967344031,0.00742451235575325,0.857085029706054,-0.0501223759382582,-0.151925636585441,0,0,FALSE,0.5874263732993,0.753572898930065,0.122569648263157,0.18365728571479
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.57816869356989e-05,-3.00347755801762e-05,0.369060101869903,-0.149285967344031,0.00742451235575325,0.857085029706054,-0.0501223759382582,-0.151925636585441,0,0,FALSE,0.506957820611234,0.648217552362765,0.105644581131654,0.157980570146112
"bivgauss",5e-05,1e+05,"0.01",TRUE,7.13811090223303e-05,-4.00503438516649e-05,0.369060101869903,-0.149285967344031,0.00742451235575325,0.857085029706054,-0.0501223759382582,-0.151925636585441,0,0,FALSE,0.79447043323059,1.01668109032804,0.165942711986246,0.247780791682279
"bivgauss",5e-05,1e+05,"0.05",TRUE,5.21830895559674e-05,-3.55950653150401e-05,0.231949881870179,-0.0821243331869804,0.0298117237414366,0.750204596690257,-0.134237002332232,-0.0806576161150015,0,0,FALSE,0.589110742168902,0.770502220518807,0.127245289554268,0.187918663100636
"bivgauss",5e-05,1e+05,"0.1",TRUE,4.48129698287868e-05,-3.08159250958433e-05,0.231949881870179,-0.0821243331869804,0.0298117237414366,0.750204596690257,-0.134237002332232,-0.0806576161150015,0,0,FALSE,0.484893635790125,0.629967525326825,0.104458831493926,0.15360008754839
"bivgauss",5e-05,1e+05,"0.01",TRUE,6.82088855307016e-05,-4.45624445379674e-05,0.231949881870179,-0.0821243331869804,0.0298117237414366,0.750204596690257,-0.134237002332232,-0.0806576161150015,0,0,FALSE,0.898078208502351,1.18092445692431,0.193826688727627,0.288017009241889
