"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00810429201829531,-0.0032809479352537,0.284861354369163,0.12562229150883,-0.181365606175397,-0.241869710949528,-0.249664607683033,0.0045,0.6966,FALSE,2.24881139572939,2.40565002417095,0.486500454151106,0.550290433329638
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0110183376630216,-0.00441547429252123,0.284861354369163,0.12562229150883,-0.181365606175397,-0.241869710949528,-0.249664607683033,0.0045,0.6966,FALSE,3.33260907169093,3.51759666434516,0.728830339445454,0.863991194226997
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.010683987207245,-0.00351198356261237,0.284861354369163,0.0232929922807543,-0.181365606175397,-0.0882241068653899,-0.0141752103057497,0.0011,0.4148,FALSE,2.56155606996571,2.63485799573269,0.511340874240329,0.590132447128344
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00915554507242565,-0.00309188237501289,0.284861354369163,0.0232929922807543,-0.181365606175397,-0.0882241068653899,-0.0141752103057497,0.0011,0.4148,FALSE,2.19008755660298,2.25409121005169,0.439158899914156,0.502223362814093
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0121538711435362,-0.00448495822714607,0.284861354369163,0.0232929922807543,-0.181365606175397,-0.0882241068653899,-0.0141752103057497,0.0011,0.4148,FALSE,3.70419902130731,3.78220268939984,0.737328288909745,0.901300345058841
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00688279137418167,-0.00442473568213608,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.0352145285355467,-0.358801898124426,0.0159,0.9286,FALSE,2.70473819860771,2.96594208141717,0.633625380215318,0.693819008499673
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00604662308844124,-0.00441721944433643,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.0352145285355467,-0.358801898124426,0.0159,0.9286,FALSE,2.61836817244549,2.88142188032721,0.614689533358095,0.674112275801922
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0120979206858546,-0.00446141750472763,0.124138142375117,-0.0790363069473212,-0.0790363069473212,-0.0352145285355467,-0.358801898124426,0.0159,0.9286,FALSE,3.1416367249011,3.40002720499484,0.731966262009943,0.792511159939445
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00710150086885274,-0.00424267766705018,0.197308281612975,0.12562229150883,-0.0790363069473212,0.0916391143893135,-0.644421044710213,0.0101,0.8972,FALSE,3.57364459872736,4.31150556983709,0.709797368092133,0.843714788049207
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00616461229045062,-0.00348104338792156,0.197308281612975,0.12562229150883,-0.0790363069473212,0.0916391143893135,-0.644421044710213,0.0101,0.8972,FALSE,2.54494092124804,3.0563597933512,0.504248369954099,0.59000745894859
