"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_max","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00847806817752022,-0.00635311533306612,0.00427706252957442,-0.00215210968512033,0.0042010056479458,0.332959368496962
"bivt",0.005,1000,"0.01",TRUE,0.00981246306636284,-0.00693865545143608,0.00561145741841705,-0.00273764980349028,0.0042010056479458,0.332959368496962
"bivt",0.005,1000,"0.05",TRUE,0.0176197108087423,-0.0113101398232003,0.00940062486094537,-0.00309105387540331,0.00821908594779695,0.250385135006103
"bivt",0.005,1000,"0.1",TRUE,0.0155960114611114,-0.0110828832217803,0.00737692551331443,-0.00286379727398339,0.00821908594779695,0.250385135006103
"bivt",0.005,1000,"0.01",TRUE,0.023883228668,-0.0115987941616882,0.0156641427202031,-0.00337970821389122,0.00821908594779695,0.250385135006103
"bivt",0.005,1000,"0.05",TRUE,0.0100162541460415,-0.0071650531166762,0.00501163243812544,-0.00216043140876017,0.00500462170791603,0.344464840846896
"bivt",0.005,1000,"0.1",TRUE,0.00957626781808547,-0.00699250439391317,0.00457164611016944,-0.00198788268599714,0.00500462170791603,0.344464840846896
"bivt",0.005,1000,"0.01",TRUE,0.0129140325135481,-0.00760543797053314,0.00790941080563207,-0.00260081626261711,0.00500462170791603,0.344464840846896
"bivt",0.005,1000,"0.05",TRUE,0.0107831125544021,-0.00809072574768536,0.00497487478651585,-0.0022824879797991,0.00580823776788626,0.327892278684943
"bivt",0.005,1000,"0.1",TRUE,0.00988697185493728,-0.00797809376080533,0.00407873408705102,-0.00216985599291907,0.00580823776788626,0.327892278684943
"bivt",0.005,1000,"0.01",TRUE,0.0124359005343312,-0.00846441371827957,0.0066276627664449,-0.00265617595039331,0.00580823776788626,0.327892278684943
"bivt",0.005,1000,"0.05",TRUE,0.00667466037786005,-0.00568160471825811,0.00364312148607377,-0.00265006582647183,0.00303153889178628,0.316353626337638
"bivt",0.005,1000,"0.1",TRUE,0.00615112412281322,-0.00539421414246773,0.00311958523102694,-0.00236267525068146,0.00303153889178628,0.316353626337638
"bivt",0.005,1000,"0.01",TRUE,0.00786507837372603,-0.00598002596240327,0.00483353948193975,-0.00294848707061699,0.00303153889178628,0.316353626337638
"bivt",0.005,1000,"0.05",TRUE,0.0205673477135544,-0.0124359192387849,0.0115446457057872,-0.0034132172310177,0.00902270200776718,0.225224072334861
"bivt",0.005,1000,"0.1",TRUE,0.0168725935519259,-0.0122880153592117,0.00784989154415869,-0.00326531335144453,0.00902270200776718,0.225224072334861
"bivt",0.005,1000,"0.01",TRUE,0.0322215461372025,-0.0128564049408237,0.0231988441294353,-0.00383370293305654,0.00902270200776718,0.225224072334861
"bivt",0.005,1000,"0.05",TRUE,0.0144078560953295,-0.00991297433189394,0.00699238620750276,-0.00249750444406722,0.00741546988782672,0.263623420901374
"bivt",0.005,1000,"0.1",TRUE,0.0121589809514245,-0.00980180055024879,0.00474351106359779,-0.00238633066242207,0.00741546988782672,0.263623420901374
"bivt",0.005,1000,"0.01",TRUE,0.0175528974346244,-0.0102307736544068,0.0101374275467976,-0.00281530376658004,0.00741546988782672,0.263623420901374
"bivt",0.005,1000,"0.05",TRUE,0.0062405017452517,-0.00508718683916647,0.00364672821724637,-0.00249341331116113,0.00259377352800534,0.290595257892537
"bivt",0.005,1000,"0.1",TRUE,0.00581601777704711,-0.0048770588676026,0.00322224424904177,-0.00228328533959726,0.00259377352800534,0.290595257892537
"bivt",0.005,1000,"0.01",TRUE,0.00786233678472131,-0.00556788599019339,0.00526856325671597,-0.00297411246218806,0.00259377352800534,0.290595257892537
"bivt",0.005,1000,"0.05",TRUE,0.017325333765585,-0.0125929088054692,0.00830263175781787,-0.00357020679770205,0.00902270200776718,0.245165600012835
"bivt",0.005,1000,"0.1",TRUE,0.0159513066385305,-0.0122419910723893,0.00692860463076337,-0.00321928906462215,0.00902270200776718,0.245165600012835
"bivt",0.005,1000,"0.01",TRUE,0.0234982695427471,-0.012869082771603,0.0144755675349799,-0.00384638076383583,0.00902270200776718,0.245165600012835
"bivt",0.005,1000,"0.05",TRUE,0.0115351541530505,-0.00865780452090202,0.00572691638516421,-0.00284956675301576,0.00580823776788626,0.229044097345984
"bivt",0.005,1000,"0.1",TRUE,0.0110495780146846,-0.00848679851224673,0.00524134024679837,-0.00267856074436048,0.00580823776788626,0.229044097345984
"bivt",0.005,1000,"0.01",TRUE,0.0131365602728884,-0.00932284386954212,0.00732832250500218,-0.00351460610165586,0.00580823776788626,0.229044097345984
