"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","b_marg","B_marg1","B_marg2","eta_hat","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivgauss",0.005,1000,"0.1",TRUE,0.0258526089183171,-0.0046807643512448,0.00911721457711012,-0.00436080930436357,0.358031493607021,0.445584566363209,0.336241803572041,-0.181365606175397,-0.0790363069473212,0.847191965255237,-0.1498669538254,-0.200697691716778,0.0055,0.8266,FALSE,2.07854218461029,2.29522817194275,0.708465416191951,0.827568565483268
"bivgauss",0.005,1000,"0.01",TRUE,0.0385935488181475,-0.00473135123637188,0.0149470807954312,-0.0044620970722571,0.358031493607021,0.445584566363209,0.336241803572041,-0.181365606175397,-0.0790363069473212,0.847191965255237,-0.1498669538254,-0.200697691716778,0.0055,0.8266,FALSE,2.15055776837419,2.36661058336031,0.733138398081053,0.85612910654789
"bivgauss",0.005,1000,"0.05",TRUE,0.0209843634623923,-0.00457566999667941,0.010847720028813,-0.00425144033753087,0.518754705601067,0.445584566363209,0.0488847422352027,0.0232929922807543,0.0232929922807543,0.748394446735641,-0.124881170474964,-0.158319963211937,0.0051,0.8434,FALSE,1.72664660578738,1.79957062358884,0.591239179429959,0.641916333387747
"bivgauss",0.005,1000,"0.1",TRUE,0.0172670721543313,-0.0045263681180023,0.00858056455275321,-0.00416446699750581,0.518754705601067,0.445584566363209,0.0488847422352027,0.0232929922807543,0.0232929922807543,0.748394446735641,-0.124881170474964,-0.158319963211937,0.0051,0.8434,FALSE,1.60928659319457,1.66913746963572,0.548656369853855,0.607532693483579
"bivgauss",0.005,1000,"0.01",TRUE,0.0320577175976067,-0.0046810396691395,0.0176012976705652,-0.00443732275412637,0.518754705601067,0.445584566363209,0.0488847422352027,0.0232929922807543,0.0232929922807543,0.748394446735641,-0.124881170474964,-0.158319963211937,0.0051,0.8434,FALSE,1.91583620566449,2.00875416579906,0.655540450477843,0.710816791514569
"bivgauss",0.005,1000,"0.05",TRUE,0.0180729299256841,-0.00467250576378497,0.00922922596549721,-0.00407464978154955,0.840201129589159,0.284861354369163,0.198500695230893,-0.0790363069473212,-0.0790363069473212,0.625378879558693,-0.607028077238266,0.156197172265044,0.0192,0.8698,FALSE,1.33145890973171,1.91912222177611,0.471833836520147,0.787740680673041
"bivgauss",0.005,1000,"0.1",TRUE,0.0163577333152367,-0.00457476195781614,0.00817145305915544,-0.00379847010507409,0.840201129589159,0.284861354369163,0.198500695230893,-0.0790363069473212,-0.0790363069473212,0.625378879558693,-0.607028077238266,0.156197172265044,0.0192,0.8698,FALSE,1.23409093141107,1.73643201752212,0.440581291954389,0.712751967490329
"bivgauss",0.005,1000,"0.01",TRUE,0.022542453401964,-0.00481259341509306,0.0119856101658101,-0.00447047396532247,0.840201129589159,0.284861354369163,0.198500695230893,-0.0790363069473212,-0.0790363069473212,0.625378879558693,-0.607028077238266,0.156197172265044,0.0192,0.8698,FALSE,1.5762604918139,2.33468809632218,0.548547937910152,0.958317698209964
"bivgauss",0.005,1000,"0.05",TRUE,0.0293222011414715,-0.00467987560165282,0.0110006973211171,-0.00437088334732528,0.518754705601067,0.606307778357255,0.156852326169746,-0.0790363069473212,-0.0790363069473212,0.791433225164761,-0.488470473668446,-0.426842714768056,0.017,0.9552,FALSE,1.68382612431929,1.76754155647669,0.599265755370846,0.646967382495551
"bivgauss",0.005,1000,"0.1",TRUE,0.0258055021030968,-0.00462546619841535,0.00936124428456616,-0.00426395659692602,0.518754705601067,0.606307778357255,0.156852326169746,-0.0790363069473212,-0.0790363069473212,0.791433225164761,-0.488470473668446,-0.426842714768056,0.017,0.9552,FALSE,1.6456176259968,1.72748297985326,0.584408757366346,0.631155215466457
"bivgauss",0.005,1000,"0.01",TRUE,0.0349826415712394,-0.00469996762824289,0.0136395430538721,-0.00441036871169945,0.518754705601067,0.606307778357255,0.156852326169746,-0.0790363069473212,-0.0790363069473212,0.791433225164761,-0.488470473668446,-0.426842714768056,0.017,0.9552,FALSE,1.69481537538484,1.7786641473806,0.603831855361323,0.651863494919655
"bivgauss",0.005,1000,"0.05",TRUE,0.0263976560603707,-0.00453561192014148,0.0089239853945414,-0.00430435365494163,0.358031493607021,0.767030990351301,0.0460893310103831,0.0232929922807543,0.0232929922807543,0.793786084911647,-0.0952649146784859,-0.038713411895038,0.0048,0.8358,FALSE,2.13671291335192,2.22076989764194,0.668639394725763,0.723606135305224
"bivgauss",0.005,1000,"0.1",TRUE,0.023465431796135,-0.00437015031108348,0.00762362565589613,-0.00405649465816518,0.358031493607021,0.767030990351301,0.0460893310103831,0.0232929922807543,0.0232929922807543,0.793786084911647,-0.0952649146784859,-0.038713411895038,0.0048,0.8358,FALSE,1.92817827590527,2.0081758329538,0.605392239949368,0.663202836508878
"bivgauss",0.005,1000,"0.01",TRUE,0.0327572573041369,-0.00464682346890456,0.0117442913009136,-0.00447094687897288,0.358031493607021,0.767030990351301,0.0460893310103831,0.0232929922807543,0.0232929922807543,0.793786084911647,-0.0952649146784859,-0.038713411895038,0.0048,0.8358,FALSE,2.25992112684571,2.3419327784876,0.707105209106773,0.765642960871329
"bivgauss",0.005,1000,"0.05",TRUE,0.0141464698116975,-0.00479442711817045,0.00924601220854507,-0.00433603584908454,1.00092434158321,0.124138142375117,0.171503189685045,0.0232929922807543,-0.0790363069473212,0.723824102648407,-0.286827058701071,-0.442007941631527,0.019,0.952,FALSE,1.73984545478201,1.94388825861068,0.608468665473564,0.726905383476635
"bivgauss",0.005,1000,"0.1",TRUE,0.0121108914010015,-0.00476639716267131,0.00773143144376573,-0.0042455040365344,1.00092434158321,0.124138142375117,0.171503189685045,0.0232929922807543,-0.0790363069473212,0.723824102648407,-0.286827058701071,-0.442007941631527,0.019,0.952,FALSE,1.67230217163494,1.84043079510917,0.581690987727341,0.689667484764184
